adjust_temp,ApplStandard,Brand,Cap,Country,Decl Stand Heat,Depth,Gross Store Cap,Heating Elements,Height,Label-MEPSNZ,Model No,Family Name,N-Standard,N-Standard_MEPS,Sold_in,Submit_ID,SubmitStatus,tot_expan_valves,tot_feed_tanks,tot_hotwat_fittings,TPR Valves,Type,vent_displacement,Width,ExpDate,GrandDate,Product Class,Availability Status,Product Website,Representative Brand URL
True,Greenhouse and Energy Minimum Standards (Electric Water Heaters) Determination 2012,Dux Proflo,125,Australia,1.542,0.0,130.0,0,1090.0,,125T136H,125T1,AS/NZS 4692.1:2005,AS/NZS 4692.1:2005,"Australia,New Zealand",108580,Approved,0,0,0,1,Unvented/Displacement (max >120kPA),,0.0,2022-07-11,,Class 1,Available,,http://www.dux.com.au
True,Greenhouse and Energy Minimum Standards (Electric Water Heaters) Determination 2012,Dux Proflo,125,Australia,1.542,0.0,130.0,0,1090.0,,125T136HOT,125T1,AS/NZS 4692.1:2005,AS/NZS 4692.1:2005,"Australia,New Zealand",108580,Approved,0,0,0,1,Unvented/Displacement (max >120kPA),,0.0,2022-07-11,,Class 1,Available,,http://www.dux.com.au
True,Greenhouse and Energy Minimum Standards (Electric Water Heaters) Determination 2012,Dux Proflo,125,Australia,1.542,0.0,130.0,0,1090.0,,125T136HWM,125T1,AS/NZS 4692.1:2005,AS/NZS 4692.1:2005,"Australia,New Zealand",108580,Approved,0,0,0,1,Unvented/Displacement (max >120kPA),,0.0,2022-07-11,,Class 1,Available,,http://www.dux.com.au
True,Greenhouse and Energy Minimum Standards (Electric Water Heaters) Determination 2012,Dux Proflo,125,Australia,1.542,0.0,130.0,0,1090.0,,125T136PHW,125T1,AS/NZS 4692.1:2005,AS/NZS 4692.1:2005,"Australia,New Zealand",108580,Approved,0,0,0,1,Unvented/Displacement (max >120kPA),,0.0,2022-07-11,,Class 1,Available,,http://www.dux.com.au
True,Greenhouse and Energy Minimum Standards (Electric Water Heaters) Determination 2012,RINNAI,160,Australia,1.91,0.0,172.0,0,1313.0,,D160S (A),D160S (A),AS/NZS 4692.1:2005,AS/NZS 4692.1:2005,Australia,109247,Approved,0,0,0,1,Unvented/Displacement (max >120kPA),,0.0,2023-05-16,,Class 1,Available,http://www.rinnai.com.au/,http://www.rinnai.com.au
True,Greenhouse and Energy Minimum Standards (Electric Water Heaters) Determination 2012,RINNAI,160,Australia,1.91,0.0,172.0,0,1313.0,,EHFD160S24,D160S (A),AS/NZS 4692.1:2005,AS/NZS 4692.1:2005,Australia,109247,Approved,0,0,0,1,Unvented/Displacement (max >120kPA),,0.0,2023-05-16,,Class 1,Available,http://www.rinnai.com.au/,http://www.rinnai.com.au
True,Greenhouse and Energy Minimum Standards (Electric Water Heaters) Determination 2012,RINNAI,160,Australia,1.91,0.0,172.0,0,1313.0,,EHFD160S24H,D160S (A),AS/NZS 4692.1:2005,AS/NZS 4692.1:2005,Australia,109247,Approved,0,0,0,1,Unvented/Displacement (max >120kPA),,0.0,2023-05-16,,Class 1,Available,http://www.rinnai.com.au/,http://www.rinnai.com.au
True,Greenhouse and Energy Minimum Standards (Electric Water Heaters) Determination 2012,RINNAI,160,Australia,1.91,0.0,172.0,0,1313.0,,EHFD160S36,D160S (A),AS/NZS 4692.1:2005,AS/NZS 4692.1:2005,Australia,109247,Approved,0,0,0,1,Unvented/Displacement (max >120kPA),,0.0,2023-05-16,,Class 1,Available,http://www.rinnai.com.au/,http://www.rinnai.com.au
True,Greenhouse and Energy Minimum Standards (Electric Water Heaters) Determination 2012,RINNAI,160,Australia,1.91,0.0,172.0,0,1313.0,,EHFD160S36H,D160S (A),AS/NZS 4692.1:2005,AS/NZS 4692.1:2005,Australia,109247,Approved,0,0,0,1,Unvented/Displacement (max >120kPA),,0.0,2023-05-16,,Class 1,Available,http://www.rinnai.com.au/,http://www.rinnai.com.au
True,Greenhouse and Energy Minimum Standards (Electric Water Heaters) Determination 2012,RINNAI,25,China,1.24,0.0,33.0,0,452.0,,25S,25S,AS/NZS 4692.1:2005,AS/NZS 4692.1:2005,Australia,109249,Approved,0,0,0,1,Unvented/Displacement (max >120kPA),,0.0,2022-08-14,,Class 1,Available,http://www.rinnai.com.au/,http://www.rinnai.com.au
True,Greenhouse and Energy Minimum Standards (Electric Water Heaters) Determination 2012,RINNAI,25,China,1.24,0.0,33.0,0,452.0,,FM25S18P,25S,AS/NZS 4692.1:2005,AS/NZS 4692.1:2005,Australia,109249,Approved,0,0,0,1,Unvented/Displacement (max >120kPA),,0.0,2022-08-14,,Class 1,Available,http://www.rinnai.com.au/,http://www.rinnai.com.au
True,Greenhouse and Energy Minimum Standards (Electric Water Heaters) Determination 2012,RINNAI,25,China,1.24,0.0,33.0,0,452.0,,FM25S24P,25S,AS/NZS 4692.1:2005,AS/NZS 4692.1:2005,Australia,109249,Approved,0,0,0,1,Unvented/Displacement (max >120kPA),,0.0,2022-08-14,,Class 1,Available,http://www.rinnai.com.au/,http://www.rinnai.com.au
True,Greenhouse and Energy Minimum Standards (Electric Water Heaters) Determination 2012,RINNAI,25,China,1.24,0.0,33.0,0,452.0,,FM25S36,25S,AS/NZS 4692.1:2005,AS/NZS 4692.1:2005,Australia,109249,Approved,0,0,0,1,Unvented/Displacement (max >120kPA),,0.0,2022-08-14,,Class 1,Available,http://www.rinnai.com.au/,http://www.rinnai.com.au
True,Greenhouse and Energy Minimum Standards (Electric Water Heaters) Determination 2012,RINNAI,25,China,1.24,0.0,33.0,0,452.0,,FM25S48,25S,AS/NZS 4692.1:2005,AS/NZS 4692.1:2005,Australia,109249,Approved,0,0,0,1,Unvented/Displacement (max >120kPA),,0.0,2022-08-14,,Class 1,Available,http://www.rinnai.com.au/,http://www.rinnai.com.au
True,Greenhouse and Energy Minimum Standards (Electric Water Heaters) Determination 2012,RINNAI,25,China,1.24,0.0,33.0,0,452.0,,HFE25S18P,25S,AS/NZS 4692.1:2005,AS/NZS 4692.1:2005,Australia,109249,Approved,0,0,0,1,Unvented/Displacement (max >120kPA),,0.0,2022-08-14,,Class 1,Available,http://www.rinnai.com.au/,http://www.rinnai.com.au
True,Greenhouse and Energy Minimum Standards (Electric Water Heaters) Determination 2012,RINNAI,25,China,1.24,0.0,33.0,0,452.0,,HFE25S24P,25S,AS/NZS 4692.1:2005,AS/NZS 4692.1:2005,Australia,109249,Approved,0,0,0,1,Unvented/Displacement (max >120kPA),,0.0,2022-08-14,,Class 1,Available,http://www.rinnai.com.au/,http://www.rinnai.com.au
True,Greenhouse and Energy Minimum Standards (Electric Water Heaters) Determination 2012,RINNAI,25,China,1.24,0.0,33.0,0,452.0,,HFE25S36,25S,AS/NZS 4692.1:2005,AS/NZS 4692.1:2005,Australia,109249,Approved,0,0,0,1,Unvented/Displacement (max >120kPA),,0.0,2022-08-14,,Class 1,Available,http://www.rinnai.com.au/,http://www.rinnai.com.au
True,Greenhouse and Energy Minimum Standards (Electric Water Heaters) Determination 2012,RINNAI,25,China,1.24,0.0,33.0,0,452.0,,HFE25S48,25S,AS/NZS 4692.1:2005,AS/NZS 4692.1:2005,Australia,109249,Approved,0,0,0,1,Unvented/Displacement (max >120kPA),,0.0,2022-08-14,,Class 1,Available,http://www.rinnai.com.au/,http://www.rinnai.com.au
True,Greenhouse and Energy Minimum Standards (Electric Water Heaters) Determination 2012,RINNAI,50,China,1.45,0.0,55.0,0,694.0,,50S,50S,AS/NZS 4692.1:2005,AS/NZS 4692.1:2005,Australia,109250,Approved,0,0,0,1,Unvented/Displacement (max >120kPA),,0.0,2022-08-15,,Class 1,Available,http://www.rinnai.com.au/,http://www.rinnai.com.au
True,Greenhouse and Energy Minimum Standards (Electric Water Heaters) Determination 2012,RINNAI,50,China,1.45,0.0,55.0,0,694.0,,FM50S18P,50S,AS/NZS 4692.1:2005,AS/NZS 4692.1:2005,Australia,109250,Approved,0,0,0,1,Unvented/Displacement (max >120kPA),,0.0,2022-08-15,,Class 1,Available,http://www.rinnai.com.au/,http://www.rinnai.com.au
True,Greenhouse and Energy Minimum Standards (Electric Water Heaters) Determination 2012,RINNAI,50,China,1.45,0.0,55.0,0,694.0,,FM50S24P,50S,AS/NZS 4692.1:2005,AS/NZS 4692.1:2005,Australia,109250,Approved,0,0,0,1,Unvented/Displacement (max >120kPA),,0.0,2022-08-15,,Class 1,Available,http://www.rinnai.com.au/,http://www.rinnai.com.au
True,Greenhouse and Energy Minimum Standards (Electric Water Heaters) Determination 2012,RINNAI,50,China,1.45,0.0,55.0,0,694.0,,FM50S36,50S,AS/NZS 4692.1:2005,AS/NZS 4692.1:2005,Australia,109250,Approved,0,0,0,1,Unvented/Displacement (max >120kPA),,0.0,2022-08-15,,Class 1,Available,http://www.rinnai.com.au/,http://www.rinnai.com.au
True,Greenhouse and Energy Minimum Standards (Electric Water Heaters) Determination 2012,RINNAI,50,China,1.45,0.0,55.0,0,694.0,,FM50S48,50S,AS/NZS 4692.1:2005,AS/NZS 4692.1:2005,Australia,109250,Approved,0,0,0,1,Unvented/Displacement (max >120kPA),,0.0,2022-08-15,,Class 1,Available,http://www.rinnai.com.au/,http://www.rinnai.com.au
True,Greenhouse and Energy Minimum Standards (Electric Water Heaters) Determination 2012,RINNAI,50,China,1.45,0.0,55.0,0,694.0,,HFE50S18P,50S,AS/NZS 4692.1:2005,AS/NZS 4692.1:2005,Australia,109250,Approved,0,0,0,1,Unvented/Displacement (max >120kPA),,0.0,2022-08-15,,Class 1,Available,http://www.rinnai.com.au/,http://www.rinnai.com.au
True,Greenhouse and Energy Minimum Standards (Electric Water Heaters) Determination 2012,RINNAI,50,China,1.45,0.0,55.0,0,694.0,,HFE50S24P,50S,AS/NZS 4692.1:2005,AS/NZS 4692.1:2005,Australia,109250,Approved,0,0,0,1,Unvented/Displacement (max >120kPA),,0.0,2022-08-15,,Class 1,Available,http://www.rinnai.com.au/,http://www.rinnai.com.au
True,Greenhouse and Energy Minimum Standards (Electric Water Heaters) Determination 2012,RINNAI,50,China,1.45,0.0,55.0,0,694.0,,HFE50S36,50S,AS/NZS 4692.1:2005,AS/NZS 4692.1:2005,Australia,109250,Approved,0,0,0,1,Unvented/Displacement (max >120kPA),,0.0,2022-08-15,,Class 1,Available,http://www.rinnai.com.au/,http://www.rinnai.com.au
True,Greenhouse and Energy Minimum Standards (Electric Water Heaters) Determination 2012,RINNAI,50,China,1.45,0.0,55.0,0,694.0,,HFE50S48,50S,AS/NZS 4692.1:2005,AS/NZS 4692.1:2005,Australia,109250,Approved,0,0,0,1,Unvented/Displacement (max >120kPA),,0.0,2022-08-15,,Class 1,Available,http://www.rinnai.com.au/,http://www.rinnai.com.au
True,Greenhouse and Energy Minimum Standards (Electric Water Heaters) Determination 2012,AquaMax,250,Australia,2.78,0.0,250.0,1,,,Aquamax Twin Element E250TzzR,Aquamax Twin Element E250TzzR,AS 1056.1,AS 1056.1,Australia,110449,Approved,0,0,0,1,Unvented/Displacement (max >120kPA),,0.0,2022-11-12,,Class 1,Available,http://www.rheem.com.au/,http://www.aquamax.com.au/
True,Greenhouse and Energy Minimum Standards (Electric Water Heaters) Determination 2012,AquaMax,250,Australia,2.78,0.0,250.0,1,,,E250TzzR,Aquamax Twin Element E250TzzR,AS 1056.1,AS 1056.1,Australia,110449,Approved,0,0,0,1,Unvented/Displacement (max >120kPA),,0.0,2022-11-12,,Class 1,Available,http://www.rheem.com.au/,http://www.aquamax.com.au/
True,Greenhouse and Energy Minimum Standards (Electric Water Heaters) Determination 2012,AquaMax,250,Australia,2.78,0.0,250.0,1,,,E250TzzR-HWA,Aquamax Twin Element E250TzzR,AS 1056.1,AS 1056.1,Australia,110449,Approved,0,0,0,1,Unvented/Displacement (max >120kPA),,0.0,2022-11-12,,Class 1,Available,http://www.rheem.com.au/,http://www.aquamax.com.au/
True,Greenhouse and Energy Minimum Standards (Electric Water Heaters) Determination 2012,AquaMax,250,Australia,2.78,0.0,250.0,1,,,E250TzzR-TEN,Aquamax Twin Element E250TzzR,AS 1056.1,AS 1056.1,Australia,110449,Approved,0,0,0,1,Unvented/Displacement (max >120kPA),,0.0,2022-11-12,,Class 1,Available,http://www.rheem.com.au/,http://www.aquamax.com.au/
True,Greenhouse and Energy Minimum Standards (Electric Water Heaters) Determination 2012,AquaMax,250,Australia,2.78,0.0,250.0,1,,,E250TzzR-TEN-HWA,Aquamax Twin Element E250TzzR,AS 1056.1,AS 1056.1,Australia,110449,Approved,0,0,0,1,Unvented/Displacement (max >120kPA),,0.0,2022-11-12,,Class 1,Available,http://www.rheem.com.au/,http://www.aquamax.com.au/
True,Greenhouse and Energy Minimum Standards (Electric Water Heaters) Determination 2012,AquaMax,250,Australia,2.58,0.0,250.0,0,,,AquaMax Single Element E250SzzR,AquaMax Single Element E250SzzR,AS 1056.1,AS 1056.1,Australia,110450,Approved,0,0,0,1,Unvented/Displacement (max >120kPA),,0.0,2022-11-12,,Class 1,Available,http://www.rheem.com.au/,http://www.aquamax.com.au/
True,Greenhouse and Energy Minimum Standards (Electric Water Heaters) Determination 2012,AquaMax,250,Australia,2.58,0.0,250.0,0,,,E250SzzR,AquaMax Single Element E250SzzR,AS 1056.1,AS 1056.1,Australia,110450,Approved,0,0,0,1,Unvented/Displacement (max >120kPA),,0.0,2022-11-12,,Class 1,Available,http://www.rheem.com.au/,http://www.aquamax.com.au/
True,Greenhouse and Energy Minimum Standards (Electric Water Heaters) Determination 2012,AquaMax,250,Australia,2.58,0.0,250.0,0,,,E250SzzR-HWA,AquaMax Single Element E250SzzR,AS 1056.1,AS 1056.1,Australia,110450,Approved,0,0,0,1,Unvented/Displacement (max >120kPA),,0.0,2022-11-12,,Class 1,Available,http://www.rheem.com.au/,http://www.aquamax.com.au/
True,Greenhouse and Energy Minimum Standards (Electric Water Heaters) Determination 2012,AquaMax,250,Australia,2.58,0.0,250.0,0,,,E250SzzR-TEN,AquaMax Single Element E250SzzR,AS 1056.1,AS 1056.1,Australia,110450,Approved,0,0,0,1,Unvented/Displacement (max >120kPA),,0.0,2022-11-12,,Class 1,Available,http://www.rheem.com.au/,http://www.aquamax.com.au/
True,Greenhouse and Energy Minimum Standards (Electric Water Heaters) Determination 2012,AquaMax,250,Australia,2.58,0.0,250.0,0,,,E250SzzR-TEN-HWA,AquaMax Single Element E250SzzR,AS 1056.1,AS 1056.1,Australia,110450,Approved,0,0,0,1,Unvented/Displacement (max >120kPA),,0.0,2022-11-12,,Class 1,Available,http://www.rheem.com.au/,http://www.aquamax.com.au/
True,Greenhouse and Energy Minimum Standards (Electric Water Heaters) Determination 2012,RINNAI,315,Australia,3.12,0.0,330.0,1,1771.0,,315T (A),315T (A),AS/NZS 4692.1:2005,AS/NZS 4692.1:2005,Australia,110669,Approved,0,0,0,1,Unvented/Displacement (max >120kPA),,0.0,2022-10-27,,Class 1,Available,http://www.rinnai.com.au/,http://www.rinnai.com.au
True,Greenhouse and Energy Minimum Standards (Electric Water Heaters) Determination 2012,RINNAI,315,Australia,3.12,0.0,330.0,1,1771.0,,EHFA315T36,315T (A),AS/NZS 4692.1:2005,AS/NZS 4692.1:2005,Australia,110669,Approved,0,0,0,1,Unvented/Displacement (max >120kPA),,0.0,2022-10-27,,Class 1,Available,http://www.rinnai.com.au/,http://www.rinnai.com.au
True,Greenhouse and Energy Minimum Standards (Electric Water Heaters) Determination 2012,RINNAI,315,Australia,3.12,0.0,330.0,1,1771.0,,EHFA315T36H,315T (A),AS/NZS 4692.1:2005,AS/NZS 4692.1:2005,Australia,110669,Approved,0,0,0,1,Unvented/Displacement (max >120kPA),,0.0,2022-10-27,,Class 1,Available,http://www.rinnai.com.au/,http://www.rinnai.com.au
True,Greenhouse and Energy Minimum Standards (Electric Water Heaters) Determination 2012,RINNAI,315,Australia,3.12,0.0,330.0,1,1771.0,,EHFA315T48,315T (A),AS/NZS 4692.1:2005,AS/NZS 4692.1:2005,Australia,110669,Approved,0,0,0,1,Unvented/Displacement (max >120kPA),,0.0,2022-10-27,,Class 1,Available,http://www.rinnai.com.au/,http://www.rinnai.com.au
True,Greenhouse and Energy Minimum Standards (Electric Water Heaters) Determination 2012,RINNAI,315,Australia,3.12,0.0,330.0,1,1771.0,,EHFA315T48H,315T (A),AS/NZS 4692.1:2005,AS/NZS 4692.1:2005,Australia,110669,Approved,0,0,0,1,Unvented/Displacement (max >120kPA),,0.0,2022-10-27,,Class 1,Available,http://www.rinnai.com.au/,http://www.rinnai.com.au
True,AS/NZS 4692.2:2005,Rinnai,,China,0.917,0.0,90.0,0,995.0,MEPS-NZ2003-electric,ME090488E20,,NZ 4606.1,NZ 4606.1,New Zealand,110790,Approved,0,0,0,0,Vented/Displacement,Pressure reducing valve and valve vented (TPR),0.0,2117-11-03,,,Available,,https://rinnai.co.nz/
True,AS/NZS 4692.2:2005,Rinnai,,China,0.917,0.0,90.0,0,995.0,MEPS-NZ2003-electric,ME09048830,,NZ 4606.1,NZ 4606.1,New Zealand,110791,Approved,0,0,0,0,Vented/Displacement,Pressure reducing valve and valve vented (TPR),0.0,2117-11-03,,,Available,,https://rinnai.co.nz/
True,AS/NZS 4692.2:2005,Rinnai,,China,1.636,0.0,180.0,0,1790.0,MEPS-NZ2003-electric,ME18048820,,AS/NZS 4692.1:2005,AS/NZS 4692.1:2005,New Zealand,110792,Approved,0,0,0,0,Vented/Displacement,Pressure reducing valve and valve vented (TPR),0.0,2117-11-03,,,Unavailable,,https://rinnai.co.nz/
True,AS/NZS 4692.2:2005,Rinnai,,China,1.636,0.0,180.0,0,1790.0,MEPS-NZ2003-electric,ME180488E30,,AS/NZS 4692.1:2005,AS/NZS 4692.1:2005,New Zealand,110793,Approved,0,0,0,0,Vented/Displacement,Pressure reducing valve and valve vented (TPR),0.0,2117-11-03,,,Available,,https://rinnai.co.nz/
True,AS/NZS 4692.2:2005,Rinnai,,China,1.254,0.0,135.0,0,1390.0,MEPS-NZ2003-electric,ME135488E20,,NZ 4606.1,NZ 4606.1,New Zealand,110794,Approved,0,0,0,0,Vented/Displacement,Pressure reducing valve and valve vented (TPR),0.0,2117-11-03,,,Available,,https://rinnai.co.nz/
True,AS/NZS 4692.2:2005,Rinnai,,China,1.254,0.0,135.0,0,1390.0,MEPS-NZ2003-electric,ME135488E30,,NZ 4606.1,NZ 4606.1,New Zealand,110795,Approved,0,0,0,0,Vented/Displacement,Pressure reducing valve and valve vented (TPR),0.0,2117-11-03,,,Available,,https://rinnai.co.nz/
True,AS/NZS 4692.2:2005,Rinnai,,Taiwan,2.2,0.0,340.0,0,1510.0,MEPS-NZ2003-electric,ME34068536E,,NZ 4606.1,NZ 4606.1,New Zealand,110797,Approved,0,0,0,0,Vented/Displacement,Pressure reducing valve and valve vented (TPR),0.0,2117-11-03,,,Available,,https://rinnai.co.nz/
True,AS/NZS 4692.2:2005,Rinnai,,New Zealand,1.492,0.0,180.0,0,1190.0,MEPS-NZ2003-electric,ME18059030,,NZ 4606.1,NZ 4606.1,New Zealand,110808,Approved,0,0,0,0,Vented/Displacement,Pressure reducing valve and valve vented (TPR),0.0,2117-11-03,,,Available,,https://rinnai.co.nz/
True,Greenhouse and Energy Minimum Standards (Electric Water Heaters) Determination 2012,Solahart,315,Australia,3.12,0.0,315.0,1,,,315PSA36/M,Powerstore,AS/NZS 4692.1:2005,AS/NZS 4692.1:2005,Australia,111071,Approved,0,0,0,1,Unvented/Displacement (max >120kPA),,0.0,2023-01-15,,Class 1,Available,http://www.rheem.com.au/,http://www.solahart.com.au/
True,Greenhouse and Energy Minimum Standards (Electric Water Heaters) Determination 2012,Solahart,315,Australia,3.12,0.0,315.0,1,,,315PVV36/M,Powerstore,AS/NZS 4692.1:2005,AS/NZS 4692.1:2005,Australia,111071,Approved,0,0,0,1,Unvented/Displacement (max >120kPA),,0.0,2023-01-15,,Class 1,Available,http://www.rheem.com.au/,http://www.solahart.com.au/
True,Greenhouse and Energy Minimum Standards (Electric Water Heaters) Determination 2012,Solahart,315,Australia,3.12,0.0,315.0,1,,,Powerstore,Powerstore,AS/NZS 4692.1:2005,AS/NZS 4692.1:2005,Australia,111071,Approved,0,0,0,1,Unvented/Displacement (max >120kPA),,0.0,2023-01-15,,Class 1,Available,http://www.rheem.com.au/,http://www.solahart.com.au/
True,AS/NZS 4692.2:2005,Robert Bosch,,China,2.65,0.0,330.0,0,1710.0,MEPS-NZ2003-electric,7716500253,Tronic 1000 T,AS/NZS 4692.1:2005,AS/NZS 4692.1:2005,New Zealand,111085,Approved,0,0,0,1,Unvented/Displacement (max >120kPA),,0.0,2118-02-08,,,Available,,http://www.bosch-climate.com.au/
True,AS/NZS 4692.2:2005,Robert Bosch,,China,2.65,0.0,330.0,0,1710.0,MEPS-NZ2003-electric,7716500254,Tronic 1000 T,AS/NZS 4692.1:2005,AS/NZS 4692.1:2005,New Zealand,111085,Approved,0,0,0,1,Unvented/Displacement (max >120kPA),,0.0,2118-02-08,,,Available,,http://www.bosch-climate.com.au/
True,AS/NZS 4692.2:2005,Robert Bosch,,China,2.65,0.0,330.0,0,1710.0,MEPS-NZ2003-electric,Tronic 1000 T,Tronic 1000 T,AS/NZS 4692.1:2005,AS/NZS 4692.1:2005,New Zealand,111085,Approved,0,0,0,1,Unvented/Displacement (max >120kPA),,0.0,2118-02-08,,,Available,,http://www.bosch-climate.com.au/
True,AS/NZS 4692.2:2005,Robert Bosch,,China,1.23,0.0,90.0,0,1047.0,MEPS-NZ2003-electric,7716500235,Tronic 1000T,AS/NZS 4692.1:2005,AS/NZS 4692.1:2005,New Zealand,111086,Approved,0,0,0,1,Unvented/Displacement (max >120kPA),,0.0,2117-12-18,,,Available,http://www.ottott.com,http://www.bosch-climate.com.au/
True,AS/NZS 4692.2:2005,Robert Bosch,,China,1.23,0.0,90.0,0,1047.0,MEPS-NZ2003-electric,7716500236,Tronic 1000T,AS/NZS 4692.1:2005,AS/NZS 4692.1:2005,New Zealand,111086,Approved,0,0,0,1,Unvented/Displacement (max >120kPA),,0.0,2117-12-18,,,Available,http://www.ottott.com,http://www.bosch-climate.com.au/
True,AS/NZS 4692.2:2005,Robert Bosch,,China,1.23,0.0,90.0,0,1047.0,MEPS-NZ2003-electric,Tronic 1000T,Tronic 1000T,AS/NZS 4692.1:2005,AS/NZS 4692.1:2005,New Zealand,111086,Approved,0,0,0,1,Unvented/Displacement (max >120kPA),,0.0,2117-12-18,,,Available,http://www.ottott.com,http://www.bosch-climate.com.au/
True,AS/NZS 4692.2:2005,Robert Bosch,,China,2.02,0.0,252.0,0,1407.0,MEPS-NZ2003-electric,7716500249,Tronic 1000T,AS/NZS 4692.1:2005,AS/NZS 4692.1:2005,New Zealand,111087,Approved,0,0,0,1,Unvented/Displacement (max >120kPA),,0.0,2118-02-08,,,Available,http://www.ottott.com,http://www.bosch-climate.com.au/
True,AS/NZS 4692.2:2005,Robert Bosch,,China,2.02,0.0,252.0,0,1407.0,MEPS-NZ2003-electric,7716500250,Tronic 1000T,AS/NZS 4692.1:2005,AS/NZS 4692.1:2005,New Zealand,111087,Approved,0,0,0,1,Unvented/Displacement (max >120kPA),,0.0,2118-02-08,,,Available,http://www.ottott.com,http://www.bosch-climate.com.au/
True,AS/NZS 4692.2:2005,Robert Bosch,,China,2.02,0.0,252.0,0,1407.0,MEPS-NZ2003-electric,Tronic 1000T,Tronic 1000T,AS/NZS 4692.1:2005,AS/NZS 4692.1:2005,New Zealand,111087,Approved,0,0,0,1,Unvented/Displacement (max >120kPA),,0.0,2118-02-08,,,Available,http://www.ottott.com,http://www.bosch-climate.com.au/
