ApplStandard,Brand,Cap,Combination,Control,Country,Depth,Height,Model No,Family Name,N-Standard,New CEC,New SRI,New Star,Prog Name,Prog Time,Sold_in,SubmitStatus,Submit_ID,Test_Moist_Remove,Tot_Wat_Cons,Type,Width,ExpDate,GrandDate,Product Class,Availability Status,Product Website,Representative Brand URL,Star Rating (old),Star Image Large,Star Image Small
Greenhouse and Energy Minimum Standards (Rotary Clothes Dryers) Determination 2015,Mistral,7,False,Autosensing,China,555.0,850.0,BTDG7W-F,,AS/NZS 2442.1:1996/Amdt 4:2006,301,2.28656888465058,2.0,Cupboard+,220.0,"Australia,Fiji,New Zealand",Approved,115228,5.7,0.0,Vented,595.0,2023-06-27,,Single product class,Unavailable,,,,https://reg.energyrating.gov.au/static/common/images/star_ratings_2014/EnergyStarRating_2_Star.eps,https://reg.energyrating.gov.au/static/common/images/star_ratings_2014/Star-rating-2.png
AS/NZS 2442.2:2000/Amdt 2:2007,Midea,7,True,Autosensing,China,,,DMFLWD10S,,AS/NZS 2442.1:1996/Amdt 4:2006,260,3.18756321303959,3.0,Dry Only,280.0,New Zealand,Approved,115251,5.519,0.0,Condenser,,2118-07-02,,Single product class,Available,,,,https://reg.energyrating.gov.au/static/common/images/star_ratings_2014/EnergyStarRating_3_Star.eps,https://reg.energyrating.gov.au/static/common/images/star_ratings_2014/Star-rating-3.png
Greenhouse and Energy Minimum Standards (Rotary Clothes Dryers) Determination 2015,FISHER & PAYKEL,9,False,Autosensing,China,665.0,850.0,DH9060**,DH9060**,AS/NZS 2442.1:1996/Amdt 4:2006,152,8.03694008800201,8.0,"Sheets, Dry",417.0,"Australia,New Zealand",Approved,115290,7.155,0.0,Condenser,595.0,2023-11-15,,Single product class,Available,http://www.fisherpaykel.com/nz,,,https://reg.energyrating.gov.au/static/common/images/star_ratings_2014/EnergyStarRating_8_Star.eps,https://reg.energyrating.gov.au/static/common/images/star_ratings_2014/Star-rating-8.png
Greenhouse and Energy Minimum Standards (Rotary Clothes Dryers) Determination 2015,FISHER & PAYKEL,9,False,Autosensing,China,665.0,850.0,DH9060C1,DH9060**,AS/NZS 2442.1:1996/Amdt 4:2006,152,8.03694008800201,8.0,"Sheets, Dry",417.0,"Australia,New Zealand",Approved,115290,7.155,0.0,Condenser,595.0,2023-11-15,,Single product class,Available,http://www.fisherpaykel.com/nz,,,https://reg.energyrating.gov.au/static/common/images/star_ratings_2014/EnergyStarRating_8_Star.eps,https://reg.energyrating.gov.au/static/common/images/star_ratings_2014/Star-rating-8.png
Greenhouse and Energy Minimum Standards (Rotary Clothes Dryers) Determination 2015,FISHER & PAYKEL,9,False,Autosensing,China,665.0,850.0,DH9060P1,DH9060**,AS/NZS 2442.1:1996/Amdt 4:2006,152,8.03694008800201,8.0,"Sheets, Dry",417.0,"Australia,New Zealand",Approved,115290,7.155,0.0,Condenser,595.0,2023-11-15,,Single product class,Available,http://www.fisherpaykel.com/nz,,,https://reg.energyrating.gov.au/static/common/images/star_ratings_2014/EnergyStarRating_8_Star.eps,https://reg.energyrating.gov.au/static/common/images/star_ratings_2014/Star-rating-8.png
Greenhouse and Energy Minimum Standards (Rotary Clothes Dryers) Determination 2015,Kogan,6,False,Autosensing,China,670.0,560.0,KA6VDRYERA,,AS/NZS 2442.1:1996/Amdt 4:2006,240,2.73156727224221,2.5,IHS,204.0,Australia,Approved,115346,5.0,0.0,Vented,600.0,2023-07-05,,Single product class,Available,,http://www.kogan.com/au/,,https://reg.energyrating.gov.au/static/common/images/star_ratings_2014/EnergyStarRating_2.5_Star.eps,https://reg.energyrating.gov.au/static/common/images/star_ratings_2014/Star-rating-2.5.png
Greenhouse and Energy Minimum Standards (Rotary Clothes Dryers) Determination 2015,WHIRLPOOL,6,True,Autosensing,Italy,,,WFWDC96,,AS/NZS 2442.1:1996/Amdt 4:2006,195,4.00919914823292,4.0,eCotton option Dry Only with Wardrobe dryness level,375.0,"Australia,Fiji,New Zealand",Approved,115426,4.712,16.7,Condenser,,2023-07-13,,Single product class,Available,http://www.whirlpool.com.au/,,,https://reg.energyrating.gov.au/static/common/images/star_ratings_2014/EnergyStarRating_4_Star.eps,https://reg.energyrating.gov.au/static/common/images/star_ratings_2014/Star-rating-4.png
Greenhouse and Energy Minimum Standards (Rotary Clothes Dryers) Determination 2015,ARISTON,6,True,Autosensing,Italy,,,RDPG96607DAUS,,AS/NZS 2442.1:1996/Amdt 4:2006,195,4.00919914823292,4.0,Eco Cotton Dry Only Level A3,375.0,"Australia,Fiji,New Zealand",Approved,115569,4.712,16.7,Condenser,,2023-08-07,,Single product class,Available,http://www.whirlpool.com.au/,,,https://reg.energyrating.gov.au/static/common/images/star_ratings_2014/EnergyStarRating_4_Star.eps,https://reg.energyrating.gov.au/static/common/images/star_ratings_2014/Star-rating-4.png
Greenhouse and Energy Minimum Standards (Rotary Clothes Dryers) Determination 2015,Kogan,7,False,Autosensing,China,555.0,840.0,KA7VENTDRYA,,AS/NZS 2442.1:1996/Amdt 4:2006,311,2.08546832651034,2.0,Extra/Cotton,211.0,"Australia,Fiji,New Zealand",Approved,115773,5.538,0.0,Vented,595.0,2023-08-14,,Single product class,Available,,,,https://reg.energyrating.gov.au/static/common/images/star_ratings_2014/EnergyStarRating_2_Star.eps,https://reg.energyrating.gov.au/static/common/images/star_ratings_2014/Star-rating-2.png
Greenhouse and Energy Minimum Standards (Rotary Clothes Dryers) Determination 2015,Kogan,7,False,Autosensing,China,622.0,845.0,KA7HPUMDRYA,,AS/NZS 2442.1:1996/Amdt 4:2006,160,6.1749556188476,6.0,Cotton Extra,271.0,"Australia,Fiji,New Zealand",Approved,115774,5.717,0.0,Condenser,595.0,2023-08-09,,Single product class,Available,,,,https://reg.energyrating.gov.au/static/common/images/star_ratings_2014/EnergyStarRating_6_Star.eps,https://reg.energyrating.gov.au/static/common/images/star_ratings_2014/Star-rating-6.png
Greenhouse and Energy Minimum Standards (Rotary Clothes Dryers) Determination 2015,Euromaid,7,True,Autosensing,China,595.0,850.0,WMD107,,AS/NZS 2442.1:1996/Amdt 4:2006,260,3.18756321303959,3.0,Dry Only,289.0,"Australia,New Zealand",Approved,115835,5.544,42.0,Condenser,595.0,2023-08-22,,Single product class,Available,http://www.glendimplex.com.au,,,https://reg.energyrating.gov.au/static/common/images/star_ratings_2014/EnergyStarRating_3_Star.eps,https://reg.energyrating.gov.au/static/common/images/star_ratings_2014/Star-rating-3.png
AS/NZS 2442.2:2000/Amdt 2:2007,CLASSIQUE,3.5,True,Autosensing,China,470.0,850.0,CL7FLWD1,,AS/NZS 2442.1:1996/Amdt 4:2006,124,3.47831632713263,3.0,DRY ONLY,212.0,New Zealand,Approved,116370,2.803,19.93,Condenser,595.0,2118-10-05,,Single product class,Available,http://www.applico.co.nz/,http://www.applico.co.nz/,,https://reg.energyrating.gov.au/static/common/images/star_ratings_2014/EnergyStarRating_3_Star.eps,https://reg.energyrating.gov.au/static/common/images/star_ratings_2014/Star-rating-3.png
Greenhouse and Energy Minimum Standards (Rotary Clothes Dryers) Determination 2015,EURO,4.5,False,Manual,China,435.0,700.0,ED45KWH,,AS/NZS 2442.1:1996/Amdt 4:2006,202,2.02204471467101,2.0,"High Heat, Timer set to 200",169.0,"Australia,Fiji,New Zealand",Approved,116590,3.529,0.0,Vented,600.0,2023-10-16,,Single product class,Available,http://www.euroappliances.com.au/,http://www.euroappliances.com.au,,https://reg.energyrating.gov.au/static/common/images/star_ratings_2014/EnergyStarRating_2_Star.eps,https://reg.energyrating.gov.au/static/common/images/star_ratings_2014/Star-rating-2.png
Greenhouse and Energy Minimum Standards (Rotary Clothes Dryers) Determination 2015,Gorenje,8,False,Autosensing,Slovenia,625.0,850.0,DS82ILS,,AS/NZS 2442.1:1996/Amdt 4:2006,157,7.11305804778422,7.0,Cotton standard,272.1,"Australia,Fiji,New Zealand",Approved,116605,6.319,0.0,Condenser,600.0,2023-11-19,,Single product class,Available,http://www.gorenje.si/,,,https://reg.energyrating.gov.au/static/common/images/star_ratings_2014/EnergyStarRating_7_Star.eps,https://reg.energyrating.gov.au/static/common/images/star_ratings_2014/Star-rating-7.png
Greenhouse and Energy Minimum Standards (Rotary Clothes Dryers) Determination 2015,ARISTON,4.5,True,Autosensing,Italy,,,ARWD582WAU,,AS/NZS 2442.1:1996/Amdt 4:2006,185,2.56297783916641,2.5,"Program 11 Cotton, Drying Level A4",271.0,"Australia,Fiji,New Zealand",Approved,116989,3.642,22.92,Condenser,,2023-10-09,,Single product class,Available,http://www.whirlpool.com.au/,,,https://reg.energyrating.gov.au/static/common/images/star_ratings_2014/EnergyStarRating_2.5_Star.eps,https://reg.energyrating.gov.au/static/common/images/star_ratings_2014/Star-rating-2.5.png
AS/NZS 2442.2:2000/Amdt 2:2007,MIDEA,7,False,Autosensing,China,615.0,845.0,361275,,AS/NZS 2442.1:1996/Amdt 4:2006,314,2.02639783079217,2.0,Cotton Extra,198.0,New Zealand,Approved,117024,5.506,0.0,Condenser,595.0,2118-10-08,,Single product class,Available,http://www.tradedepot.co.nz/,,,https://reg.energyrating.gov.au/static/common/images/star_ratings_2014/EnergyStarRating_2_Star.eps,https://reg.energyrating.gov.au/static/common/images/star_ratings_2014/Star-rating-2.png
Greenhouse and Energy Minimum Standards (Rotary Clothes Dryers) Determination 2015,SEIKI,3.5,True,Autosensing,China,,,SC-7350AU9FLCO,,AS/NZS 2442.1:1996/Amdt 4:2006,126,3.37986415669386,3.0,Dry,195.0,"Australia,New Zealand",Approved,117247,2.73,23.83,Condenser,,2023-10-18,,Single product class,Available,http://www.ayonz.com/,,,https://reg.energyrating.gov.au/static/common/images/star_ratings_2014/EnergyStarRating_3_Star.eps,https://reg.energyrating.gov.au/static/common/images/star_ratings_2014/Star-rating-3.png
Greenhouse and Energy Minimum Standards (Rotary Clothes Dryers) Determination 2015,MIELE,9,False,Autosensing,"Germany,Czechia",636.0,850.0,TCJ690 WP,TxJ6x0 WP,AS/NZS 2442.1:1996/Amdt 4:2006,126,9.19125863092206,9.0,Cottons Extra Dry,301.0,"Australia,New Zealand",Approved,117596,7.138,0.0,Condenser,596.0,2023-11-13,,Single product class,Available,http://www.miele.com.au/,http://www.miele.com.au,,https://reg.energyrating.gov.au/static/common/images/star_ratings_2014/EnergyStarRating_9_Star.eps,https://reg.energyrating.gov.au/static/common/images/star_ratings_2014/Star-rating-9.png
Greenhouse and Energy Minimum Standards (Rotary Clothes Dryers) Determination 2015,MIELE,9,False,Autosensing,"Germany,Czechia",636.0,850.0,TWJ660 WP,TxJ6x0 WP,AS/NZS 2442.1:1996/Amdt 4:2006,126,9.19125863092206,9.0,Cottons Extra Dry,301.0,"Australia,New Zealand",Approved,117596,7.138,0.0,Condenser,596.0,2023-11-13,,Single product class,Available,http://www.miele.com.au/,http://www.miele.com.au,,https://reg.energyrating.gov.au/static/common/images/star_ratings_2014/EnergyStarRating_9_Star.eps,https://reg.energyrating.gov.au/static/common/images/star_ratings_2014/Star-rating-9.png
Greenhouse and Energy Minimum Standards (Rotary Clothes Dryers) Determination 2015,MIELE,9,False,Autosensing,"Germany,Czechia",636.0,850.0,TxJ6x0 WP,TxJ6x0 WP,AS/NZS 2442.1:1996/Amdt 4:2006,126,9.19125863092206,9.0,Cottons Extra Dry,301.0,"Australia,New Zealand",Approved,117596,7.138,0.0,Condenser,596.0,2023-11-13,,Single product class,Available,http://www.miele.com.au/,http://www.miele.com.au,,https://reg.energyrating.gov.au/static/common/images/star_ratings_2014/EnergyStarRating_9_Star.eps,https://reg.energyrating.gov.au/static/common/images/star_ratings_2014/Star-rating-9.png
Greenhouse and Energy Minimum Standards (Rotary Clothes Dryers) Determination 2015,MIELE,9,False,Autosensing,"Germany,Czechia",636.0,850.0,TCR870 WP,TxR8x0 WP,AS/NZS 2442.1:1996/Amdt 4:2006,113,9.86129804464235,9.0,Cottons Extra Dry,276.0,"Australia,New Zealand",Approved,117597,7.079,0.0,Condenser,596.0,2023-11-12,,Single product class,Available,http://www.miele.com.au/,http://www.miele.com.au,,https://reg.energyrating.gov.au/static/common/images/star_ratings_2014/EnergyStarRating_9_Star.eps,https://reg.energyrating.gov.au/static/common/images/star_ratings_2014/Star-rating-9.png
Greenhouse and Energy Minimum Standards (Rotary Clothes Dryers) Determination 2015,MIELE,9,False,Autosensing,"Germany,Czechia",636.0,850.0,TWR860 WP,TxR8x0 WP,AS/NZS 2442.1:1996/Amdt 4:2006,113,9.86129804464235,9.0,Cottons Extra Dry,276.0,"Australia,New Zealand",Approved,117597,7.079,0.0,Condenser,596.0,2023-11-12,,Single product class,Available,http://www.miele.com.au/,http://www.miele.com.au,,https://reg.energyrating.gov.au/static/common/images/star_ratings_2014/EnergyStarRating_9_Star.eps,https://reg.energyrating.gov.au/static/common/images/star_ratings_2014/Star-rating-9.png
Greenhouse and Energy Minimum Standards (Rotary Clothes Dryers) Determination 2015,MIELE,9,False,Autosensing,"Germany,Czechia",636.0,850.0,TxR8x0 WP,TxR8x0 WP,AS/NZS 2442.1:1996/Amdt 4:2006,113,9.86129804464235,9.0,Cottons Extra Dry,276.0,"Australia,New Zealand",Approved,117597,7.079,0.0,Condenser,596.0,2023-11-12,,Single product class,Available,http://www.miele.com.au/,http://www.miele.com.au,,https://reg.energyrating.gov.au/static/common/images/star_ratings_2014/EnergyStarRating_9_Star.eps,https://reg.energyrating.gov.au/static/common/images/star_ratings_2014/Star-rating-9.png
Greenhouse and Energy Minimum Standards (Rotary Clothes Dryers) Determination 2015,MIELE,9,False,Autosensing,"Czechia,Germany",636.0,850.0,TWV680 WP,,AS/NZS 2442.1:1996/Amdt 4:2006,125,9.24028780970019,9.0,Cottons Extra Dry,268.0,"Australia,New Zealand",Approved,117598,7.033,0.0,Condenser,596.0,2023-11-13,,Single product class,Available,http://www.miele.com.au/,http://www.miele.com.au,,https://reg.energyrating.gov.au/static/common/images/star_ratings_2014/EnergyStarRating_9_Star.eps,https://reg.energyrating.gov.au/static/common/images/star_ratings_2014/Star-rating-9.png
Greenhouse and Energy Minimum Standards (Rotary Clothes Dryers) Determination 2015,Haier,7,False,Autosensing,China,,,HDV70E1,,AS/NZS 2442.1:1996/Amdt 4:2006,315,2.00683301500606,2.0,"Sensor Dry Extra, High",216.0,"Australia,Fiji,New Zealand",Approved,117819,5.524,0.0,Vented,,2024-01-15,,Single product class,Available,,http://www.haier.com/,,https://reg.energyrating.gov.au/static/common/images/star_ratings_2014/EnergyStarRating_2_Star.eps,https://reg.energyrating.gov.au/static/common/images/star_ratings_2014/Star-rating-2.png
Greenhouse and Energy Minimum Standards (Rotary Clothes Dryers) Determination 2015,Stirling,4.5,False,Timer,China,435.0,700.0,SVDE45*,SVDE45*,AS/NZS 2442.1:1996/Amdt 4:2006,202,2.02204471467101,2.0,Timer set to 200,200.0,"Australia,Fiji,New Zealand",Approved,117843,3.529,0.0,Vented,600.0,2023-12-10,,Single product class,Available,,,,https://reg.energyrating.gov.au/static/common/images/star_ratings_2014/EnergyStarRating_2_Star.eps,https://reg.energyrating.gov.au/static/common/images/star_ratings_2014/Star-rating-2.png
Greenhouse and Energy Minimum Standards (Rotary Clothes Dryers) Determination 2015,Stirling,4.5,False,Timer,China,435.0,700.0,SVDE45C,SVDE45*,AS/NZS 2442.1:1996/Amdt 4:2006,202,2.02204471467101,2.0,Timer set to 200,200.0,"Australia,Fiji,New Zealand",Approved,117843,3.529,0.0,Vented,600.0,2023-12-10,,Single product class,Available,,,,https://reg.energyrating.gov.au/static/common/images/star_ratings_2014/EnergyStarRating_2_Star.eps,https://reg.energyrating.gov.au/static/common/images/star_ratings_2014/Star-rating-2.png
Greenhouse and Energy Minimum Standards (Rotary Clothes Dryers) Determination 2015,Stirling,4.5,False,Timer,China,435.0,700.0,SVDE45SL,SVDE45*,AS/NZS 2442.1:1996/Amdt 4:2006,202,2.02204471467101,2.0,Timer set to 200,200.0,"Australia,Fiji,New Zealand",Approved,117843,3.529,0.0,Vented,600.0,2023-12-10,,Single product class,Available,,,,https://reg.energyrating.gov.au/static/common/images/star_ratings_2014/EnergyStarRating_2_Star.eps,https://reg.energyrating.gov.au/static/common/images/star_ratings_2014/Star-rating-2.png
Greenhouse and Energy Minimum Standards (Rotary Clothes Dryers) Determination 2015,Stirling,4.5,False,Timer,China,435.0,700.0,SVDE45W,SVDE45*,AS/NZS 2442.1:1996/Amdt 4:2006,202,2.02204471467101,2.0,Timer set to 200,200.0,"Australia,Fiji,New Zealand",Approved,117843,3.529,0.0,Vented,600.0,2023-12-10,,Single product class,Available,,,,https://reg.energyrating.gov.au/static/common/images/star_ratings_2014/EnergyStarRating_2_Star.eps,https://reg.energyrating.gov.au/static/common/images/star_ratings_2014/Star-rating-2.png
Greenhouse and Energy Minimum Standards (Rotary Clothes Dryers) Determination 2015,ELECTROLUX,5,True,Autosensing,Thailand,,,EWW9043ADWA,,AS/NZS 2442.1:1996/Amdt 4:2006,191,3.01488158303477,3.0,"Drying Cottons, Dryness Extra Dry",237.0,"Australia,Fiji,New Zealand",Approved,117908,4.017,46.0,Condenser,,2023-12-04,,Single product class,Available,,http://www.electrolux.com.au,,https://reg.energyrating.gov.au/static/common/images/star_ratings_2014/EnergyStarRating_3_Star.eps,https://reg.energyrating.gov.au/static/common/images/star_ratings_2014/Star-rating-3.png
Greenhouse and Energy Minimum Standards (Rotary Clothes Dryers) Determination 2015,ELECTROLUX,4.5,True,Autosensing,Thailand,,,EWW7524ADWA,,AS/NZS 2442.1:1996/Amdt 4:2006,186,2.52980725004467,2.5,"Cottons Dry, Dryness Extra Dry",256.0,"Australia,Fiji,New Zealand",Approved,117910,3.587,53.0,Condenser,,2023-12-06,,Single product class,Available,,http://www.electrolux.com.au,,https://reg.energyrating.gov.au/static/common/images/star_ratings_2014/EnergyStarRating_2.5_Star.eps,https://reg.energyrating.gov.au/static/common/images/star_ratings_2014/Star-rating-2.5.png
Greenhouse and Energy Minimum Standards (Rotary Clothes Dryers) Determination 2015,ELECTROLUX,6,True,Autosensing,Thailand,,,EWW1042ADWA,,AS/NZS 2442.1:1996/Amdt 4:2006,229,3.02025314983651,3.0,"Cottons Dry, Dryness Extra Dry",275.0,"Australia,Fiji,New Zealand",Approved,117911,4.79,65.0,Condenser,,2023-12-04,,Single product class,Available,,http://www.electrolux.com.au,,https://reg.energyrating.gov.au/static/common/images/star_ratings_2014/EnergyStarRating_3_Star.eps,https://reg.energyrating.gov.au/static/common/images/star_ratings_2014/Star-rating-3.png
Greenhouse and Energy Minimum Standards (Rotary Clothes Dryers) Determination 2015,ELECTROLUX,8,False,Autosensing,Poland,,,EDC804BEWA,,AS/NZS 2442.1:1996/Amdt 4:2006,358,2.04111237598063,2.0,Cotton Extra Dry,223.0,"Australia,Fiji,New Zealand",Approved,117923,6.356,0.0,Condenser,,2023-12-08,,Single product class,Available,,http://www.electrolux.com.au,,https://reg.energyrating.gov.au/static/common/images/star_ratings_2014/EnergyStarRating_2_Star.eps,https://reg.energyrating.gov.au/static/common/images/star_ratings_2014/Star-rating-2.png
Greenhouse and Energy Minimum Standards (Rotary Clothes Dryers) Determination 2015,ELECTROLUX,8,False,Autosensing,Poland,,,EDH803BEWN,,AS/NZS 2442.1:1996/Amdt 4:2006,158,7.07399042841041,7.0,Cottons Extra Dry,224.0,"Australia,Fiji,New Zealand",Approved,117924,4.75,0.0,Condenser,,2024-01-04,,Single product class,Available,,http://www.electrolux.com.au,,https://reg.energyrating.gov.au/static/common/images/star_ratings_2014/EnergyStarRating_7_Star.eps,https://reg.energyrating.gov.au/static/common/images/star_ratings_2014/Star-rating-7.png
Greenhouse and Energy Minimum Standards (Rotary Clothes Dryers) Determination 2015,SIMPSON,4.5,False,Timer,Thailand,,,SDV457HQWA,,AS/NZS 2442.1:1996/Amdt 4:2006,219,1.52484704874372,1.5,Hot program,103.0,"Australia,Fiji,New Zealand",Approved,117930,3.538,0.0,Vented,,2023-12-07,,Single product class,Available,,http://www.simpson.com.au,,https://reg.energyrating.gov.au/static/common/images/star_ratings_2014/EnergyStarRating_1.5_Star.eps,https://reg.energyrating.gov.au/static/common/images/star_ratings_2014/Star-rating-1.5.png
