Adaptive Defrost,ApplStandard,Brand,CEC_,CompartGrVol,CompartNetVol,CompartType,Configuration,Country,Depth,Designation,FF Vol,FZ Vol,Group,Height,Icemaker,MEPSApproval,Model No,Family Name,N-Standard,Star2009,SRI2009,No_Doors,S-MEPS_Ad,S-MEPScutoff,Sold_in,Submit_ID,SubmitStatus,Tot Vol,Width,ExpDate,GrandDate,Product Class,Availability Status,Product Website,Representative Brand URL,Fixed MEPS allowance factor,Variable MEPS allowance factor,Adjusted volume,Type,Star Rating (old),Star Image Large,Star Image Small,Registration Number
False,AS/NZS 4474.2:2001 (Legacy),LG,710,"225.0,369.0",,"Freezer,Fresh Food",Side by Side,South Korea,755.0,Refrigerator/Freezer,369,225,5S,1750.0,True,MEPS 2005 (table 3a),GR-L207GVZ,,AS/NZS 4474.1:2007/Amdt 1:2008,1.5,1.8154,,,812.201,"Australia,New Zealand",19037,Superseded,594.0,890.0,,2010-03-31,Class 7,Unavailable,,,569.0,0.169,729.0,5S,,https://reg.energyrating.gov.au/static/common/images/star_ratings_2014/EnergyStarRating_1.5_Star.eps,https://reg.energyrating.gov.au/static/common/images/star_ratings_2014/Star-rating-1.5.png,ZRF0049
False,AS/NZS 4474.2:2001 (Legacy),LG,710,"225.0,369.0",,"Freezer,Fresh Food",Side by Side,South Korea,755.0,Refrigerator/Freezer,369,225,5S,1750.0,True,MEPS 2005 (table 3a),GR-L207MGZ,,AS/NZS 4474.1:2007/Amdt 1:2008,1.5,1.8154,,,812.201,"Australia,New Zealand",19037,Superseded,594.0,890.0,,2010-03-31,Class 7,Unavailable,,,569.0,0.169,729.0,5S,,https://reg.energyrating.gov.au/static/common/images/star_ratings_2014/EnergyStarRating_1.5_Star.eps,https://reg.energyrating.gov.au/static/common/images/star_ratings_2014/Star-rating-1.5.png,ZRF0049
False,AS/NZS 4474.2:2001 (Legacy),LG,710,"225.0,369.0",,"Freezer,Fresh Food",Side by Side,South Korea,755.0,Refrigerator/Freezer,369,225,5S,1750.0,True,MEPS 2005 (table 3a),GR-L207MSZ,,AS/NZS 4474.1:2007/Amdt 1:2008,1.5,1.8154,,,812.201,"Australia,New Zealand",19037,Superseded,594.0,890.0,,2010-03-31,Class 7,Unavailable,,,569.0,0.169,729.0,5S,,https://reg.energyrating.gov.au/static/common/images/star_ratings_2014/EnergyStarRating_1.5_Star.eps,https://reg.energyrating.gov.au/static/common/images/star_ratings_2014/Star-rating-1.5.png,ZRF0049
False,AS/NZS 4474.2:2001 (Legacy),TRIESTE,358,"126.9,53.7","126.8,42.5","Fresh Food,Freezer",Upright,China,555.0,Refrigerator/Freezer,126.9,53.7,5T,1395.0,False,MEPS 2005 (table 3a),TR-22WR4HC,,AS/NZS 4474.1:2007/Amdt 1:2008,2.0,2.0361,,,386.977,New Zealand,19543,Superseded,180.6,490.0,,2010-03-31,Class 5,Unavailable,,,311.0,0.357,212.82,5T,,https://reg.energyrating.gov.au/static/common/images/star_ratings_2014/EnergyStarRating_2_Star.eps,https://reg.energyrating.gov.au/static/common/images/star_ratings_2014/Star-rating-2.png,ZRF0051
False,AS/NZS 4474.2:2001 (Legacy),FISHER & PAYKEL,279,"51.0,5.0","43.0,4.0","Fresh Food,Ice making",Upright,China,501.0,Refrigerator,51,0,2,492.0,False,MEPS 2005 (table 3a),FAU50,,AS/NZS 4474.1:2007/Amdt 1:2008,1.0,0.7309,,,305.53,New Zealand,19616,Superseded,56.0,480.0,,2010-03-31,Class 2,Unavailable,,,289.0,0.29,57.0,2,,https://reg.energyrating.gov.au/static/common/images/star_ratings_2014/EnergyStarRating_1_Star.eps,https://reg.energyrating.gov.au/static/common/images/star_ratings_2014/Star-rating-1.png,ZRF0056
False,AS/NZS 4474.2:2001 (Legacy),FISHER & PAYKEL,252,"62.0,6.0","59.0,5.0","Fresh Food,Ice making",Upright,China,470.0,Refrigerator,62,0,2,636.0,False,MEPS 2005 (table 3a),FAU80,,AS/NZS 4474.1:2007/Amdt 1:2008,1.0,1.2409,,,309.068,New Zealand,19919,Superseded,68.0,474.0,,2010-03-31,Class 2,Unavailable,,,289.0,0.29,69.2,2,,https://reg.energyrating.gov.au/static/common/images/star_ratings_2014/EnergyStarRating_1_Star.eps,https://reg.energyrating.gov.au/static/common/images/star_ratings_2014/Star-rating-1.png,ZRF0055
True,AS/NZS 4474.2:2001 (Legacy),FISHER & PAYKEL,819,"454.8,286.1","448.9,248.6","Fresh Food,Freezer",Side by Side,United States of America,,Refrigerator/Freezer,454.8,286.1,5S,,True,MEPS 2005 (table 3a),XRSS687,,AS/NZS 4474.1:2007/Amdt 1:2008,1.5,1.7524,,,879.391,New Zealand,19936,Superseded,740.9,,,2010-03-31,Class 7,Unavailable,,,569.0,0.169,912.6,5S,,https://reg.energyrating.gov.au/static/common/images/star_ratings_2014/EnergyStarRating_1.5_Star.eps,https://reg.energyrating.gov.au/static/common/images/star_ratings_2014/Star-rating-1.5.png,ZRF0054
True,AS/NZS 4474.2:2001 (Legacy),FISHER & PAYKEL,835,"387.5,238.6","381.7,204.7","Fresh Food,Freezer",Side by Side,United States of America,,Refrigerator/Freezer,387.5,238.6,5S,,True,MEPS 2005 (table 3a),XRSS264,,AS/NZS 4474.1:2007/Amdt 1:2008,1.0,1.3096,,,853.962,New Zealand,19944,Superseded,626.1,,,2010-03-31,Class 7,Unavailable,,,569.0,0.169,769.3,5S,,https://reg.energyrating.gov.au/static/common/images/star_ratings_2014/EnergyStarRating_1_Star.eps,https://reg.energyrating.gov.au/static/common/images/star_ratings_2014/Star-rating-1.png,ZRF0053
True,AS/NZS 4474.2:2001 (Legacy),FISHER & PAYKEL,835,"387.5,238.6","381.7,204.7","Fresh Food,Freezer",Side by Side,United States of America,,Refrigerator/Freezer,387.5,238.6,5S,,True,MEPS 2005 (table 3a),XRSS267,,AS/NZS 4474.1:2007/Amdt 1:2008,1.0,1.3096,,,853.962,New Zealand,19944,Superseded,626.1,,,2010-03-31,Class 7,Unavailable,,,569.0,0.169,769.3,5S,,https://reg.energyrating.gov.au/static/common/images/star_ratings_2014/EnergyStarRating_1_Star.eps,https://reg.energyrating.gov.au/static/common/images/star_ratings_2014/Star-rating-1.png,ZRF0053
False,AS/NZS 4474.2:2001 (Legacy),BAUMATIC,313,"100.0,15.0","98.0,14.0","Fresh Food,Ice making",Upright,China,460.0,Refrigerator,100,0,2,725.0,False,MEPS 2005 (table 3a),BKF150SS,,AS/NZS 4474.1:2007/Amdt 1:2008,1.0,0.8092,,,323.22,New Zealand,20354,Superseded,115.0,415.0,,2010-03-31,Class 2,Unavailable,http://www.applico.co.nz/,,289.0,0.29,118.0,2,,https://reg.energyrating.gov.au/static/common/images/star_ratings_2014/EnergyStarRating_1_Star.eps,https://reg.energyrating.gov.au/static/common/images/star_ratings_2014/Star-rating-1.png,ZRF0095
False,AS/NZS 4474.2:2001 (Legacy),BAUMATIC,313,"100.0,15.0","98.0,14.0","Fresh Food,Ice making",Upright,China,460.0,Refrigerator,100,0,2,725.0,False,MEPS 2005 (table 3a),BKF150W,,AS/NZS 4474.1:2007/Amdt 1:2008,1.0,0.8092,,,323.22,New Zealand,20354,Superseded,115.0,415.0,,2010-03-31,Class 2,Unavailable,http://www.applico.co.nz/,,289.0,0.29,118.0,2,,https://reg.energyrating.gov.au/static/common/images/star_ratings_2014/EnergyStarRating_1_Star.eps,https://reg.energyrating.gov.au/static/common/images/star_ratings_2014/Star-rating-1.png,ZRF0095
False,AS/NZS 4474.2:2001 (Legacy),BAUMATIC,313,"100.0,15.0","98.0,14.0","Fresh Food,Ice making",Upright,China,460.0,Refrigerator,100,0,2,725.0,False,MEPS 2005 (table 3a),CLFRSS,,AS/NZS 4474.1:2007/Amdt 1:2008,1.0,0.8092,,,323.22,New Zealand,20354,Superseded,115.0,415.0,,2010-03-31,Class 2,Unavailable,http://www.applico.co.nz/,,289.0,0.29,118.0,2,,https://reg.energyrating.gov.au/static/common/images/star_ratings_2014/EnergyStarRating_1_Star.eps,https://reg.energyrating.gov.au/static/common/images/star_ratings_2014/Star-rating-1.png,ZRF0095
False,AS/NZS 4474.2:2001 (Legacy),BAUMATIC,313,"100.0,15.0","98.0,14.0","Fresh Food,Ice making",Upright,China,460.0,Refrigerator,100,0,2,725.0,False,MEPS 2005 (table 3a),CLFRW,,AS/NZS 4474.1:2007/Amdt 1:2008,1.0,0.8092,,,323.22,New Zealand,20354,Superseded,115.0,415.0,,2010-03-31,Class 2,Unavailable,http://www.applico.co.nz/,,289.0,0.29,118.0,2,,https://reg.energyrating.gov.au/static/common/images/star_ratings_2014/EnergyStarRating_1_Star.eps,https://reg.energyrating.gov.au/static/common/images/star_ratings_2014/Star-rating-1.png,ZRF0095
False,AS/NZS 4474.2:2001 (Legacy),BAUMATIC,299,115.0,113.0,Fresh Food,Upright,China,460.0,Cooled appliance,115,0,1,725.0,False,MEPS 2005 (table 3a),BL150,,AS/NZS 4474.1:2007/Amdt 1:2008,1.0,0.9627,,,316.525,New Zealand,20367,Superseded,115.0,415.0,,2010-03-31,Class 1,Unavailable,http://www.applico.co.nz/,,278.0,0.335,115.0,1,,https://reg.energyrating.gov.au/static/common/images/star_ratings_2014/EnergyStarRating_1_Star.eps,https://reg.energyrating.gov.au/static/common/images/star_ratings_2014/Star-rating-1.png,ZRF0058
False,AS/NZS 4474.2:2001 (Legacy),TRIESTE,292,108.41,105.9,Fresh Food,Upright,China,494.0,Refrigerator,108.41,0,1,865.0,False,MEPS 2005 (table 3a),TR-14DR4HAS,,AS/NZS 4474.1:2007/Amdt 1:2008,1.0,1.0049,,,314.317,New Zealand,21162,Superseded,108.41,504.0,,2010-03-31,Class 1,Unavailable,,,278.0,0.335,108.41,1,,https://reg.energyrating.gov.au/static/common/images/star_ratings_2014/EnergyStarRating_1_Star.eps,https://reg.energyrating.gov.au/static/common/images/star_ratings_2014/Star-rating-1.png,ZRF0061
False,AS/NZS 4474.2:2001 (Legacy),TRIESTE,421,"219.7,89.7","208.7,70.5","Fresh Food,Freezer",Upright,China,674.0,Refrigerator/Freezer,219.7,89.7,5T,1512.0,False,MEPS 2005 (table 3a),TRD-36,,AS/NZS 4474.1:2007/Amdt 1:2008,2.0,2.399,,,440.662,New Zealand,21288,Superseded,309.4,595.0,,2010-03-31,Class 5,Unavailable,,,311.0,0.357,363.2,5T,,https://reg.energyrating.gov.au/static/common/images/star_ratings_2014/EnergyStarRating_2_Star.eps,https://reg.energyrating.gov.au/static/common/images/star_ratings_2014/Star-rating-2.png,ZRF0062
True,AS/NZS 4474.2:2001 (Legacy),NOUVEAU,488,"130.0,255.0",,"Freezer,Fresh Food",Upright,Thailand,688.0,Refrigerator/Freezer,255,130,5T,1591.0,False,MEPS 2005 (table 3a),NV-385R,,AS/NZS 4474.1:2007/Amdt 1:2008,2.0,2.3193,,,500.106,New Zealand,21651,Superseded,385.0,685.0,,2010-03-31,Class 5,Unavailable,,,311.0,0.357,463.0,5T,,https://reg.energyrating.gov.au/static/common/images/star_ratings_2014/EnergyStarRating_2_Star.eps,https://reg.energyrating.gov.au/static/common/images/star_ratings_2014/Star-rating-2.png,ZRF0063
True,AS/NZS 4474.2:2001 (Legacy),NOUVEAU,488,"130.0,255.0",,"Freezer,Fresh Food",Upright,Thailand,688.0,Refrigerator/Freezer,255,130,5T,1591.0,False,MEPS 2005 (table 3a),NV-385R-ST-A,,AS/NZS 4474.1:2007/Amdt 1:2008,2.0,2.3193,,,500.106,New Zealand,21651,Superseded,385.0,685.0,,2010-03-31,Class 5,Unavailable,,,311.0,0.357,463.0,5T,,https://reg.energyrating.gov.au/static/common/images/star_ratings_2014/EnergyStarRating_2_Star.eps,https://reg.energyrating.gov.au/static/common/images/star_ratings_2014/Star-rating-2.png,ZRF0063
True,AS/NZS 4474.2:2001 (Legacy),NOUVEAU,488,"130.0,255.0",,"Freezer,Fresh Food",Upright,Thailand,688.0,Refrigerator/Freezer,255,130,5T,1591.0,False,MEPS 2005 (table 3a),NV-385R-W-A,,AS/NZS 4474.1:2007/Amdt 1:2008,2.0,2.3193,,,500.106,New Zealand,21651,Superseded,385.0,685.0,,2010-03-31,Class 5,Unavailable,,,311.0,0.357,463.0,5T,,https://reg.energyrating.gov.au/static/common/images/star_ratings_2014/EnergyStarRating_2_Star.eps,https://reg.energyrating.gov.au/static/common/images/star_ratings_2014/Star-rating-2.png,ZRF0063
False,AS/NZS 4474.2:2001 (Legacy),GRAM,217,205.0,203.0,Fresh Food,Upright,"Denmark,Poland",600.0,Refrigerator,205,0,1,1220.0,False,MEPS 2005 (table 3a),KS220,,AS/NZS 4474.1:2007/Amdt 1:2008,2.5,2.7356,,,346.675,New Zealand,22083,Superseded,205.0,560.0,,2010-03-31,Class 1,Unavailable,,,278.0,0.335,205.0,1,,https://reg.energyrating.gov.au/static/common/images/star_ratings_2014/EnergyStarRating_2.5_Star.eps,https://reg.energyrating.gov.au/static/common/images/star_ratings_2014/Star-rating-2.5.png,ZRF0068
False,AS/NZS 4474.2:2001 (Legacy),GRAM,243,286.0,280.0,Fresh Food,Upright,"Denmark,Poland",600.0,Refrigerator,286,0,1,1550.0,False,MEPS 2005 (table 3a),KS290,,AS/NZS 4474.1:2007/Amdt 1:2008,2.5,2.6797,,,373.81,New Zealand,22085,Superseded,286.0,600.0,,2010-03-31,Class 1,Unavailable,,,278.0,0.335,286.0,1,,https://reg.energyrating.gov.au/static/common/images/star_ratings_2014/EnergyStarRating_2.5_Star.eps,https://reg.energyrating.gov.au/static/common/images/star_ratings_2014/Star-rating-2.5.png,ZRF0067
False,AS/NZS 4474.2:2001 (Legacy),GRAM,257,354.0,346.0,Fresh Food,Upright,"Denmark,Poland",600.0,Refrigerator,354,0,1,1850.0,False,MEPS 2005 (table 3a),KS360,,AS/NZS 4474.1:2007/Amdt 1:2008,2.5,2.7318,,,396.59,New Zealand,22086,Superseded,354.0,600.0,,2010-03-31,Class 1,Unavailable,,,278.0,0.335,354.0,1,,https://reg.energyrating.gov.au/static/common/images/star_ratings_2014/EnergyStarRating_2.5_Star.eps,https://reg.energyrating.gov.au/static/common/images/star_ratings_2014/Star-rating-2.5.png,ZRF0066
False,AS/NZS 4474.2:2001 (Legacy),GRAM,307,388.0,380.0,Fresh Food,Upright,,600.0,Refrigerator,388,0,1,2000.0,False,MEPS 2005 (table 3a),KS390,,AS/NZS 4474.1:2007/Amdt 1:2008,2.0,2.1722,,,407.98,New Zealand,22087,Superseded,388.0,600.0,,2010-03-31,Class 1,Unavailable,,,278.0,0.335,388.0,1,,https://reg.energyrating.gov.au/static/common/images/star_ratings_2014/EnergyStarRating_2_Star.eps,https://reg.energyrating.gov.au/static/common/images/star_ratings_2014/Star-rating-2.png,ZRF0071
False,AS/NZS 4474.2:2001 (Legacy),GRAM,381,"178.0,133.0","170.0,112.0","Fresh Food,Freezer",Upright,"Denmark,Poland",600.0,Refrigerator/Freezer,178,133,4,1850.0,False,MEPS 2005 (table 3a),KF310,,AS/NZS 4474.1:2007,2.5,2.9242,,,406.03,New Zealand,22094,Superseded,311.0,600.0,,2010-03-31,Class 4,Unavailable,,,277.0,0.33,391.0,4,,https://reg.energyrating.gov.au/static/common/images/star_ratings_2014/EnergyStarRating_2.5_Star.eps,https://reg.energyrating.gov.au/static/common/images/star_ratings_2014/Star-rating-2.5.png,ZRF0092
False,AS/NZS 4474.2:2001 (Legacy),GRAM,341,"226.0,92.0","219.0,76.0","Fresh Food,Freezer",Upright,"Denmark,Poland",600.0,Refrigerator/Freezer,226,92,4,1850.0,False,MEPS 2005 (table 3a),KF320,,AS/NZS 4474.1:2007/Amdt 1:2008,3.0,3.2569,,,400.09,New Zealand,22095,Superseded,318.0,600.0,,2010-03-31,Class 4,Unavailable,,,277.0,0.33,373.0,4,,https://reg.energyrating.gov.au/static/common/images/star_ratings_2014/EnergyStarRating_3_Star.eps,https://reg.energyrating.gov.au/static/common/images/star_ratings_2014/Star-rating-3.png,ZRF0070
False,AS/NZS 4474.2:2001 (Legacy),GRAM,399,"238.0,111.0","230.0,90.0","Fresh Food,Freezer",Upright,"Denmark,Poland",600.0,Refrigerator/Freezer,238,111,4,2000.0,False,MEPS 2005 (table 3a),KF350,,AS/NZS 4474.1:2007/Amdt 1:2008,2.5,2.8692,,,414.28,New Zealand,22096,Superseded,349.0,600.0,,2010-03-31,Class 4,Unavailable,,,277.0,0.33,416.0,4,,https://reg.energyrating.gov.au/static/common/images/star_ratings_2014/EnergyStarRating_2.5_Star.eps,https://reg.energyrating.gov.au/static/common/images/star_ratings_2014/Star-rating-2.5.png,ZRF0072
False,AS/NZS 4474.2:2001 (Legacy),GRAM,273,165.0,143.0,Freezer,Upright,"Denmark,Poland",600.0,Freezer,0,165,6U,1220.0,False,MEPS 2005 (table 3a),FS170,,AS/NZS 4474.1:2007,3.0,3.0376,,,359.672,"Fiji,New Zealand",22097,Superseded,165.0,560.0,,2010-03-31,Class 9,Unavailable,,,281.0,0.298,264.0,6U,,https://reg.energyrating.gov.au/static/common/images/star_ratings_2014/EnergyStarRating_3_Star.eps,https://reg.energyrating.gov.au/static/common/images/star_ratings_2014/Star-rating-3.png,ZRF0112
False,AS/NZS 4474.2:2001 (Legacy),GRAM,306,230.0,202.0,Freezer,Upright,"Denmark,Poland",600.0,Freezer,0,230,6U,1550.0,False,MEPS 2005 (table 3a),FS230,,AS/NZS 4474.1:2007,3.0,3.193,,,390.664,"Fiji,New Zealand",22098,Superseded,230.0,600.0,,2010-03-31,Class 9,Unavailable,,,281.0,0.298,368.0,6U,,https://reg.energyrating.gov.au/static/common/images/star_ratings_2014/EnergyStarRating_3_Star.eps,https://reg.energyrating.gov.au/static/common/images/star_ratings_2014/Star-rating-3.png,ZRF0104
False,AS/NZS 4474.2:2001 (Legacy),GRAM,369,287.0,256.0,Freezer,Upright,"Denmark,Poland",600.0,Freezer,0,287,6U,1850.0,False,MEPS 2005 (table 3a),FS290,,AS/NZS 4474.1:2007,2.5,2.8948,,,417.782,"Fiji,New Zealand",22099,Superseded,287.0,600.0,,2010-03-31,Class 9,Unavailable,,,281.0,0.298,459.0,6U,,https://reg.energyrating.gov.au/static/common/images/star_ratings_2014/EnergyStarRating_2.5_Star.eps,https://reg.energyrating.gov.au/static/common/images/star_ratings_2014/Star-rating-2.5.png,ZRF0103
False,AS/NZS 4474.2:2001 (Legacy),GRAM,386,315.0,275.0,Freezer,Upright,"Denmark,Poland",600.0,Freezer,0,315,6U,2000.0,False,MEPS 2005 (table 3a),FS320,,AS/NZS 4474.1:2007,2.5,2.9042,,,431.192,"Fiji,New Zealand",22100,Superseded,315.0,600.0,,2010-03-31,Class 9,Unavailable,,,281.0,0.298,504.0,6U,,https://reg.energyrating.gov.au/static/common/images/star_ratings_2014/EnergyStarRating_2.5_Star.eps,https://reg.energyrating.gov.au/static/common/images/star_ratings_2014/Star-rating-2.5.png,ZRF0101
True,AS/NZS 4474.2:2001 (Legacy),SMEG,871,"310.0,430.0","200.0,420.0","Freezer,Fresh Food",Side by Side,Italy,770.0,Refrigerator/Freezer,430,310,5S,1884.0,True,MEPS 2005 (table 3a),FA720X,,AS/NZS 4474.1:2007/Amdt 1:2008,1.5,1.558,,,882.478,New Zealand,22122,Superseded,740.0,905.0,,2010-03-31,Class 7,Unavailable,http://www.applico.co.nz/,,569.0,0.169,930.0,5S,,https://reg.energyrating.gov.au/static/common/images/star_ratings_2014/EnergyStarRating_1.5_Star.eps,https://reg.energyrating.gov.au/static/common/images/star_ratings_2014/Star-rating-1.5.png,ZRF0065
False,AS/NZS 4474.2:2001 (Legacy),SAMSUNG,368,"162.0,66.0","152.0,51.0","Fresh Food,Freezer",Upright,Thailand,,Refrigerator/Freezer,162,66,5T,,False,MEPS 2005 (table 3a),SR-24NMES,,AS/NZS 4474.1:2007/Amdt 1:2008,2.0,2.3398,,,406.533,New Zealand,22421,Superseded,228.0,,,2010-03-31,Class 5,Unavailable,,,311.0,0.357,267.6,5T,,https://reg.energyrating.gov.au/static/common/images/star_ratings_2014/EnergyStarRating_2_Star.eps,https://reg.energyrating.gov.au/static/common/images/star_ratings_2014/Star-rating-2.png,ZRF0069
True,AS/NZS 4474.2:2001 (Legacy),TRIESTE,403,"158.23,80.93","152.0,66.0","Fresh Food,Freezer",Upright,China,703.0,Refrigerator/Freezer,158.23,80.93,5T,1650.0,False,MEPS 2005 (table 3a),RD-28WR4HGE,,AS/NZS 4474.1:2007/Amdt 1:2008,2.0,2.1282,,,434.402,New Zealand,23293,Superseded,239.16,613.0,,2010-03-31,Class 5,Unavailable,,,311.0,0.357,287.72,5T,,https://reg.energyrating.gov.au/static/common/images/star_ratings_2014/EnergyStarRating_2_Star.eps,https://reg.energyrating.gov.au/static/common/images/star_ratings_2014/Star-rating-2.png,ZRF0073
False,AS/NZS 4474.2:2001 (Legacy),SAMSUNG,349,"143.0,67.0","133.0,52.0","Fresh Food,Freezer",Upright,Thailand,,Refrigerator/Freezer,143,67,5T,,False,MEPS 2005 (table 3a),SR211NTS,,AS/NZS 4474.1:2007/Amdt 1:2008,2.0,2.4205,,,400.321,New Zealand,23680,Superseded,210.0,,,2010-03-31,Class 5,Unavailable,,,311.0,0.357,250.2,5T,,https://reg.energyrating.gov.au/static/common/images/star_ratings_2014/EnergyStarRating_2_Star.eps,https://reg.energyrating.gov.au/static/common/images/star_ratings_2014/Star-rating-2.png,ZRF0075
False,AS/NZS 4474.2:2001 (Legacy),SAMSUNG,368,"162.0,66.0","152.0,51.0","Fresh Food,Freezer",Upright,Thailand,,Refrigerator/Freezer,162,66,5T,,False,MEPS 2005 (table 3a),SR229NTS,,AS/NZS 4474.1:2007/Amdt 1:2008,2.0,2.3398,,,406.533,New Zealand,23682,Superseded,228.0,,,2010-03-31,Class 5,Unavailable,,,311.0,0.357,267.6,5T,,https://reg.energyrating.gov.au/static/common/images/star_ratings_2014/EnergyStarRating_2_Star.eps,https://reg.energyrating.gov.au/static/common/images/star_ratings_2014/Star-rating-2.png,ZRF0074
False,AS/NZS 4474.2:2001 (Legacy),INDESIT,249,102.0,78.0,Freezer,Upright,Italy,568.0,Freezer,0,102,6U,545.0,False,MEPS 2005 (table 3a),TZA 1 34583,,AS/NZS 4474.1:2007/Amdt 1:2008,2.5,2.5648,,,328.68,New Zealand,24080,Superseded,102.0,835.0,,2010-03-31,Class 9,Unavailable,,,281.0,0.298,160.0,6U,,https://reg.energyrating.gov.au/static/common/images/star_ratings_2014/EnergyStarRating_2.5_Star.eps,https://reg.energyrating.gov.au/static/common/images/star_ratings_2014/Star-rating-2.5.png,ZRF0076
False,AS/NZS 4474.2:2001 (Legacy),ELCOLD,182,130.0,130.0,Freezer,Chest,Denmark,,Freezer,0,130,6C,860.0,False,MEPS 2005 (table 3a),EL11 XLE,,AS/NZS 4474.1:2007,4.0,4.1814,,,290.464,"Fiji,New Zealand",24754,Superseded,130.0,720.0,,2010-03-31,Class 8,Unavailable,,,190.0,0.483,208.0,6C,,https://reg.energyrating.gov.au/static/common/images/star_ratings_2014/EnergyStarRating_4_Star.eps,https://reg.energyrating.gov.au/static/common/images/star_ratings_2014/Star-rating-4.png,ZRF0096
False,AS/NZS 4474.2:2001 (Legacy),ELCOLD,280,227.0,227.0,Freezer,Chest,Denmark,,Freezer,0,227,6C,860.0,False,MEPS 2005 (table 3a),21 XLE,,AS/NZS 4474.1:2007/Amdt 1:2008,3.5,3.5074,,,365.329,"Fiji,New Zealand",24755,Superseded,227.0,1050.0,,2010-03-31,Class 8,Unavailable,,,190.0,0.483,363.0,6C,,https://reg.energyrating.gov.au/static/common/images/star_ratings_2014/EnergyStarRating_3.5_Star.eps,https://reg.energyrating.gov.au/static/common/images/star_ratings_2014/Star-rating-3.5.png,ZRF0077
False,AS/NZS 4474.2:2001 (Legacy),ELCOLD,306,301.0,301.0,Freezer,Chest,Denmark,,Freezer,0,301,6C,860.0,False,MEPS 2005 (table 3a),EL31 XLE,,AS/NZS 4474.1:2007/Amdt 1:2008,3.5,3.7058,,,422.806,"Fiji,New Zealand",24759,Superseded,301.0,1300.0,,2010-03-31,Class 8,Unavailable,,,190.0,0.483,482.0,6C,,https://reg.energyrating.gov.au/static/common/images/star_ratings_2014/EnergyStarRating_3.5_Star.eps,https://reg.energyrating.gov.au/static/common/images/star_ratings_2014/Star-rating-3.5.png,ZRF0097
False,AS/NZS 4474.2:2001 (Legacy),ELCOLD,325,360.0,360.0,Freezer,Chest,Denmark,730.0,Freezer,0,360,6C,860.0,False,MEPS 2005 (table 3a),EL41 XLE,,AS/NZS 4474.1:2007/Amdt 1:2008,3.5,3.8265,,,468.208,"Fiji,New Zealand",24760,Superseded,360.0,1500.0,,2010-03-31,Class 8,Unavailable,,,190.0,0.483,576.0,6C,,https://reg.energyrating.gov.au/static/common/images/star_ratings_2014/EnergyStarRating_3.5_Star.eps,https://reg.energyrating.gov.au/static/common/images/star_ratings_2014/Star-rating-3.5.png,ZRF0100
False,AS/NZS 4474.2:2001 (Legacy),ELCOLD,346,418.0,418.0,Freezer,Chest,Denmark,730.0,Freezer,0,418,6C,860.0,False,MEPS 2005 (table 3a),EL51 XLE,,AS/NZS 4474.1:2007,3.5,3.8893,,,513.127,"Fiji,New Zealand",24761,Superseded,418.0,1700.0,,2010-03-31,Class 8,Unavailable,,,190.0,0.483,669.0,6C,,https://reg.energyrating.gov.au/static/common/images/star_ratings_2014/EnergyStarRating_3.5_Star.eps,https://reg.energyrating.gov.au/static/common/images/star_ratings_2014/Star-rating-3.5.png,ZRF0111
False,AS/NZS 4474.2:2001 (Legacy),SELETWARE,414,"166.0,89.7","157.2,70.5","Fresh Food,Freezer",Upright,China,674.0,Refrigerator/Freezer,166,89.7,5T,1308.0,False,MEPS 2005 (table 3a),RD-30WR4HM,,AS/NZS 4474.1:2007/Amdt 1:2008,2.0,2.1652,,,421.499,New Zealand,25257,Superseded,255.7,595.0,,2010-03-31,Class 5,Unavailable,,,311.0,0.357,309.52,5T,,https://reg.energyrating.gov.au/static/common/images/star_ratings_2014/EnergyStarRating_2_Star.eps,https://reg.energyrating.gov.au/static/common/images/star_ratings_2014/Star-rating-2.png,ZRF0080
