Submit_ID,Brand,Model_No,Family Name,SoldIn,Country,Sing_or_fam,nom_lamp_power,avg_meas_lum_flux,median_lamp_life,lumen_maintenance,avg_meas_efficacy,inputvolt_min,inputvolt_max,ExpDate,GrandDate,SubmitStatus,Product Class,Availability Status,Product Website,Representative Brand URL,Lamp Light Output (Lumens),Lamp Type,What test standard was used
113855,LUCCI,SKU#111366 LUCCI ECO HAL CANDLE 42W E27 CLEAR,LUCCI ECO HALOGEN 42W CLEAR,"Australia,New Zealand",China,Family,42.0,626.84,2000.0,0.87,14.27,240.0,240.0,2023-05-08,,Approved,Class 6,Available,http://www.wj-fuxing.com/,http://www.beaconlighting.com.au,634.0,Mains Voltage halogen non reflector,AS/NZS 4934.1:2014
113855,LUCCI,SKU#111372 LUCCI ECO HAL CANDLE 42W B22 CLEAR,LUCCI ECO HALOGEN 42W CLEAR,"Australia,New Zealand",China,Family,42.0,626.84,2000.0,0.87,14.27,240.0,240.0,2023-05-08,,Approved,Class 6,Available,http://www.wj-fuxing.com/,http://www.beaconlighting.com.au,634.0,Mains Voltage halogen non reflector,AS/NZS 4934.1:2014
113868,LUCCI,LUCCI ECO HALOGEN 20W CLEAR,LUCCI ECO HALOGEN 20W CLEAR,"Australia,New Zealand",China,Family,20.0,244.2,2000.0,0.9,11.8,240.0,240.0,2023-05-23,,Approved,Class 6,Available,http://www.wj-fuxing.com/,http://www.beaconlighting.com.au,241.0,Mains Voltage halogen non reflector,AS/NZS 4934.1:2014
113868,LUCCI,SKU#111378 LUCCI ECO HAL F/ROUND 20W E14 CLEAR,LUCCI ECO HALOGEN 20W CLEAR,"Australia,New Zealand",China,Family,20.0,244.2,2000.0,0.9,11.8,240.0,240.0,2023-05-23,,Approved,Class 6,Available,http://www.wj-fuxing.com/,http://www.beaconlighting.com.au,241.0,Mains Voltage halogen non reflector,AS/NZS 4934.1:2014
113868,LUCCI,SKU#111384 LUCCI HALOLUX F/ROUND 20W B15 CLEAR,LUCCI ECO HALOGEN 20W CLEAR,"Australia,New Zealand",China,Family,20.0,244.2,2000.0,0.9,11.8,240.0,240.0,2023-05-23,,Approved,Class 6,Available,http://www.wj-fuxing.com/,http://www.beaconlighting.com.au,241.0,Mains Voltage halogen non reflector,AS/NZS 4934.1:2014
113868,LUCCI,SKU#111390 LUCCI HALOLUX F/ROUND 20W E27 CLEAR,LUCCI ECO HALOGEN 20W CLEAR,"Australia,New Zealand",China,Family,20.0,244.2,2000.0,0.9,11.8,240.0,240.0,2023-05-23,,Approved,Class 6,Available,http://www.wj-fuxing.com/,http://www.beaconlighting.com.au,241.0,Mains Voltage halogen non reflector,AS/NZS 4934.1:2014
113868,LUCCI,SKU#111396 LUCCI HALOLUX F/ROUND 20W B22 CLEAR,LUCCI ECO HALOGEN 20W CLEAR,"Australia,New Zealand",China,Family,20.0,244.2,2000.0,0.9,11.8,240.0,240.0,2023-05-23,,Approved,Class 6,Available,http://www.wj-fuxing.com/,http://www.beaconlighting.com.au,241.0,Mains Voltage halogen non reflector,AS/NZS 4934.1:2014
113908,LUCCI,LUCCI ECO HALOGEN 20W CLEAR,LUCCI ECO HALOGEN 20W CLEAR,"Australia,New Zealand",China,Family,20.0,238.72,2000.0,0.87,11.41,240.0,240.0,2023-05-23,,Approved,Class 6,Available,http://www.wj-fuxing.com/,http://www.beaconlighting.com.au,241.0,Mains Voltage halogen non reflector,AS/NZS 4934.1:2014
113908,LUCCI,SKU#111350 LUCCI ECO HAL CANDLE 20W E14 CLEAR,LUCCI ECO HALOGEN 20W CLEAR,"Australia,New Zealand",China,Family,20.0,238.72,2000.0,0.87,11.41,240.0,240.0,2023-05-23,,Approved,Class 6,Available,http://www.wj-fuxing.com/,http://www.beaconlighting.com.au,241.0,Mains Voltage halogen non reflector,AS/NZS 4934.1:2014
113908,LUCCI,SKU#111356 LUCCI ECO HAL CANDLE 20W B15 CLEAR,LUCCI ECO HALOGEN 20W CLEAR,"Australia,New Zealand",China,Family,20.0,238.72,2000.0,0.87,11.41,240.0,240.0,2023-05-23,,Approved,Class 6,Available,http://www.wj-fuxing.com/,http://www.beaconlighting.com.au,241.0,Mains Voltage halogen non reflector,AS/NZS 4934.1:2014
113908,LUCCI,SKU#111362 LUCCI ECO HAL CANDLE 20W E27 CLEAR,LUCCI ECO HALOGEN 20W CLEAR,"Australia,New Zealand",China,Family,20.0,238.72,2000.0,0.87,11.41,240.0,240.0,2023-05-23,,Approved,Class 6,Available,http://www.wj-fuxing.com/,http://www.beaconlighting.com.au,241.0,Mains Voltage halogen non reflector,AS/NZS 4934.1:2014
113908,LUCCI,SKU#111368 LUCCI ECO HAL CANDLE 20W B22 CLEAR,LUCCI ECO HALOGEN 20W CLEAR,"Australia,New Zealand",China,Family,20.0,238.72,2000.0,0.87,11.41,240.0,240.0,2023-05-23,,Approved,Class 6,Available,http://www.wj-fuxing.com/,http://www.beaconlighting.com.au,241.0,Mains Voltage halogen non reflector,AS/NZS 4934.1:2014
113910,LUCCI,LUCCI ECO HALOGEN 28W CLEAR,LUCCI ECO HALOGEN 28W CLEAR,"Australia,New Zealand",China,Family,28.0,369.06,2000.0,0.87,12.74,240.0,240.0,2023-05-22,,Approved,Class 6,Available,http://www.wj-fuxing.com/,http://www.beaconlighting.com.au,374.0,Mains Voltage halogen non reflector,AS/NZS 4934.1:2014
113910,LUCCI,SKU#111375 LUCCI HALOLUX DEC CANDLE 28W E14 CLR,LUCCI ECO HALOGEN 28W CLEAR,"Australia,New Zealand",China,Family,28.0,369.06,2000.0,0.87,12.74,240.0,240.0,2023-05-22,,Approved,Class 6,Available,http://www.wj-fuxing.com/,http://www.beaconlighting.com.au,374.0,Mains Voltage halogen non reflector,AS/NZS 4934.1:2014
113910,LUCCI,SKU#111377 LUCCI HALOLUX DEC CANDLE 28W B15 CLR,LUCCI ECO HALOGEN 28W CLEAR,"Australia,New Zealand",China,Family,28.0,369.06,2000.0,0.87,12.74,240.0,240.0,2023-05-22,,Approved,Class 6,Available,http://www.wj-fuxing.com/,http://www.beaconlighting.com.au,374.0,Mains Voltage halogen non reflector,AS/NZS 4934.1:2014
113910,LUCCI,SKU#111940 LUCCI HALOLUX GLS 28W B22 CLEAR,LUCCI ECO HALOGEN 28W CLEAR,"Australia,New Zealand",China,Family,28.0,369.06,2000.0,0.87,12.74,240.0,240.0,2023-05-22,,Approved,Class 6,Available,http://www.wj-fuxing.com/,http://www.beaconlighting.com.au,374.0,Mains Voltage halogen non reflector,AS/NZS 4934.1:2014
113910,LUCCI,SKU#111948 LUCCI HALOLUX GLS 28W E27 CLEAR,LUCCI ECO HALOGEN 28W CLEAR,"Australia,New Zealand",China,Family,28.0,369.06,2000.0,0.87,12.74,240.0,240.0,2023-05-22,,Approved,Class 6,Available,http://www.wj-fuxing.com/,http://www.beaconlighting.com.au,374.0,Mains Voltage halogen non reflector,AS/NZS 4934.1:2014
114004,LUCCI,LUCCI ECO HALOGEN 28W CLEAR,LUCCI ECO HALOGEN 28W CLEAR,"Australia,New Zealand",China,Family,28.0,372.87,2000.0,0.86,12.74,240.0,240.0,2023-05-24,,Approved,Class 6,Available,http://www.wj-fuxing.com/,http://www.beaconlighting.com.au,374.0,Mains Voltage halogen non reflector,AS/NZS 4934.1:2014
114004,LUCCI,SKU#111352 LUCCI ECO HAL CANDLE 28W E14 CLEAR,LUCCI ECO HALOGEN 28W CLEAR,"Australia,New Zealand",China,Family,28.0,372.87,2000.0,0.86,12.74,240.0,240.0,2023-05-24,,Approved,Class 6,Available,http://www.wj-fuxing.com/,http://www.beaconlighting.com.au,374.0,Mains Voltage halogen non reflector,AS/NZS 4934.1:2014
114004,LUCCI,SKU#111358 LUCCI ECO HAL CANDLE 28W B15 CLEAR,LUCCI ECO HALOGEN 28W CLEAR,"Australia,New Zealand",China,Family,28.0,372.87,2000.0,0.86,12.74,240.0,240.0,2023-05-24,,Approved,Class 6,Available,http://www.wj-fuxing.com/,http://www.beaconlighting.com.au,374.0,Mains Voltage halogen non reflector,AS/NZS 4934.1:2014
114004,LUCCI,SKU#111364 LUCCI ECO HAL CANDLE 28W E27 CLEAR,LUCCI ECO HALOGEN 28W CLEAR,"Australia,New Zealand",China,Family,28.0,372.87,2000.0,0.86,12.74,240.0,240.0,2023-05-24,,Approved,Class 6,Available,http://www.wj-fuxing.com/,http://www.beaconlighting.com.au,374.0,Mains Voltage halogen non reflector,AS/NZS 4934.1:2014
114004,LUCCI,SKU#111370 LUCCI ECO HAL CANDLE 28W B22 CLEAR,LUCCI ECO HALOGEN 28W CLEAR,"Australia,New Zealand",China,Family,28.0,372.87,2000.0,0.86,12.74,240.0,240.0,2023-05-24,,Approved,Class 6,Available,http://www.wj-fuxing.com/,http://www.beaconlighting.com.au,374.0,Mains Voltage halogen non reflector,AS/NZS 4934.1:2014
114086,LUCCI,LUCCI ECO HALOGEN 28W CLEAR,LUCCI ECO HALOGEN 28W CLEAR,"Australia,New Zealand",China,Family,28.0,385.66,2000.0,0.88,13.32,240.0,240.0,2023-05-22,,Approved,Class 6,Available,http://www.wj-fuxing.com/,http://www.beaconlighting.com.au,374.0,Mains Voltage halogen non reflector,AS/NZS 4934.1:2014
114086,LUCCI,SKU#111380 LUCCI ECO HAL F/ROUND 28W E14 CLEAR,LUCCI ECO HALOGEN 28W CLEAR,"Australia,New Zealand",China,Family,28.0,385.66,2000.0,0.88,13.32,240.0,240.0,2023-05-22,,Approved,Class 6,Available,http://www.wj-fuxing.com/,http://www.beaconlighting.com.au,374.0,Mains Voltage halogen non reflector,AS/NZS 4934.1:2014
114086,LUCCI,SKU#111386 LUCCI ECO HAL F/ROUND 28W B15 CLEAR,LUCCI ECO HALOGEN 28W CLEAR,"Australia,New Zealand",China,Family,28.0,385.66,2000.0,0.88,13.32,240.0,240.0,2023-05-22,,Approved,Class 6,Available,http://www.wj-fuxing.com/,http://www.beaconlighting.com.au,374.0,Mains Voltage halogen non reflector,AS/NZS 4934.1:2014
114086,LUCCI,SKU#111392 LUCCI ECO HAL F/ROUND 28W E27 CLEAR,LUCCI ECO HALOGEN 28W CLEAR,"Australia,New Zealand",China,Family,28.0,385.66,2000.0,0.88,13.32,240.0,240.0,2023-05-22,,Approved,Class 6,Available,http://www.wj-fuxing.com/,http://www.beaconlighting.com.au,374.0,Mains Voltage halogen non reflector,AS/NZS 4934.1:2014
114086,LUCCI,SKU#111398 LUCCI ECO HAL F/ROUND 28W B22 CLEAR,LUCCI ECO HALOGEN 28W CLEAR,"Australia,New Zealand",China,Family,28.0,385.66,2000.0,0.88,13.32,240.0,240.0,2023-05-22,,Approved,Class 6,Available,http://www.wj-fuxing.com/,http://www.beaconlighting.com.au,374.0,Mains Voltage halogen non reflector,AS/NZS 4934.1:2014
114089,LUCCI,LUCCI ECO HALOGEN 70W CLEAR,LUCCI ECO HALOGEN 70W CLEAR,"Australia,New Zealand",China,Family,70.0,1234.04,2000.0,0.86,17.33,240.0,240.0,2023-07-10,,Approved,Class 6,Available,http://www.wj-fuxing.com/,http://www.beaconlighting.com.au,1187.0,Mains Voltage halogen non reflector,AS/NZS 4934.1:2014
114089,LUCCI,SKU#111946 LUCCI ECO HALOGEN GLS 70W B22 CLEAR,LUCCI ECO HALOGEN 70W CLEAR,"Australia,New Zealand",China,Family,70.0,1234.04,2000.0,0.86,17.33,240.0,240.0,2023-07-10,,Approved,Class 6,Available,http://www.wj-fuxing.com/,http://www.beaconlighting.com.au,1187.0,Mains Voltage halogen non reflector,AS/NZS 4934.1:2014
114089,LUCCI,SKU#111954 LUCCI ECO HALOGEN GLS 70W E27 CLEAR,LUCCI ECO HALOGEN 70W CLEAR,"Australia,New Zealand",China,Family,70.0,1234.04,2000.0,0.86,17.33,240.0,240.0,2023-07-10,,Approved,Class 6,Available,http://www.wj-fuxing.com/,http://www.beaconlighting.com.au,1187.0,Mains Voltage halogen non reflector,AS/NZS 4934.1:2014
114090,LUCCI,LUCCI ECO HALOGEN 20W CLEAR,LUCCI ECO HALOGEN 20W CLEAR,"Australia,New Zealand",China,Family,20.0,248.58,2000.0,0.87,12.51,240.0,240.0,2023-05-22,,Approved,Class 6,Available,http://www.wj-fuxing.com/,http://www.beaconlighting.com.au,241.0,Mains Voltage halogen non reflector,AS/NZS 4934.1:2014
114090,LUCCI,SKU#111374 LUCCI ECO HAL DEC CANDLE 20W E14 CLR,LUCCI ECO HALOGEN 20W CLEAR,"Australia,New Zealand",China,Family,20.0,248.58,2000.0,0.87,12.51,240.0,240.0,2023-05-22,,Approved,Class 6,Available,http://www.wj-fuxing.com/,http://www.beaconlighting.com.au,241.0,Mains Voltage halogen non reflector,AS/NZS 4934.1:2014
114090,LUCCI,SKU#111376 LUCCI ECO HAL DEC CANDLE 20W B15 CLR,LUCCI ECO HALOGEN 20W CLEAR,"Australia,New Zealand",China,Family,20.0,248.58,2000.0,0.87,12.51,240.0,240.0,2023-05-22,,Approved,Class 6,Available,http://www.wj-fuxing.com/,http://www.beaconlighting.com.au,241.0,Mains Voltage halogen non reflector,AS/NZS 4934.1:2014
114192,CLA,CLAHAFR28WBCCL,Family,"Australia,Fiji,New Zealand",China,Family,28.0,376.6,2000.0,0.8113,12.8,240.0,240.0,2023-05-12,,Approved,Class 1,Available,,,370.0,GLS tungsten filament,AS/NZS 4934.1:2014
114192,CLA,CLAHAFR28WBCFR,Family,"Australia,Fiji,New Zealand",China,Family,28.0,376.6,2000.0,0.8113,12.8,240.0,240.0,2023-05-12,,Approved,Class 1,Available,,,370.0,GLS tungsten filament,AS/NZS 4934.1:2014
114192,CLA,CLAHAFR28WESCL,Family,"Australia,Fiji,New Zealand",China,Family,28.0,376.6,2000.0,0.8113,12.8,240.0,240.0,2023-05-12,,Approved,Class 1,Available,,,370.0,GLS tungsten filament,AS/NZS 4934.1:2014
114192,CLA,CLAHAFR28WESFR,Family,"Australia,Fiji,New Zealand",China,Family,28.0,376.6,2000.0,0.8113,12.8,240.0,240.0,2023-05-12,,Approved,Class 1,Available,,,370.0,GLS tungsten filament,AS/NZS 4934.1:2014
114192,CLA,Family,Family,"Australia,Fiji,New Zealand",China,Family,28.0,376.6,2000.0,0.8113,12.8,240.0,240.0,2023-05-12,,Approved,Class 1,Available,,,370.0,GLS tungsten filament,AS/NZS 4934.1:2014
114236,LUCCI,LUCCI ECO HALOGEN 35W MR16,LUCCI ECO HALOGEN 35W MR16,"Australia,New Zealand",China,Family,35.0,535.33,2000.0,0.86,15.05,12.0,12.0,2023-05-24,,Approved,Class 7,Available,http://www.wj-fuxing.com/,http://www.beaconlighting.com.au,526.0,ELV halogen reflector,AS/NZS 4934.1:2014
114236,LUCCI,SKU#111964 LUCCI ECO HAL 12V MR16 35W 60 DEG,LUCCI ECO HALOGEN 35W MR16,"Australia,New Zealand",China,Family,35.0,535.33,2000.0,0.86,15.05,12.0,12.0,2023-05-24,,Approved,Class 7,Available,http://www.wj-fuxing.com/,http://www.beaconlighting.com.au,526.0,ELV halogen reflector,AS/NZS 4934.1:2014
114236,LUCCI,SKU#111965 LUCCI ECO HAL 12V MR16 35W 20 DEG,LUCCI ECO HALOGEN 35W MR16,"Australia,New Zealand",China,Family,35.0,535.33,2000.0,0.86,15.05,12.0,12.0,2023-05-24,,Approved,Class 7,Available,http://www.wj-fuxing.com/,http://www.beaconlighting.com.au,526.0,ELV halogen reflector,AS/NZS 4934.1:2014
114236,LUCCI,SKU#111966 LUCCI ECO HAL 12V MR16 35W 35 DEG,LUCCI ECO HALOGEN 35W MR16,"Australia,New Zealand",China,Family,35.0,535.33,2000.0,0.86,15.05,12.0,12.0,2023-05-24,,Approved,Class 7,Available,http://www.wj-fuxing.com/,http://www.beaconlighting.com.au,526.0,ELV halogen reflector,AS/NZS 4934.1:2014
114260,LUCCI,LUCCI ECO HALOGEN 20W FROST,LUCCI ECO HALOGEN 20W FROST,"Australia,New Zealand",China,Family,20.0,226.63,2000.0,0.86,10.89,240.0,240.0,2023-05-22,,Approved,Class 6,Available,http://www.wj-fuxing.com/,http://www.beaconlighting.com.au,225.0,Mains Voltage halogen non reflector,AS/NZS 4934.1:2014
114260,LUCCI,SKU#111379 LUCCI ECO HAL F/ROUND 20W E14 FROST,LUCCI ECO HALOGEN 20W FROST,"Australia,New Zealand",China,Family,20.0,226.63,2000.0,0.86,10.89,240.0,240.0,2023-05-22,,Approved,Class 6,Available,http://www.wj-fuxing.com/,http://www.beaconlighting.com.au,225.0,Mains Voltage halogen non reflector,AS/NZS 4934.1:2014
114260,LUCCI,SKU#111385 LUCCI HALOLUX F/ROUND 20W B15 FROST,LUCCI ECO HALOGEN 20W FROST,"Australia,New Zealand",China,Family,20.0,226.63,2000.0,0.86,10.89,240.0,240.0,2023-05-22,,Approved,Class 6,Available,http://www.wj-fuxing.com/,http://www.beaconlighting.com.au,225.0,Mains Voltage halogen non reflector,AS/NZS 4934.1:2014
114260,LUCCI,SKU#111391 LUCCI HALOLUX F/ROUND 20W E27 FROST,LUCCI ECO HALOGEN 20W FROST,"Australia,New Zealand",China,Family,20.0,226.63,2000.0,0.86,10.89,240.0,240.0,2023-05-22,,Approved,Class 6,Available,http://www.wj-fuxing.com/,http://www.beaconlighting.com.au,225.0,Mains Voltage halogen non reflector,AS/NZS 4934.1:2014
114260,LUCCI,SKU#111397 LUCCI HALOLUX F/ROUND 20W B22 FROST,LUCCI ECO HALOGEN 20W FROST,"Australia,New Zealand",China,Family,20.0,226.63,2000.0,0.86,10.89,240.0,240.0,2023-05-22,,Approved,Class 6,Available,http://www.wj-fuxing.com/,http://www.beaconlighting.com.au,225.0,Mains Voltage halogen non reflector,AS/NZS 4934.1:2014
114280,LUCCI,LUCCI ECO HALOGEN 20W FROST,LUCCI ECO HALOGEN 20W FROST,"Australia,New Zealand",China,Family,20.0,237.14,2000.0,0.86,11.78,240.0,240.0,2023-05-23,,Approved,Class 6,Available,http://www.wj-fuxing.com/,http://www.beaconlighting.com.au,225.0,Mains Voltage halogen non reflector,AS/NZS 4934.1:2014
114280,LUCCI,SKU#111351 LUCCI ECO HAL CANDLE 20W E14 FROST,LUCCI ECO HALOGEN 20W FROST,"Australia,New Zealand",China,Family,20.0,237.14,2000.0,0.86,11.78,240.0,240.0,2023-05-23,,Approved,Class 6,Available,http://www.wj-fuxing.com/,http://www.beaconlighting.com.au,225.0,Mains Voltage halogen non reflector,AS/NZS 4934.1:2014
114280,LUCCI,SKU#111357 LUCCI ECO HAL CANDLE 20W B15 FROST,LUCCI ECO HALOGEN 20W FROST,"Australia,New Zealand",China,Family,20.0,237.14,2000.0,0.86,11.78,240.0,240.0,2023-05-23,,Approved,Class 6,Available,http://www.wj-fuxing.com/,http://www.beaconlighting.com.au,225.0,Mains Voltage halogen non reflector,AS/NZS 4934.1:2014
114280,LUCCI,SKU#111363 LUCCI ECO HAL CANDLE 20W E27 FROST,LUCCI ECO HALOGEN 20W FROST,"Australia,New Zealand",China,Family,20.0,237.14,2000.0,0.86,11.78,240.0,240.0,2023-05-23,,Approved,Class 6,Available,http://www.wj-fuxing.com/,http://www.beaconlighting.com.au,225.0,Mains Voltage halogen non reflector,AS/NZS 4934.1:2014
114280,LUCCI,SKU#111369 LUCCI ECO HAL CANDLE 20W B22 FROST,LUCCI ECO HALOGEN 20W FROST,"Australia,New Zealand",China,Family,20.0,237.14,2000.0,0.86,11.78,240.0,240.0,2023-05-23,,Approved,Class 6,Available,http://www.wj-fuxing.com/,http://www.beaconlighting.com.au,225.0,Mains Voltage halogen non reflector,AS/NZS 4934.1:2014
114285,BUY RIGHT,MR16 35W,,"Australia,New Zealand",China,Single,35.0,483.0,2000.0,0.924,13.92,12.0,12.0,2023-05-14,,Approved,,Available,,,470.0,Mains Voltage halogen non reflector,AS/NZS 4934.1:2014
114286,BUY RIGHT,A55 72W,A55 72W,"Australia,New Zealand",China,Family,72.0,1145.0,2000.0,0.904,15.88,240.0,240.0,2023-05-12,,Approved,Class 6,Available,,,1200.0,Mains Voltage halogen non reflector,AS/NZS 4934.1:2014
114286,BUY RIGHT,A55 72W B22 (CLEAR),A55 72W,"Australia,New Zealand",China,Family,72.0,1145.0,2000.0,0.904,15.88,240.0,240.0,2023-05-12,,Approved,Class 6,Available,,,1200.0,Mains Voltage halogen non reflector,AS/NZS 4934.1:2014
114286,BUY RIGHT,A55 72W E27 (CLEAR),A55 72W,"Australia,New Zealand",China,Family,72.0,1145.0,2000.0,0.904,15.88,240.0,240.0,2023-05-12,,Approved,Class 6,Available,,,1200.0,Mains Voltage halogen non reflector,AS/NZS 4934.1:2014
114289,LUCCI,LUCCI ECO HALOGEN 28W FROST,LUCCI ECO HALOGEN 28W FROST,"Australia,New Zealand",China,Family,28.0,355.2,2000.0,0.88,12.42,240.0,240.0,2023-05-23,,Approved,Class 6,Available,http://www.wj-fuxing.com/,http://www.beaconlighting.com.au,350.0,Mains Voltage halogen non reflector,AS/NZS 4934.1:2014
114289,LUCCI,SKU#111381 LUCCI ECO HAL F/ROUND 28W E14 FROST,LUCCI ECO HALOGEN 28W FROST,"Australia,New Zealand",China,Family,28.0,355.2,2000.0,0.88,12.42,240.0,240.0,2023-05-23,,Approved,Class 6,Available,http://www.wj-fuxing.com/,http://www.beaconlighting.com.au,350.0,Mains Voltage halogen non reflector,AS/NZS 4934.1:2014
114289,LUCCI,SKU#111387 LUCCI ECO HAL F/ROUND 28W B15 FROST,LUCCI ECO HALOGEN 28W FROST,"Australia,New Zealand",China,Family,28.0,355.2,2000.0,0.88,12.42,240.0,240.0,2023-05-23,,Approved,Class 6,Available,http://www.wj-fuxing.com/,http://www.beaconlighting.com.au,350.0,Mains Voltage halogen non reflector,AS/NZS 4934.1:2014
114289,LUCCI,SKU#111393 LUCCI ECO HAL F/ROUND 28W E27 FROST,LUCCI ECO HALOGEN 28W FROST,"Australia,New Zealand",China,Family,28.0,355.2,2000.0,0.88,12.42,240.0,240.0,2023-05-23,,Approved,Class 6,Available,http://www.wj-fuxing.com/,http://www.beaconlighting.com.au,350.0,Mains Voltage halogen non reflector,AS/NZS 4934.1:2014
114289,LUCCI,SKU#111399 LUCCI ECO HAL F/ROUND 28W B22 FROST,LUCCI ECO HALOGEN 28W FROST,"Australia,New Zealand",China,Family,28.0,355.2,2000.0,0.88,12.42,240.0,240.0,2023-05-23,,Approved,Class 6,Available,http://www.wj-fuxing.com/,http://www.beaconlighting.com.au,350.0,Mains Voltage halogen non reflector,AS/NZS 4934.1:2014
114291,LUCCI,LUCCI ECO HALOGEN 42W FROST,LUCCI ECO HALOGEN 42W FROST,"Australia,New Zealand",China,Family,42.0,620.18,2000.0,0.88,14.02,240.0,240.0,2023-05-23,,Approved,Class 6,Available,http://www.wj-fuxing.com/,http://www.beaconlighting.com.au,590.0,Mains Voltage halogen non reflector,AS/NZS 4934.1:2014
114291,LUCCI,SKU#111383 LUCCI ECO HAL F/ROUND 42W E14 FROST,LUCCI ECO HALOGEN 42W FROST,"Australia,New Zealand",China,Family,42.0,620.18,2000.0,0.88,14.02,240.0,240.0,2023-05-23,,Approved,Class 6,Available,http://www.wj-fuxing.com/,http://www.beaconlighting.com.au,590.0,Mains Voltage halogen non reflector,AS/NZS 4934.1:2014
114291,LUCCI,SKU#111389 LUCCI ECO HAL F/ROUND 42W B15 FROST,LUCCI ECO HALOGEN 42W FROST,"Australia,New Zealand",China,Family,42.0,620.18,2000.0,0.88,14.02,240.0,240.0,2023-05-23,,Approved,Class 6,Available,http://www.wj-fuxing.com/,http://www.beaconlighting.com.au,590.0,Mains Voltage halogen non reflector,AS/NZS 4934.1:2014
114291,LUCCI,SKU#111395 LUCCI ECO HAL F/ROUND 42W E27 FROST,LUCCI ECO HALOGEN 42W FROST,"Australia,New Zealand",China,Family,42.0,620.18,2000.0,0.88,14.02,240.0,240.0,2023-05-23,,Approved,Class 6,Available,http://www.wj-fuxing.com/,http://www.beaconlighting.com.au,590.0,Mains Voltage halogen non reflector,AS/NZS 4934.1:2014
114291,LUCCI,SKU#111401 LUCCI ECO HAL F/ROUND 42W B22 FROST,LUCCI ECO HALOGEN 42W FROST,"Australia,New Zealand",China,Family,42.0,620.18,2000.0,0.88,14.02,240.0,240.0,2023-05-23,,Approved,Class 6,Available,http://www.wj-fuxing.com/,http://www.beaconlighting.com.au,590.0,Mains Voltage halogen non reflector,AS/NZS 4934.1:2014
114292,LUCCI,LUCCI ECO HALOGEN 42W FROST,LUCCI ECO HALOGEN 42W FROST,"Australia,New Zealand",China,Family,42.0,594.43,2000.0,0.86,13.51,240.0,240.0,2023-05-23,,Approved,Class 6,Available,http://www.wj-fuxing.com/,http://www.beaconlighting.com.au,590.0,Mains Voltage halogen non reflector,AS/NZS 4934.1:2014
114292,LUCCI,SKU#111355 LUCCI ECO HAL CANDLE 42W E14 FROST,LUCCI ECO HALOGEN 42W FROST,"Australia,New Zealand",China,Family,42.0,594.43,2000.0,0.86,13.51,240.0,240.0,2023-05-23,,Approved,Class 6,Available,http://www.wj-fuxing.com/,http://www.beaconlighting.com.au,590.0,Mains Voltage halogen non reflector,AS/NZS 4934.1:2014
114292,LUCCI,SKU#111361 LUCCI ECO HAL CANDLE 42W B15 FROST,LUCCI ECO HALOGEN 42W FROST,"Australia,New Zealand",China,Family,42.0,594.43,2000.0,0.86,13.51,240.0,240.0,2023-05-23,,Approved,Class 6,Available,http://www.wj-fuxing.com/,http://www.beaconlighting.com.au,590.0,Mains Voltage halogen non reflector,AS/NZS 4934.1:2014
114292,LUCCI,SKU#111367 LUCCI ECO HAL CANDLE 42W E27 FROST,LUCCI ECO HALOGEN 42W FROST,"Australia,New Zealand",China,Family,42.0,594.43,2000.0,0.86,13.51,240.0,240.0,2023-05-23,,Approved,Class 6,Available,http://www.wj-fuxing.com/,http://www.beaconlighting.com.au,590.0,Mains Voltage halogen non reflector,AS/NZS 4934.1:2014
114292,LUCCI,SKU#111373 LUCCI ECO HAL CANDLE 42W B22 FROST,LUCCI ECO HALOGEN 42W FROST,"Australia,New Zealand",China,Family,42.0,594.43,2000.0,0.86,13.51,240.0,240.0,2023-05-23,,Approved,Class 6,Available,http://www.wj-fuxing.com/,http://www.beaconlighting.com.au,590.0,Mains Voltage halogen non reflector,AS/NZS 4934.1:2014
114312,CLA,CLAHASP53WBCCL,Family,"Australia,Fiji,New Zealand",China,Family,53.0,838.5,2000.0,0.8156,14.94,240.0,240.0,2023-05-15,,Approved,Class 1,Available,,,780.0,GLS tungsten filament,AS/NZS 4934.1:2014
114312,CLA,CLAHASP53WBCFR,Family,"Australia,Fiji,New Zealand",China,Family,53.0,838.5,2000.0,0.8156,14.94,240.0,240.0,2023-05-15,,Approved,Class 1,Available,,,780.0,GLS tungsten filament,AS/NZS 4934.1:2014
114312,CLA,CLAHASP53WESCL,Family,"Australia,Fiji,New Zealand",China,Family,53.0,838.5,2000.0,0.8156,14.94,240.0,240.0,2023-05-15,,Approved,Class 1,Available,,,780.0,GLS tungsten filament,AS/NZS 4934.1:2014
114312,CLA,CLAHASP53WESFR,Family,"Australia,Fiji,New Zealand",China,Family,53.0,838.5,2000.0,0.8156,14.94,240.0,240.0,2023-05-15,,Approved,Class 1,Available,,,780.0,GLS tungsten filament,AS/NZS 4934.1:2014
114312,CLA,Family,Family,"Australia,Fiji,New Zealand",China,Family,53.0,838.5,2000.0,0.8156,14.94,240.0,240.0,2023-05-15,,Approved,Class 1,Available,,,780.0,GLS tungsten filament,AS/NZS 4934.1:2014
114467,LUCCI,LUCCI ECO HALOGEN 42W FROST,LUCCI ECO HALOGEN 42W FROST,"Australia,New Zealand",China,Family,42.0,599.86,2000.0,0.88,13.6,240.0,240.0,2023-05-23,,Approved,Class 6,Available,http://www.wj-fuxing.com/,http://www.beaconlighting.com.au,590.0,Mains Voltage halogen non reflector,AS/NZS 4934.1:2014
