Submit_ID,Brand,Model_No,Family Name,Apply_type_for,N-Standard,ApplStandard,SoldIn,Country,Sing_or_fam,nom_lamp_power,nom_lum_flux,colour_temp,median_lamp_life,avg_lum_maint_2000,avg_CRI,avg_mercury_content,mercury_content,avg_meas_efficacy,SubmitStatus,ExpDate,GrandDate,Product Class,Power Factor,Product Website,Representative Brand URL,Availability,Lumen Maintenance (Lumens)
99701,GE,FLE15HLX/827/E14/T2,FLE15HLX/827/T2,,AS/NZS 4847.1:2010,Greenhouse and Energy Minimum Standards (Self-ballasted Compact Fluorescent Lamps) Determination 2012,"Australia,Fiji,New Zealand",China,Bare,15.0,900.0,2700.0,8000.0,0.9,82.0,4.9,Elemental,60.0,Superseded,2021-06-22,2018-01-18,Single product class,0.55,,http://www.gelighting.com.au,Available,0.85
99701,GE,FLE15HLX/827/E27/T2,FLE15HLX/827/T2,,AS/NZS 4847.1:2010,Greenhouse and Energy Minimum Standards (Self-ballasted Compact Fluorescent Lamps) Determination 2012,"Australia,Fiji,New Zealand",China,Bare,15.0,900.0,2700.0,8000.0,0.9,82.0,4.9,Elemental,60.0,Superseded,2021-06-22,2018-01-18,Single product class,0.55,,http://www.gelighting.com.au,Available,0.85
99701,GE,FLE15HLX/827/T2,FLE15HLX/827/T2,,AS/NZS 4847.1:2010,Greenhouse and Energy Minimum Standards (Self-ballasted Compact Fluorescent Lamps) Determination 2012,"Australia,Fiji,New Zealand",China,Bare,15.0,900.0,2700.0,8000.0,0.9,82.0,4.9,Elemental,60.0,Superseded,2021-06-22,2018-01-18,Single product class,0.55,,http://www.gelighting.com.au,Available,0.85
99917,GE,FLE8/HLX/840/B15/T2,FLE8/HLX/840/T2,,AS/NZS 4847.1:2010,Greenhouse and Energy Minimum Standards (Self-ballasted Compact Fluorescent Lamps) Determination 2012,"Australia,Fiji,New Zealand",China,Bare,7.5,469.5,4000.0,8000.0,89.42,85.73,3.0,Elemental,62.84,Superseded,2021-07-27,2018-01-18,Single product class,0.576,,http://www.gelighting.com.au,Available,80.9
99917,GE,FLE8/HLX/840/B22/T2,FLE8/HLX/840/T2,,AS/NZS 4847.1:2010,Greenhouse and Energy Minimum Standards (Self-ballasted Compact Fluorescent Lamps) Determination 2012,"Australia,Fiji,New Zealand",China,Bare,7.5,469.5,4000.0,8000.0,89.42,85.73,3.0,Elemental,62.84,Superseded,2021-07-27,2018-01-18,Single product class,0.576,,http://www.gelighting.com.au,Available,80.9
99917,GE,FLE8/HLX/840/E14/T2,FLE8/HLX/840/T2,,AS/NZS 4847.1:2010,Greenhouse and Energy Minimum Standards (Self-ballasted Compact Fluorescent Lamps) Determination 2012,"Australia,Fiji,New Zealand",China,Bare,7.5,469.5,4000.0,8000.0,89.42,85.73,3.0,Elemental,62.84,Superseded,2021-07-27,2018-01-18,Single product class,0.576,,http://www.gelighting.com.au,Available,80.9
99917,GE,FLE8/HLX/840/E27/T2,FLE8/HLX/840/T2,,AS/NZS 4847.1:2010,Greenhouse and Energy Minimum Standards (Self-ballasted Compact Fluorescent Lamps) Determination 2012,"Australia,Fiji,New Zealand",China,Bare,7.5,469.5,4000.0,8000.0,89.42,85.73,3.0,Elemental,62.84,Superseded,2021-07-27,2018-01-18,Single product class,0.576,,http://www.gelighting.com.au,Available,80.9
99917,GE,FLE8/HLX/840/T2,FLE8/HLX/840/T2,,AS/NZS 4847.1:2010,Greenhouse and Energy Minimum Standards (Self-ballasted Compact Fluorescent Lamps) Determination 2012,"Australia,Fiji,New Zealand",China,Bare,7.5,469.5,4000.0,8000.0,89.42,85.73,3.0,Elemental,62.84,Superseded,2021-07-27,2018-01-18,Single product class,0.576,,http://www.gelighting.com.au,Available,80.9
99918,GE,FLE8/HLX/827/B15/T2,FLE8/HLX/827/T2,,AS/NZS 4847.1:2010,Greenhouse and Energy Minimum Standards (Self-ballasted Compact Fluorescent Lamps) Determination 2017,"Australia,Fiji,New Zealand",China,Bare,8.0,460.0,2700.0,8000.0,90.44,82.4,2.0,Elemental,66.19,Approved,2021-08-02,,Single product class,0.55,,http://www.gelighting.com.au,Available,84.47
99918,GE,FLE8/HLX/827/B22/T2,FLE8/HLX/827/T2,,AS/NZS 4847.1:2010,Greenhouse and Energy Minimum Standards (Self-ballasted Compact Fluorescent Lamps) Determination 2017,"Australia,Fiji,New Zealand",China,Bare,8.0,460.0,2700.0,8000.0,90.44,82.4,2.0,Elemental,66.19,Approved,2021-08-02,,Single product class,0.55,,http://www.gelighting.com.au,Available,84.47
99918,GE,FLE8/HLX/827/E14/T2,FLE8/HLX/827/T2,,AS/NZS 4847.1:2010,Greenhouse and Energy Minimum Standards (Self-ballasted Compact Fluorescent Lamps) Determination 2017,"Australia,Fiji,New Zealand",China,Bare,8.0,460.0,2700.0,8000.0,90.44,82.4,2.0,Elemental,66.19,Approved,2021-08-02,,Single product class,0.55,,http://www.gelighting.com.au,Available,84.47
99918,GE,FLE8/HLX/827/E27/T2,FLE8/HLX/827/T2,,AS/NZS 4847.1:2010,Greenhouse and Energy Minimum Standards (Self-ballasted Compact Fluorescent Lamps) Determination 2017,"Australia,Fiji,New Zealand",China,Bare,8.0,460.0,2700.0,8000.0,90.44,82.4,2.0,Elemental,66.19,Approved,2021-08-02,,Single product class,0.55,,http://www.gelighting.com.au,Available,84.47
99918,GE,FLE8/HLX/827/T2,FLE8/HLX/827/T2,,AS/NZS 4847.1:2010,Greenhouse and Energy Minimum Standards (Self-ballasted Compact Fluorescent Lamps) Determination 2017,"Australia,Fiji,New Zealand",China,Bare,8.0,460.0,2700.0,8000.0,90.44,82.4,2.0,Elemental,66.19,Approved,2021-08-02,,Single product class,0.55,,http://www.gelighting.com.au,Available,84.47
99919,GE Lighting,FLE12/HLX/840/B15/T2,FLE12/HLX/840/T2,,AS/NZS 4847.1:2010,Greenhouse and Energy Minimum Standards (Self-ballasted Compact Fluorescent Lamps) Determination 2017,"Australia,Fiji,New Zealand",China,Bare,12.0,710.0,4000.0,8000.0,88.68,85.93,2.0,Elemental,65.59,Approved,2021-07-27,,Single product class,0.584,,http://www.geciasia.com,Available,84.58
99919,GE Lighting,FLE12/HLX/840/B22/T2,FLE12/HLX/840/T2,,AS/NZS 4847.1:2010,Greenhouse and Energy Minimum Standards (Self-ballasted Compact Fluorescent Lamps) Determination 2017,"Australia,Fiji,New Zealand",China,Bare,12.0,710.0,4000.0,8000.0,88.68,85.93,2.0,Elemental,65.59,Approved,2021-07-27,,Single product class,0.584,,http://www.geciasia.com,Available,84.58
99919,GE Lighting,FLE12/HLX/840/E14/T2,FLE12/HLX/840/T2,,AS/NZS 4847.1:2010,Greenhouse and Energy Minimum Standards (Self-ballasted Compact Fluorescent Lamps) Determination 2017,"Australia,Fiji,New Zealand",China,Bare,12.0,710.0,4000.0,8000.0,88.68,85.93,2.0,Elemental,65.59,Approved,2021-07-27,,Single product class,0.584,,http://www.geciasia.com,Available,84.58
99919,GE Lighting,FLE12/HLX/840/E27/T2,FLE12/HLX/840/T2,,AS/NZS 4847.1:2010,Greenhouse and Energy Minimum Standards (Self-ballasted Compact Fluorescent Lamps) Determination 2017,"Australia,Fiji,New Zealand",China,Bare,12.0,710.0,4000.0,8000.0,88.68,85.93,2.0,Elemental,65.59,Approved,2021-07-27,,Single product class,0.584,,http://www.geciasia.com,Available,84.58
99919,GE Lighting,FLE12/HLX/840/T2,FLE12/HLX/840/T2,,AS/NZS 4847.1:2010,Greenhouse and Energy Minimum Standards (Self-ballasted Compact Fluorescent Lamps) Determination 2017,"Australia,Fiji,New Zealand",China,Bare,12.0,710.0,4000.0,8000.0,88.68,85.93,2.0,Elemental,65.59,Approved,2021-07-27,,Single product class,0.584,,http://www.geciasia.com,Available,84.58
99924,GE Lighting,FLE12/HLX/827/B15/T2,FLE12/HLX/827/T2,,AS/NZS 4847.1:2010,Greenhouse and Energy Minimum Standards (Self-ballasted Compact Fluorescent Lamps) Determination 2017,"Australia,Fiji,New Zealand",China,Bare,12.0,700.0,2700.0,8000.0,91.45,82.18,2.0,Elemental,65.15,Approved,2021-08-02,,Single product class,0.575,,http://www.geciasia.com,Available,87.1
99924,GE Lighting,FLE12/HLX/827/B22/T2,FLE12/HLX/827/T2,,AS/NZS 4847.1:2010,Greenhouse and Energy Minimum Standards (Self-ballasted Compact Fluorescent Lamps) Determination 2017,"Australia,Fiji,New Zealand",China,Bare,12.0,700.0,2700.0,8000.0,91.45,82.18,2.0,Elemental,65.15,Approved,2021-08-02,,Single product class,0.575,,http://www.geciasia.com,Available,87.1
99924,GE Lighting,FLE12/HLX/827/E14/T2,FLE12/HLX/827/T2,,AS/NZS 4847.1:2010,Greenhouse and Energy Minimum Standards (Self-ballasted Compact Fluorescent Lamps) Determination 2017,"Australia,Fiji,New Zealand",China,Bare,12.0,700.0,2700.0,8000.0,91.45,82.18,2.0,Elemental,65.15,Approved,2021-08-02,,Single product class,0.575,,http://www.geciasia.com,Available,87.1
99924,GE Lighting,FLE12/HLX/827/E27/T2,FLE12/HLX/827/T2,,AS/NZS 4847.1:2010,Greenhouse and Energy Minimum Standards (Self-ballasted Compact Fluorescent Lamps) Determination 2017,"Australia,Fiji,New Zealand",China,Bare,12.0,700.0,2700.0,8000.0,91.45,82.18,2.0,Elemental,65.15,Approved,2021-08-02,,Single product class,0.575,,http://www.geciasia.com,Available,87.1
99924,GE Lighting,FLE12/HLX/827/T2,FLE12/HLX/827/T2,,AS/NZS 4847.1:2010,Greenhouse and Energy Minimum Standards (Self-ballasted Compact Fluorescent Lamps) Determination 2017,"Australia,Fiji,New Zealand",China,Bare,12.0,700.0,2700.0,8000.0,91.45,82.18,2.0,Elemental,65.15,Approved,2021-08-02,,Single product class,0.575,,http://www.geciasia.com,Available,87.1
99926,GE,FLE15HLX/840/B22/T2,FLE15HLX/840/T2,,AS/NZS 4847.1:2010,Greenhouse and Energy Minimum Standards (Self-ballasted Compact Fluorescent Lamps) Determination 2017,"Australia,Fiji,New Zealand",China,Bare,15.0,1000.0,4000.0,8000.0,92.23,84.29,2.0,Elemental,72.91,Approved,2021-07-21,,Single product class,0.6,,http://www.gelighting.com.au,Available,87.72
99926,GE,FLE15HLX/840/E27/T2,FLE15HLX/840/T2,,AS/NZS 4847.1:2010,Greenhouse and Energy Minimum Standards (Self-ballasted Compact Fluorescent Lamps) Determination 2017,"Australia,Fiji,New Zealand",China,Bare,15.0,1000.0,4000.0,8000.0,92.23,84.29,2.0,Elemental,72.91,Approved,2021-07-21,,Single product class,0.6,,http://www.gelighting.com.au,Available,87.72
99926,GE,FLE15HLX/840/T2,FLE15HLX/840/T2,,AS/NZS 4847.1:2010,Greenhouse and Energy Minimum Standards (Self-ballasted Compact Fluorescent Lamps) Determination 2017,"Australia,Fiji,New Zealand",China,Bare,15.0,1000.0,4000.0,8000.0,92.23,84.29,2.0,Elemental,72.91,Approved,2021-07-21,,Single product class,0.6,,http://www.gelighting.com.au,Available,87.72
99947,GE,FLE15TBX/827/B22/T3,FLE15TBX/827/T3,,AS/NZS 4847.1:2010,Greenhouse and Energy Minimum Standards (Self-ballasted Compact Fluorescent Lamps) Determination 2017,"Australia,Fiji,New Zealand",China,Bare,15.0,850.0,2700.0,8000.0,90.91,81.32,2.0,Elemental,62.29,Approved,2021-08-02,,Single product class,0.55,,,Available,81.95
99947,GE,FLE15TBX/827/E27/T3,FLE15TBX/827/T3,,AS/NZS 4847.1:2010,Greenhouse and Energy Minimum Standards (Self-ballasted Compact Fluorescent Lamps) Determination 2017,"Australia,Fiji,New Zealand",China,Bare,15.0,850.0,2700.0,8000.0,90.91,81.32,2.0,Elemental,62.29,Approved,2021-08-02,,Single product class,0.55,,,Available,81.95
99947,GE,FLE15TBX/827/T3,FLE15TBX/827/T3,,AS/NZS 4847.1:2010,Greenhouse and Energy Minimum Standards (Self-ballasted Compact Fluorescent Lamps) Determination 2017,"Australia,Fiji,New Zealand",China,Bare,15.0,850.0,2700.0,8000.0,90.91,81.32,2.0,Elemental,62.29,Approved,2021-08-02,,Single product class,0.55,,,Available,81.95
99948,GE,FLE15TBX/840/B22/T3,FLE15TBX/840/T3,,AS/NZS 4847.1:2010,Greenhouse and Energy Minimum Standards (Self-ballasted Compact Fluorescent Lamps) Determination 2017,"Australia,Fiji,New Zealand",China,Bare,15.0,800.0,4000.0,8000.0,89.3,82.97,2.0,Elemental,60.37,Approved,2021-08-02,,Single product class,0.586,,,Available,86.14
99948,GE,FLE15TBX/840/E27/T3,FLE15TBX/840/T3,,AS/NZS 4847.1:2010,Greenhouse and Energy Minimum Standards (Self-ballasted Compact Fluorescent Lamps) Determination 2017,"Australia,Fiji,New Zealand",China,Bare,15.0,800.0,4000.0,8000.0,89.3,82.97,2.0,Elemental,60.37,Approved,2021-08-02,,Single product class,0.586,,,Available,86.14
99948,GE,FLE15TBX/840/T3,FLE15TBX/840/T3,,AS/NZS 4847.1:2010,Greenhouse and Energy Minimum Standards (Self-ballasted Compact Fluorescent Lamps) Determination 2017,"Australia,Fiji,New Zealand",China,Bare,15.0,800.0,4000.0,8000.0,89.3,82.97,2.0,Elemental,60.37,Approved,2021-08-02,,Single product class,0.586,,,Available,86.14
100329,Olsent,T2-20W,,,AS/NZS 4847.1:2010,Greenhouse and Energy Minimum Standards (Self-ballasted Compact Fluorescent Lamps) Determination 2017,"Australia,New Zealand",China,Bare,20.0,1400.0,2700.0,8000.0,91.2,81.5,1.53,Amalgam,74.37,Approved,2021-07-19,,Single product class,0.581,,,Available,85.12
100337,Olsent,T2-20W,,,AS/NZS 4847.1:2010,Greenhouse and Energy Minimum Standards (Self-ballasted Compact Fluorescent Lamps) Determination 2017,"Australia,New Zealand",China,Bare,20.0,1300.0,4100.0,8000.0,89.91,84.4,1.59,Amalgam,65.89,Approved,2021-07-12,,Single product class,0.599,,,Available,82.54
102320,Olsent,T2 - 23W    (4100K),,,AS/NZS 4847.1:2010,Greenhouse and Energy Minimum Standards (Self-ballasted Compact Fluorescent Lamps) Determination 2017,"Australia,New Zealand",China,Bare,23.0,1550.0,4100.0,8000.0,88.01,84.1,1.4,Amalgam,71.17,Approved,2021-09-29,,Single product class,0.563,,,Available,82.55
102420,Olsent,T2-23W   (2700K),,,AS/NZS 4847.1:2010,Greenhouse and Energy Minimum Standards (Self-ballasted Compact Fluorescent Lamps) Determination 2017,"Australia,New Zealand",China,Bare,23.0,1550.0,2700.0,8000.0,90.15,80.9,1.43,Amalgam,71.5,Approved,2021-10-10,,Single product class,0.561,,,Available,81.74
102515,NELSON,MELTG,MELTG,,AS/NZS 4847.1:2010,Greenhouse and Energy Minimum Standards (Self-ballasted Compact Fluorescent Lamps) Determination 2017,"Australia,New Zealand",China,Bare,11.0,530.0,3000.0,8000.0,90.0,82.0,1.0,Elemental,54.55,Approved,2021-10-14,,Single product class,0.57,http://www.legrand.com.au/,http://www.nelsonlamps.com.au,Unavailable,81.0
102515,NELSON,MELTG11BCN,MELTG,,AS/NZS 4847.1:2010,Greenhouse and Energy Minimum Standards (Self-ballasted Compact Fluorescent Lamps) Determination 2017,"Australia,New Zealand",China,Bare,11.0,530.0,3000.0,8000.0,90.0,82.0,1.0,Elemental,54.55,Approved,2021-10-14,,Single product class,0.57,http://www.legrand.com.au/,http://www.nelsonlamps.com.au,Unavailable,81.0
102515,NELSON,MELTG11ESN,MELTG,,AS/NZS 4847.1:2010,Greenhouse and Energy Minimum Standards (Self-ballasted Compact Fluorescent Lamps) Determination 2017,"Australia,New Zealand",China,Bare,11.0,530.0,3000.0,8000.0,90.0,82.0,1.0,Elemental,54.55,Approved,2021-10-14,,Single product class,0.57,http://www.legrand.com.au/,http://www.nelsonlamps.com.au,Unavailable,81.0
102667,ENVIROLUX LUCCI,20W Sprial CFL,20W Sprial CFL,,AS/NZS 4847.1:2010,Greenhouse and Energy Minimum Standards (Self-ballasted Compact Fluorescent Lamps) Determination 2017,"Australia,New Zealand",China,Bare,20.0,1463.0,4000.0,10000.0,92.16,84.0,2.5,Amalgam,72.935,Approved,2021-11-15,,Single product class,0.594,,http://www.beaconlighting.com.au,Available,83.7
102667,ENVIROLUX LUCCI,NHSBR20 4000K B22,20W Sprial CFL,,AS/NZS 4847.1:2010,Greenhouse and Energy Minimum Standards (Self-ballasted Compact Fluorescent Lamps) Determination 2017,"Australia,New Zealand",China,Bare,20.0,1463.0,4000.0,10000.0,92.16,84.0,2.5,Amalgam,72.935,Approved,2021-11-15,,Single product class,0.594,,http://www.beaconlighting.com.au,Available,83.7
102667,ENVIROLUX LUCCI,NHSBR20 4000K E27,20W Sprial CFL,,AS/NZS 4847.1:2010,Greenhouse and Energy Minimum Standards (Self-ballasted Compact Fluorescent Lamps) Determination 2017,"Australia,New Zealand",China,Bare,20.0,1463.0,4000.0,10000.0,92.16,84.0,2.5,Amalgam,72.935,Approved,2021-11-15,,Single product class,0.594,,http://www.beaconlighting.com.au,Available,83.7
102667,ENVIROLUX LUCCI,NHSXR20 4000K B22,20W Sprial CFL,,AS/NZS 4847.1:2010,Greenhouse and Energy Minimum Standards (Self-ballasted Compact Fluorescent Lamps) Determination 2017,"Australia,New Zealand",China,Bare,20.0,1463.0,4000.0,10000.0,92.16,84.0,2.5,Amalgam,72.935,Approved,2021-11-15,,Single product class,0.594,,http://www.beaconlighting.com.au,Available,83.7
102667,ENVIROLUX LUCCI,NHSXR20 4000K E27,20W Sprial CFL,,AS/NZS 4847.1:2010,Greenhouse and Energy Minimum Standards (Self-ballasted Compact Fluorescent Lamps) Determination 2017,"Australia,New Zealand",China,Bare,20.0,1463.0,4000.0,10000.0,92.16,84.0,2.5,Amalgam,72.935,Approved,2021-11-15,,Single product class,0.594,,http://www.beaconlighting.com.au,Available,83.7
102672,LUCCI ENVIROLUX,9W Sprial CFL,9W Sprial CFL,,AS/NZS 4847.1:2010,Greenhouse and Energy Minimum Standards (Self-ballasted Compact Fluorescent Lamps) Determination 2017,"Australia,New Zealand",China,Bare,9.0,591.0,4000.0,10000.0,91.29,85.4,2.2,Amalgam,68.43,Approved,2021-11-28,,Single product class,0.569,,http://www.beaconlighting.com.au,Available,86.02
102672,LUCCI ENVIROLUX,NHSAR9 4000K B22,9W Sprial CFL,,AS/NZS 4847.1:2010,Greenhouse and Energy Minimum Standards (Self-ballasted Compact Fluorescent Lamps) Determination 2017,"Australia,New Zealand",China,Bare,9.0,591.0,4000.0,10000.0,91.29,85.4,2.2,Amalgam,68.43,Approved,2021-11-28,,Single product class,0.569,,http://www.beaconlighting.com.au,Available,86.02
102672,LUCCI ENVIROLUX,NHSAR9 4000K E27,9W Sprial CFL,,AS/NZS 4847.1:2010,Greenhouse and Energy Minimum Standards (Self-ballasted Compact Fluorescent Lamps) Determination 2017,"Australia,New Zealand",China,Bare,9.0,591.0,4000.0,10000.0,91.29,85.4,2.2,Amalgam,68.43,Approved,2021-11-28,,Single product class,0.569,,http://www.beaconlighting.com.au,Available,86.02
102676,LUCCI ENVIROLUX,11W Spiral CFL,11W Spiral CFL,,AS/NZS 4847.1:2010,Greenhouse and Energy Minimum Standards (Self-ballasted Compact Fluorescent Lamps) Determination 2017,"Australia,New Zealand",China,Bare,11.0,714.0,4000.0,10000.0,91.35,85.2,2.2,Amalgam,66.69,Approved,2021-11-28,,Single product class,0.565,,http://www.beaconlighting.com.au,Available,83.15
102676,LUCCI ENVIROLUX,NHSAR11 4000K B22,11W Spiral CFL,,AS/NZS 4847.1:2010,Greenhouse and Energy Minimum Standards (Self-ballasted Compact Fluorescent Lamps) Determination 2017,"Australia,New Zealand",China,Bare,11.0,714.0,4000.0,10000.0,91.35,85.2,2.2,Amalgam,66.69,Approved,2021-11-28,,Single product class,0.565,,http://www.beaconlighting.com.au,Available,83.15
102676,LUCCI ENVIROLUX,NHSAR11 4000K E27,11W Spiral CFL,,AS/NZS 4847.1:2010,Greenhouse and Energy Minimum Standards (Self-ballasted Compact Fluorescent Lamps) Determination 2017,"Australia,New Zealand",China,Bare,11.0,714.0,4000.0,10000.0,91.35,85.2,2.2,Amalgam,66.69,Approved,2021-11-28,,Single product class,0.565,,http://www.beaconlighting.com.au,Available,83.15
102677,LUCCI ENVIROLUX,15W Sprial CFL,15W Sprial CFL,,AS/NZS 4847.1:2010,Greenhouse and Energy Minimum Standards (Self-ballasted Compact Fluorescent Lamps) Determination 2017,"Australia,New Zealand",China,Bare,15.0,1056.0,4000.0,10000.0,89.79,85.4,2.2,Amalgam,71.39,Approved,2021-11-28,,Single product class,0.594,,http://www.beaconlighting.com.au,Available,85.18
102677,LUCCI ENVIROLUX,NHSXR15 4000K B22,15W Sprial CFL,,AS/NZS 4847.1:2010,Greenhouse and Energy Minimum Standards (Self-ballasted Compact Fluorescent Lamps) Determination 2017,"Australia,New Zealand",China,Bare,15.0,1056.0,4000.0,10000.0,89.79,85.4,2.2,Amalgam,71.39,Approved,2021-11-28,,Single product class,0.594,,http://www.beaconlighting.com.au,Available,85.18
102677,LUCCI ENVIROLUX,NHSXR15 4000K E27,15W Sprial CFL,,AS/NZS 4847.1:2010,Greenhouse and Energy Minimum Standards (Self-ballasted Compact Fluorescent Lamps) Determination 2017,"Australia,New Zealand",China,Bare,15.0,1056.0,4000.0,10000.0,89.79,85.4,2.2,Amalgam,71.39,Approved,2021-11-28,,Single product class,0.594,,http://www.beaconlighting.com.au,Available,85.18
102760,Olsent,T2 15W (2700k),,,AS/NZS 4847.1:2010,Greenhouse and Energy Minimum Standards (Self-ballasted Compact Fluorescent Lamps) Determination 2017,"Australia,New Zealand",China,Bare,15.0,1050.0,2700.0,8000.0,91.56,82.8,1.22,Amalgam,73.62,Approved,2021-11-09,,Single product class,0.565,,,Unavailable,82.46
102761,Olsent,T2-15W (4100k),,,AS/NZS 4847.1:2010,Greenhouse and Energy Minimum Standards (Self-ballasted Compact Fluorescent Lamps) Determination 2017,"Australia,New Zealand",China,Bare,15.0,1050.0,4100.0,8000.0,93.07,85.3,1.35,Amalgam,70.55,Approved,2021-11-09,,Single product class,0.565,,,Unavailable,81.9
102762,Olsent,T2 - 13W (2700K),,,AS/NZS 4847.1:2010,Greenhouse and Energy Minimum Standards (Self-ballasted Compact Fluorescent Lamps) Determination 2017,"Australia,New Zealand",China,Bare,13.0,900.0,2700.0,8000.0,90.9,82.4,1.5,Amalgam,70.09,Approved,2021-10-26,,Single product class,0.567,,,Unavailable,82.39
102763,Olsent,T2-13W (4100K),,,AS/NZS 4847.1:2010,Greenhouse and Energy Minimum Standards (Self-ballasted Compact Fluorescent Lamps) Determination 2017,"Australia,New Zealand",China,Bare,13.0,900.0,4100.0,8000.0,92.16,84.9,1.5,Amalgam,70.53,Approved,2021-11-09,,Single product class,0.569,,,Unavailable,82.51
103624,PHILIPS,Tornado 12W CDL,Tornado 12W CDL,,AS/NZS 4847.1:2010,Greenhouse and Energy Minimum Standards (Self-ballasted Compact Fluorescent Lamps) Determination 2017,Australia,China,Bare,12.0,685.0,6500.0,8000.0,88.2,82.1,1.532,Amalgam,61.59,Approved,2021-12-21,,Single product class,0.596,http://www.philips.com.au/,,Available,80.0
103624,PHILIPS,Tornado T2 12W CDL B22,Tornado 12W CDL,,AS/NZS 4847.1:2010,Greenhouse and Energy Minimum Standards (Self-ballasted Compact Fluorescent Lamps) Determination 2017,Australia,China,Bare,12.0,685.0,6500.0,8000.0,88.2,82.1,1.532,Amalgam,61.59,Approved,2021-12-21,,Single product class,0.596,http://www.philips.com.au/,,Available,80.0
103624,PHILIPS,Tornado T2 12W CDL E14,Tornado 12W CDL,,AS/NZS 4847.1:2010,Greenhouse and Energy Minimum Standards (Self-ballasted Compact Fluorescent Lamps) Determination 2017,Australia,China,Bare,12.0,685.0,6500.0,8000.0,88.2,82.1,1.532,Amalgam,61.59,Approved,2021-12-21,,Single product class,0.596,http://www.philips.com.au/,,Available,80.0
103624,PHILIPS,Tornado T2 12W CDL E27,Tornado 12W CDL,,AS/NZS 4847.1:2010,Greenhouse and Energy Minimum Standards (Self-ballasted Compact Fluorescent Lamps) Determination 2017,Australia,China,Bare,12.0,685.0,6500.0,8000.0,88.2,82.1,1.532,Amalgam,61.59,Approved,2021-12-21,,Single product class,0.596,http://www.philips.com.au/,,Available,80.0
104004,PHILIPS,Tornado T2 12W WW,Tornado T2 12W WW,,AS/NZS 4847.1:2010,Greenhouse and Energy Minimum Standards (Self-ballasted Compact Fluorescent Lamps) Determination 2017,Australia,China,Bare,12.0,725.0,2700.0,8000.0,88.0,82.7,1.523,Amalgam,65.541,Approved,2021-12-21,,Single product class,0.59,http://www.philips.com.au/,,Unavailable,83.0
104004,PHILIPS,Tornado T2 12W WW B22,Tornado T2 12W WW,,AS/NZS 4847.1:2010,Greenhouse and Energy Minimum Standards (Self-ballasted Compact Fluorescent Lamps) Determination 2017,Australia,China,Bare,12.0,725.0,2700.0,8000.0,88.0,82.7,1.523,Amalgam,65.541,Approved,2021-12-21,,Single product class,0.59,http://www.philips.com.au/,,Unavailable,83.0
104004,PHILIPS,Tornado T2 12W WW E14,Tornado T2 12W WW,,AS/NZS 4847.1:2010,Greenhouse and Energy Minimum Standards (Self-ballasted Compact Fluorescent Lamps) Determination 2017,Australia,China,Bare,12.0,725.0,2700.0,8000.0,88.0,82.7,1.523,Amalgam,65.541,Approved,2021-12-21,,Single product class,0.59,http://www.philips.com.au/,,Unavailable,83.0
104004,PHILIPS,Tornado T2 12W WW E27,Tornado T2 12W WW,,AS/NZS 4847.1:2010,Greenhouse and Energy Minimum Standards (Self-ballasted Compact Fluorescent Lamps) Determination 2017,Australia,China,Bare,12.0,725.0,2700.0,8000.0,88.0,82.7,1.523,Amalgam,65.541,Approved,2021-12-21,,Single product class,0.59,http://www.philips.com.au/,,Unavailable,83.0
108368,SANSAI,GL-SP/11W,GL-SP/11W,,AS/NZS 4847.1:2010,Greenhouse and Energy Minimum Standards (Self-ballasted Compact Fluorescent Lamps) Determination 2017,"Australia,Fiji,New Zealand",China,Bare,11.0,560.0,2700.0,8000.0,90.3,81.9,0.5,Amalgam,54.4,Approved,2022-07-17,,Single product class,0.57,http://www.sansai.com.au/,http://www.sansai.com.au/,Available,81.6
108368,SANSAI,GL-SP/11W-B22,GL-SP/11W,,AS/NZS 4847.1:2010,Greenhouse and Energy Minimum Standards (Self-ballasted Compact Fluorescent Lamps) Determination 2017,"Australia,Fiji,New Zealand",China,Bare,11.0,560.0,2700.0,8000.0,90.3,81.9,0.5,Amalgam,54.4,Approved,2022-07-17,,Single product class,0.57,http://www.sansai.com.au/,http://www.sansai.com.au/,Available,81.6
108368,SANSAI,GL-SP/11W-E27,GL-SP/11W,,AS/NZS 4847.1:2010,Greenhouse and Energy Minimum Standards (Self-ballasted Compact Fluorescent Lamps) Determination 2017,"Australia,Fiji,New Zealand",China,Bare,11.0,560.0,2700.0,8000.0,90.3,81.9,0.5,Amalgam,54.4,Approved,2022-07-17,,Single product class,0.57,http://www.sansai.com.au/,http://www.sansai.com.au/,Available,81.6
108549,Brilliant Lighting,17549,CFL 15W globes,,AS/NZS 4847.1:2010,Greenhouse and Energy Minimum Standards (Self-ballasted Compact Fluorescent Lamps) Determination 2012,Australia,China,Bare,15.0,820.0,5000.0,6000.0,0.8939,83.3,3.9,Elemental,64.21,Superseded,2022-07-12,2018-01-18,Single product class,0.5582,,http://www.blinklighting.com.au,Available,0.8179
108549,Brilliant Lighting,17636,CFL 15W globes,,AS/NZS 4847.1:2010,Greenhouse and Energy Minimum Standards (Self-ballasted Compact Fluorescent Lamps) Determination 2012,Australia,China,Bare,15.0,820.0,5000.0,6000.0,0.8939,83.3,3.9,Elemental,64.21,Superseded,2022-07-12,2018-01-18,Single product class,0.5582,,http://www.blinklighting.com.au,Available,0.8179
