Record ID,Status,Brand Name,Model Number,Family Name,Selling Countries,Manufacturing Countries,Product Website,Representative Brand URL,Availability,Expiry Date
112977,Approved,HP,TPN-Q209-a,TPN-Q209-a,"Australia,Fiji,New Zealand",China,,,Available,2023-03-19
112978,Approved,Acer,TMP648-G3-a,,"Australia,Fiji,New Zealand",China,http://www.acer.com.au/,,Available,2023-03-26
112979,Approved,HP,HP Pavilion 15 Laptop PC-b,TPN-Q209-b,"Australia,Fiji,New Zealand",China,,,Available,2023-03-19
112979,Approved,HP,HP Pavilion Laptop-b,TPN-Q209-b,"Australia,Fiji,New Zealand",China,,,Available,2023-03-19
112979,Approved,HP,TPN-Q209-b,TPN-Q209-b,"Australia,Fiji,New Zealand",China,,,Available,2023-03-19
112992,Approved,DELL,D13S003-b,"Vostro 3470, Inspiron 3470, D13S003-b","Australia,Fiji,New Zealand",China,,,Available,2023-03-16
112992,Approved,DELL,Inspiron 3470-b,"Vostro 3470, Inspiron 3470, D13S003-b","Australia,Fiji,New Zealand",China,,,Available,2023-03-16
112992,Approved,DELL,Vostro 3470-b,"Vostro 3470, Inspiron 3470, D13S003-b","Australia,Fiji,New Zealand",China,,,Available,2023-03-16
112992,Approved,DELL,"Vostro 3470, Inspiron 3470, D13S003-b","Vostro 3470, Inspiron 3470, D13S003-b","Australia,Fiji,New Zealand",China,,,Available,2023-03-16
112993,Approved,DELL,D13S003-d,"Vostro 3470, Inspiron 3470, D13S003-d","Australia,Fiji,New Zealand",China,,,Available,2023-03-16
112993,Approved,DELL,Inspiron 3470-d,"Vostro 3470, Inspiron 3470, D13S003-d","Australia,Fiji,New Zealand",China,,,Available,2023-03-16
112993,Approved,DELL,Vostro 3470-d,"Vostro 3470, Inspiron 3470, D13S003-d","Australia,Fiji,New Zealand",China,,,Available,2023-03-16
112993,Approved,DELL,"Vostro 3470, Inspiron 3470, D13S003-d","Vostro 3470, Inspiron 3470, D13S003-d","Australia,Fiji,New Zealand",China,,,Available,2023-03-16
112994,Approved,DELL,D19M005-b,"Vostro 3670, Inspiron 3670, D19M005-b","Australia,Fiji,New Zealand",China,,,Available,2023-03-16
112994,Approved,DELL,Inspiron 3670-b,"Vostro 3670, Inspiron 3670, D19M005-b","Australia,Fiji,New Zealand",China,,,Available,2023-03-16
112994,Approved,DELL,Vostro 3670-b,"Vostro 3670, Inspiron 3670, D19M005-b","Australia,Fiji,New Zealand",China,,,Available,2023-03-16
112994,Approved,DELL,"Vostro 3670, Inspiron 3670, D19M005-b","Vostro 3670, Inspiron 3670, D19M005-b","Australia,Fiji,New Zealand",China,,,Available,2023-03-16
112996,Approved,DELL,D19M005-d,"Vostro 3670, Inspiron 3670, D19M005-d","Australia,Fiji,New Zealand",China,,,Available,2023-03-16
112996,Approved,DELL,Inspiron 3670-d,"Vostro 3670, Inspiron 3670, D19M005-d","Australia,Fiji,New Zealand",China,,,Available,2023-03-16
112996,Approved,DELL,Vostro 3670-d,"Vostro 3670, Inspiron 3670, D19M005-d","Australia,Fiji,New Zealand",China,,,Available,2023-03-16
112996,Approved,DELL,"Vostro 3670, Inspiron 3670, D19M005-d","Vostro 3670, Inspiron 3670, D19M005-d","Australia,Fiji,New Zealand",China,,,Available,2023-03-16
112997,Approved,HP,HP 280 G3 SFF Business PC-b,"TPC-W049-SF, HP Slim Desktop PC 290, HP 280 G3 SFF Business PC, HP 290 G1 SFF Business PC-b","Australia,New Zealand",China,,,Available,2023-03-16
112997,Approved,HP,HP 290 G1 SFF Business PC-b,"TPC-W049-SF, HP Slim Desktop PC 290, HP 280 G3 SFF Business PC, HP 290 G1 SFF Business PC-b","Australia,New Zealand",China,,,Available,2023-03-16
112997,Approved,HP,HP Slim Desktop PC 290-b,"TPC-W049-SF, HP Slim Desktop PC 290, HP 280 G3 SFF Business PC, HP 290 G1 SFF Business PC-b","Australia,New Zealand",China,,,Available,2023-03-16
112997,Approved,HP,TPC-W049-SF-b,"TPC-W049-SF, HP Slim Desktop PC 290, HP 280 G3 SFF Business PC, HP 290 G1 SFF Business PC-b","Australia,New Zealand",China,,,Available,2023-03-16
112997,Approved,HP,"TPC-W049-SF, HP Slim Desktop PC 290, HP 280 G3 SFF Business PC, HP 290 G1 SFF Business PC-b","TPC-W049-SF, HP Slim Desktop PC 290, HP 280 G3 SFF Business PC, HP 290 G1 SFF Business PC-b","Australia,New Zealand",China,,,Available,2023-03-16
112998,Approved,HP,HP 280 G3 SFF Business PC-d,"TPC-W049-SF, HP Slim Desktop PC 290, HP 280 G3 SFF Business PC, HP 290 G1 SFF Business PC-d","Australia,New Zealand",China,,,Available,2023-03-16
112998,Approved,HP,HP 290 G1 SFF Business PC-d,"TPC-W049-SF, HP Slim Desktop PC 290, HP 280 G3 SFF Business PC, HP 290 G1 SFF Business PC-d","Australia,New Zealand",China,,,Available,2023-03-16
112998,Approved,HP,HP Slim Desktop PC 290-d,"TPC-W049-SF, HP Slim Desktop PC 290, HP 280 G3 SFF Business PC, HP 290 G1 SFF Business PC-d","Australia,New Zealand",China,,,Available,2023-03-16
112998,Approved,HP,TPC-W049-SF-d,"TPC-W049-SF, HP Slim Desktop PC 290, HP 280 G3 SFF Business PC, HP 290 G1 SFF Business PC-d","Australia,New Zealand",China,,,Available,2023-03-16
112998,Approved,HP,"TPC-W049-SF, HP Slim Desktop PC 290, HP 280 G3 SFF Business PC, HP 290 G1 SFF Business PC-d","TPC-W049-SF, HP Slim Desktop PC 290, HP 280 G3 SFF Business PC, HP 290 G1 SFF Business PC-d","Australia,New Zealand",China,,,Available,2023-03-16
113062,Approved,DELL,OptiPlex 5260 AIO-c,"W20B, W20B001, OptiPlex 5260 AIO-c","Australia,New Zealand",China,,http://www.dell.com/,Available,2023-03-19
113062,Approved,DELL,W20B001-c,"W20B, W20B001, OptiPlex 5260 AIO-c","Australia,New Zealand",China,,http://www.dell.com/,Available,2023-03-19
113062,Approved,DELL,W20B-c,"W20B, W20B001, OptiPlex 5260 AIO-c","Australia,New Zealand",China,,http://www.dell.com/,Available,2023-03-19
113062,Approved,DELL,"W20B, W20B001, OptiPlex 5260 AIO-c","W20B, W20B001, OptiPlex 5260 AIO-c","Australia,New Zealand",China,,http://www.dell.com/,Available,2023-03-19
113063,Approved,DELL,OptiPlex 5260 AIO-b,"W20B, W20B001, OptiPlex 5260 AIO-b","Australia,New Zealand",China,,http://www.dell.com/,Available,2023-03-19
113063,Approved,DELL,W20B001-b,"W20B, W20B001, OptiPlex 5260 AIO-b","Australia,New Zealand",China,,http://www.dell.com/,Available,2023-03-19
113063,Approved,DELL,W20B-b,"W20B, W20B001, OptiPlex 5260 AIO-b","Australia,New Zealand",China,,http://www.dell.com/,Available,2023-03-19
113063,Approved,DELL,"W20B, W20B001, OptiPlex 5260 AIO-b","W20B, W20B001, OptiPlex 5260 AIO-b","Australia,New Zealand",China,,http://www.dell.com/,Available,2023-03-19
113082,Approved,DELL,XPS 15-9570-a,,"Australia,New Zealand",Taiwan,,,Available,2023-03-22
113083,Approved,DELL,XPS 15-9570-c,,"Australia,New Zealand",Taiwan,,,Available,2023-03-22
113085,Approved,DELL,Precision 5530-a,,"Australia,Fiji,New Zealand",Taiwan,,,Available,2023-03-22
113086,Approved,DELL,Precision 5530-c,,"Australia,Fiji,New Zealand",Taiwan,,,Available,2023-03-22
113099,Approved,"Micro-Star International Co., Ltd",GS63 Stealth 8RC-c,MS-16K6-c,,China,,,Available,2023-03-21
113099,Approved,"Micro-Star International Co., Ltd",GS63 Stealth 8RD-c,MS-16K6-c,,China,,,Available,2023-03-21
113099,Approved,"Micro-Star International Co., Ltd",MS-16K6-c,MS-16K6-c,,China,,,Available,2023-03-21
113099,Approved,"Micro-Star International Co., Ltd",WS63 8SJ,MS-16K6-c,,China,,,Available,2023-03-21
113111,Approved,HP,HP Pavilion 15 Laptop PC-c,TPN-C133-c,"Australia,Fiji,New Zealand",Taiwan,,,Available,2023-04-03
113111,Approved,HP,HP Pavilion Gaming 15 Laptop PC-c,TPN-C133-c,"Australia,Fiji,New Zealand",Taiwan,,,Available,2023-04-03
113111,Approved,HP,HP Pavilion Gaming Laptop-c,TPN-C133-c,"Australia,Fiji,New Zealand",Taiwan,,,Available,2023-04-03
113111,Approved,HP,HP Pavilion Laptop-c,TPN-C133-c,"Australia,Fiji,New Zealand",Taiwan,,,Available,2023-04-03
113111,Approved,HP,TPN-C133-c,TPN-C133-c,"Australia,Fiji,New Zealand",Taiwan,,,Available,2023-04-03
113133,Approved,"Micro-Star International Co., Ltd",GS73 Stealth 8RC-c,MS-17B6-c,Australia,China,,,Available,2023-03-23
113133,Approved,"Micro-Star International Co., Ltd",GS73 Stealth 8RD-c,MS-17B6-c,Australia,China,,,Available,2023-03-23
113133,Approved,"Micro-Star International Co., Ltd",MS-17B6-c,MS-17B6-c,Australia,China,,,Available,2023-03-23
113144,Approved,Acer,SF114-32-a,,"Australia,Fiji,New Zealand",China,http://www.acer.com.au/,,Available,2023-03-27
113145,Approved,Acer,N17W7-c,N17W7-c,"Australia,Fiji,New Zealand",China,http://www.acer.com.au/,,Available,2023-03-26
113145,Approved,Acer,S40-10-c,N17W7-c,"Australia,Fiji,New Zealand",China,http://www.acer.com.au/,,Available,2023-03-26
113145,Approved,Acer,SF314-54-c,N17W7-c,"Australia,Fiji,New Zealand",China,http://www.acer.com.au/,,Available,2023-03-26
113145,Approved,Acer,SF314-54G-c,N17W7-c,"Australia,Fiji,New Zealand",China,http://www.acer.com.au/,,Available,2023-03-26
113146,Approved,Acer,SF514-52T-a,,"Australia,Fiji,New Zealand",China,http://www.acer.com.au/,,Available,2023-03-26
113147,Approved,Acer,SP314-51-a,,"Australia,Fiji,New Zealand",China,http://www.acer.com.au/,,Available,2023-03-26
113148,Approved,HP,HP Laptop 15_3EP44AV-a,TPN-C135-a,"Australia,Fiji,New Zealand",Taiwan,,,Available,2023-04-03
113148,Approved,HP,HP Laptop 15_3EP45AV-a,TPN-C135-a,"Australia,Fiji,New Zealand",Taiwan,,,Available,2023-04-03
113148,Approved,HP,HP Laptop 15_3EP46AV-a,TPN-C135-a,"Australia,Fiji,New Zealand",Taiwan,,,Available,2023-04-03
113148,Approved,HP,HP Laptop 15_3EP47AV-a,TPN-C135-a,"Australia,Fiji,New Zealand",Taiwan,,,Available,2023-04-03
113148,Approved,HP,HP Laptop 15_3EP48AV-a,TPN-C135-a,"Australia,Fiji,New Zealand",Taiwan,,,Available,2023-04-03
113148,Approved,HP,HP Laptop 15_3EP49AV-a,TPN-C135-a,"Australia,Fiji,New Zealand",Taiwan,,,Available,2023-04-03
113148,Approved,HP,HP Laptop 15_3EP50AV-a,TPN-C135-a,"Australia,Fiji,New Zealand",Taiwan,,,Available,2023-04-03
113148,Approved,HP,HP Laptop 15_4SP30AV-a,TPN-C135-a,"Australia,Fiji,New Zealand",Taiwan,,,Available,2023-04-03
113148,Approved,HP,HP Laptop 15_5VY47AV-a,TPN-C135-a,"Australia,Fiji,New Zealand",Taiwan,,,Available,2023-04-03
113148,Approved,HP,HP Laptop 15_5YQ24AV-a,TPN-C135-a,"Australia,Fiji,New Zealand",Taiwan,,,Available,2023-04-03
113148,Approved,HP,TPN-C135-a,TPN-C135-a,"Australia,Fiji,New Zealand",Taiwan,,,Available,2023-04-03
113150,Approved,HP,HP Laptop 15_3EP37AV-c,TPN-C135-c,"Australia,Fiji,New Zealand",Taiwan,,,Available,2023-04-03
113150,Approved,HP,HP Laptop 15_3EP38AV-c,TPN-C135-c,"Australia,Fiji,New Zealand",Taiwan,,,Available,2023-04-03
113150,Approved,HP,HP Laptop 15_3EP39AV-c,TPN-C135-c,"Australia,Fiji,New Zealand",Taiwan,,,Available,2023-04-03
113150,Approved,HP,HP Laptop 15_3EP40AV-c,TPN-C135-c,"Australia,Fiji,New Zealand",Taiwan,,,Available,2023-04-03
113150,Approved,HP,HP Laptop 15_3EP41AV-c,TPN-C135-c,"Australia,Fiji,New Zealand",Taiwan,,,Available,2023-04-03
113150,Approved,HP,HP Laptop 15_3EP42AV-c,TPN-C135-c,"Australia,Fiji,New Zealand",Taiwan,,,Available,2023-04-03
113150,Approved,HP,HP Laptop 15_3EP43AV-c,TPN-C135-c,"Australia,Fiji,New Zealand",Taiwan,,,Available,2023-04-03
113150,Approved,HP,HP Laptop 15_4WK53AV-c,TPN-C135-c,"Australia,Fiji,New Zealand",Taiwan,,,Available,2023-04-03
113150,Approved,HP,HP Laptop 15_4WK54AV-c,TPN-C135-c,"Australia,Fiji,New Zealand",Taiwan,,,Available,2023-04-03
113150,Approved,HP,HP Laptop 15_5KE46AV-c,TPN-C135-c,"Australia,Fiji,New Zealand",Taiwan,,,Available,2023-04-03
113150,Approved,HP,TPN-C135-c,TPN-C135-c,"Australia,Fiji,New Zealand",Taiwan,,,Available,2023-04-03
113161,Approved,Acer,CB515-1H-a,N17Q5-a,"Australia,Fiji,New Zealand",China,http://www.acer.com.au/,,Available,2023-03-26
113161,Approved,Acer,CB515-1HT-a,N17Q5-a,"Australia,Fiji,New Zealand",China,http://www.acer.com.au/,,Available,2023-03-26
113161,Approved,Acer,N17Q5-a,N17Q5-a,"Australia,Fiji,New Zealand",China,http://www.acer.com.au/,,Available,2023-03-26
113165,Approved,Acer,A315-32-a,,"Australia,Fiji,New Zealand",China,http://www.acer.com.au/,,Available,2023-03-26
113187,Approved,HP,HP Laptop 15_3FU60AV-a,TPN-C136-a,"Australia,Fiji,New Zealand",Taiwan,,,Available,2023-04-03
113187,Approved,HP,HP Laptop 15_3FU61AV-a,TPN-C136-a,"Australia,Fiji,New Zealand",Taiwan,,,Available,2023-04-03
113187,Approved,HP,HP Laptop 15_3FU62AV-a,TPN-C136-a,"Australia,Fiji,New Zealand",Taiwan,,,Available,2023-04-03
113187,Approved,HP,HP Laptop 15_3FU63AV-a,TPN-C136-a,"Australia,Fiji,New Zealand",Taiwan,,,Available,2023-04-03
113187,Approved,HP,HP Laptop 15_3FU64AV-a,TPN-C136-a,"Australia,Fiji,New Zealand",Taiwan,,,Available,2023-04-03
113187,Approved,HP,HP Laptop 15_3LM24AV-a,TPN-C136-a,"Australia,Fiji,New Zealand",Taiwan,,,Available,2023-04-03
113187,Approved,HP,HP Laptop 15_4HW83AV-a,TPN-C136-a,"Australia,Fiji,New Zealand",Taiwan,,,Available,2023-04-03
113187,Approved,HP,HP Laptop 15_5MQ25AV-a,TPN-C136-a,"Australia,Fiji,New Zealand",Taiwan,,,Available,2023-04-03
113187,Approved,HP,HP Laptop 15_5MQ26AV-a,TPN-C136-a,"Australia,Fiji,New Zealand",Taiwan,,,Available,2023-04-03
113187,Approved,HP,HP Laptop 15_5VY98AV-a,TPN-C136-a,"Australia,Fiji,New Zealand",Taiwan,,,Available,2023-04-03
113187,Approved,HP,TPN-C136-a,TPN-C136-a,"Australia,Fiji,New Zealand",Taiwan,,,Available,2023-04-03
113188,Approved,HP,HP 15g Laptop PC-b,TPN-C136-b,"Australia,Fiji,New Zealand",Taiwan,,,Available,2023-04-03
113188,Approved,HP,HP 15 Laptop PC-b,TPN-C136-b,"Australia,Fiji,New Zealand",Taiwan,,,Available,2023-04-03
113188,Approved,HP,HP 15q Laptop PC-b,TPN-C136-b,"Australia,Fiji,New Zealand",Taiwan,,,Available,2023-04-03
113188,Approved,HP,HP Laptop-b,TPN-C136-b,"Australia,Fiji,New Zealand",Taiwan,,,Available,2023-04-03
113188,Approved,HP,TPN-C136-b,TPN-C136-b,"Australia,Fiji,New Zealand",Taiwan,,,Available,2023-04-03
113190,Approved,HP,TPN-C136-c,,"Australia,Fiji,New Zealand",Taiwan,,,Available,2023-04-03
113196,Approved,"Micro-Star International Co., Ltd",PRO 24X 7M-b,,Australia,China,,,Available,2023-03-27
113197,Approved,msi,GS73 Stealth 8RF-c,MS-17B7-c,"Australia,Fiji,New Zealand",China,http://www.msi.com/,,Available,2023-03-27
113197,Approved,msi,MS-17B7-c,MS-17B7-c,"Australia,Fiji,New Zealand",China,http://www.msi.com/,,Available,2023-03-27
113199,Approved,Acer,A717-72G-c,,"Australia,Fiji,New Zealand",China,http://www.acer.com.au/,,Available,2023-03-27
113200,Approved,Acer,A315-41-a,,"Australia,Fiji,New Zealand",China,http://www.acer.com.au/,,Available,2023-03-27
113201,Approved,Acer,A315-41G-c,,"Australia,Fiji,New Zealand",China,http://www.acer.com.au/,,Available,2023-03-27
113203,Approved,msi,GL63 8RC,MS-16P6-c,,China,http://www.msi.com/,,Available,2023-03-27
113203,Approved,msi,GL63 8RD,MS-16P6-c,,China,http://www.msi.com/,,Available,2023-03-27
113203,Approved,msi,GP63 Leopard 8RC,MS-16P6-c,,China,http://www.msi.com/,,Available,2023-03-27
113203,Approved,msi,GP63 Leopard 8RD,MS-16P6-c,,China,http://www.msi.com/,,Available,2023-03-27
113203,Approved,msi,MS-16P6,MS-16P6-c,,China,http://www.msi.com/,,Available,2023-03-27
113203,Approved,msi,MS-16P6-c,MS-16P6-c,,China,http://www.msi.com/,,Available,2023-03-27
113203,Approved,msi,WE63 8SI,MS-16P6-c,,China,http://www.msi.com/,,Available,2023-03-27
113203,Approved,msi,WE63 8SJ,MS-16P6-c,,China,http://www.msi.com/,,Available,2023-03-27
113205,Approved,HP,HP Pavilion x360 14 Convertible PC-a,TPN-W131-a,"Australia,Fiji,New Zealand",China,,,Available,2023-03-28
113205,Approved,HP,HP Pavilion x360 14m Convertible PC-a,TPN-W131-a,"Australia,Fiji,New Zealand",China,,,Available,2023-03-28
113205,Approved,HP,HP Pavilion x360 Convertible-a,TPN-W131-a,"Australia,Fiji,New Zealand",China,,,Available,2023-03-28
113205,Approved,HP,HP Pavilion x360 m Convertible-a,TPN-W131-a,"Australia,Fiji,New Zealand",China,,,Available,2023-03-28
113205,Approved,HP,TPN-W131-a,TPN-W131-a,"Australia,Fiji,New Zealand",China,,,Available,2023-03-28
113206,Approved,HP,HP Pavilion x360 14 Convertible PC-c,TPN-W131-c,"Australia,Fiji,New Zealand",China,,,Available,2023-03-29
113206,Approved,HP,HP Pavilion x360 14m Convertible PC-c,TPN-W131-c,"Australia,Fiji,New Zealand",China,,,Available,2023-03-29
113206,Approved,HP,HP Pavilion x360 Convertible-c,TPN-W131-c,"Australia,Fiji,New Zealand",China,,,Available,2023-03-29
113206,Approved,HP,HP Pavilion x360 m Convertible-c,TPN-W131-c,"Australia,Fiji,New Zealand",China,,,Available,2023-03-29
113206,Approved,HP,TPN-W131-c,TPN-W131-c,"Australia,Fiji,New Zealand",China,,,Available,2023-03-29
113207,Approved,Acer,AN515-52-c,N17C1-c,"Australia,Fiji,New Zealand",China,http://www.acer.com.au/,,Available,2023-03-27
113207,Approved,Acer,N17C1-c,N17C1-c,"Australia,Fiji,New Zealand",China,http://www.acer.com.au/,,Available,2023-03-27
113207,Approved,Acer,PH315-51-c,N17C1-c,"Australia,Fiji,New Zealand",China,http://www.acer.com.au/,,Available,2023-03-27
113208,Approved,HP,HP ENVY 13 Laptop PC-a,TPN-W136-a,"Australia,Fiji,New Zealand",China,,,Available,2023-03-28
113208,Approved,HP,HP ENVY Laptop-a,TPN-W136-a,"Australia,Fiji,New Zealand",China,,,Available,2023-03-28
113208,Approved,HP,TPN-W136-a,TPN-W136-a,"Australia,Fiji,New Zealand",China,,,Available,2023-03-28
113210,Approved,HP,HP ENVY 13 Laptop PC-c,TPN-W136-c,"Australia,Fiji,New Zealand",China,,,Available,2023-03-29
113210,Approved,HP,HP ENVY Laptop-c,TPN-W136-c,"Australia,Fiji,New Zealand",China,,,Available,2023-03-29
113210,Approved,HP,TPN-W136-c,TPN-W136-c,"Australia,Fiji,New Zealand",China,,,Available,2023-03-29
113211,Approved,DELL,D10U003-b,"D10U, D10U003, OptiPlex 7060 Micro, OptiPlex 5060 Micro, OptiPlex 3060 Micro-b","Australia,New Zealand",China,,http://www.dell.com/,Available,2023-03-29
113211,Approved,DELL,D10U-b,"D10U, D10U003, OptiPlex 7060 Micro, OptiPlex 5060 Micro, OptiPlex 3060 Micro-b","Australia,New Zealand",China,,http://www.dell.com/,Available,2023-03-29
113211,Approved,DELL,"D10U, D10U003, OptiPlex 7060 Micro, OptiPlex 5060 Micro, OptiPlex 3060 Micro-b","D10U, D10U003, OptiPlex 7060 Micro, OptiPlex 5060 Micro, OptiPlex 3060 Micro-b","Australia,New Zealand",China,,http://www.dell.com/,Available,2023-03-29
113211,Approved,DELL,OptiPlex 3060 Micro-b,"D10U, D10U003, OptiPlex 7060 Micro, OptiPlex 5060 Micro, OptiPlex 3060 Micro-b","Australia,New Zealand",China,,http://www.dell.com/,Available,2023-03-29
113211,Approved,DELL,OptiPlex 5060 Micro-b,"D10U, D10U003, OptiPlex 7060 Micro, OptiPlex 5060 Micro, OptiPlex 3060 Micro-b","Australia,New Zealand",China,,http://www.dell.com/,Available,2023-03-29
113211,Approved,DELL,OptiPlex 7060 Micro-b,"D10U, D10U003, OptiPlex 7060 Micro, OptiPlex 5060 Micro, OptiPlex 3060 Micro-b","Australia,New Zealand",China,,http://www.dell.com/,Available,2023-03-29
113212,Approved,DELL,D10U003-c,"D10U, D10U003, OptiPlex 7060 Micro, OptiPlex 5060 Micro, OptiPlex 3060 Micro-c","Australia,New Zealand",China,,http://www.dell.com/,Available,2023-03-27
113212,Approved,DELL,D10U-c,"D10U, D10U003, OptiPlex 7060 Micro, OptiPlex 5060 Micro, OptiPlex 3060 Micro-c","Australia,New Zealand",China,,http://www.dell.com/,Available,2023-03-27
113212,Approved,DELL,"D10U, D10U003, OptiPlex 7060 Micro, OptiPlex 5060 Micro, OptiPlex 3060 Micro-c","D10U, D10U003, OptiPlex 7060 Micro, OptiPlex 5060 Micro, OptiPlex 3060 Micro-c","Australia,New Zealand",China,,http://www.dell.com/,Available,2023-03-27
113212,Approved,DELL,OptiPlex 3060 Micro-c,"D10U, D10U003, OptiPlex 7060 Micro, OptiPlex 5060 Micro, OptiPlex 3060 Micro-c","Australia,New Zealand",China,,http://www.dell.com/,Available,2023-03-27
113212,Approved,DELL,OptiPlex 5060 Micro-c,"D10U, D10U003, OptiPlex 7060 Micro, OptiPlex 5060 Micro, OptiPlex 3060 Micro-c","Australia,New Zealand",China,,http://www.dell.com/,Available,2023-03-27
113212,Approved,DELL,OptiPlex 7060 Micro-c,"D10U, D10U003, OptiPlex 7060 Micro, OptiPlex 5060 Micro, OptiPlex 3060 Micro-c","Australia,New Zealand",China,,http://www.dell.com/,Available,2023-03-27
113213,Approved,DELL,D10U003-d,"D10U, D10U003, OptiPlex 7060 Micro, OptiPlex 5060 Micro, OptiPlex 3060 Micro-d","Australia,New Zealand",China,,http://www.dell.com/,Available,2023-03-29
113213,Approved,DELL,D10U-d,"D10U, D10U003, OptiPlex 7060 Micro, OptiPlex 5060 Micro, OptiPlex 3060 Micro-d","Australia,New Zealand",China,,http://www.dell.com/,Available,2023-03-29
113213,Approved,DELL,"D10U, D10U003, OptiPlex 7060 Micro, OptiPlex 5060 Micro, OptiPlex 3060 Micro-d","D10U, D10U003, OptiPlex 7060 Micro, OptiPlex 5060 Micro, OptiPlex 3060 Micro-d","Australia,New Zealand",China,,http://www.dell.com/,Available,2023-03-29
113213,Approved,DELL,OptiPlex 3060 Micro-d,"D10U, D10U003, OptiPlex 7060 Micro, OptiPlex 5060 Micro, OptiPlex 3060 Micro-d","Australia,New Zealand",China,,http://www.dell.com/,Available,2023-03-29
113213,Approved,DELL,OptiPlex 5060 Micro-d,"D10U, D10U003, OptiPlex 7060 Micro, OptiPlex 5060 Micro, OptiPlex 3060 Micro-d","Australia,New Zealand",China,,http://www.dell.com/,Available,2023-03-29
113213,Approved,DELL,OptiPlex 7060 Micro-d,"D10U, D10U003, OptiPlex 7060 Micro, OptiPlex 5060 Micro, OptiPlex 3060 Micro-d","Australia,New Zealand",China,,http://www.dell.com/,Available,2023-03-29
113215,Approved,HP,HP Elite Slice-d,,"Australia,New Zealand",Taiwan,,,Available,2023-04-03
113216,Approved,HP,HP Elite Slice-b,,"Australia,New Zealand",Taiwan,,,Available,2023-03-29
