Submit_ID,Brand_Reg,Model_No,Family Name,SoldIn,Country,Sing_or_fam,standard_rating,condenser_type,cert_program,cooling_capacity,Decl_COP,Decl_IPLV,ExpDate,GrandDate,SubmitStatus,Product Class,Availability Status,Product Website,Representative Brand URL,Registration Basis
112570,Clint,CWW/TTY 4502-1,,"Australia,Fiji,New Zealand",Italy,Single,True,Water Cooled,,999.0,5.7,9.07,2023-02-26,,Approved,Single product class,Available,http://www.fansdirect.com.au/,http://www.clint.it/,Eurovent
112571,Clint,CHA/K 16812-P,MultiPower,"Australia,Fiji,New Zealand",Italy,Family,True,Air Cooled,,495.0,2.92,4.91,2023-02-22,,Approved,Single product class,Available,http://www.fansdirect.com.au/,http://www.clint.it/,Eurovent
112571,Clint,CHA/K 16812-P SL,MultiPower,"Australia,Fiji,New Zealand",Italy,Family,True,Air Cooled,,495.0,2.92,4.91,2023-02-22,,Approved,Single product class,Available,http://www.fansdirect.com.au/,http://www.clint.it/,Eurovent
112571,Clint,CHA/K 16812-P SSL,MultiPower,"Australia,Fiji,New Zealand",Italy,Family,True,Air Cooled,,495.0,2.92,4.91,2023-02-22,,Approved,Single product class,Available,http://www.fansdirect.com.au/,http://www.clint.it/,Eurovent
112571,Clint,CHA/K-FC 16812-P,MultiPower,"Australia,Fiji,New Zealand",Italy,Family,True,Air Cooled,,495.0,2.92,4.91,2023-02-22,,Approved,Single product class,Available,http://www.fansdirect.com.au/,http://www.clint.it/,Eurovent
112571,Clint,CHA/K-FC 16812-P SL,MultiPower,"Australia,Fiji,New Zealand",Italy,Family,True,Air Cooled,,495.0,2.92,4.91,2023-02-22,,Approved,Single product class,Available,http://www.fansdirect.com.au/,http://www.clint.it/,Eurovent
112571,Clint,CHA/K-FC 16812-P SSL,MultiPower,"Australia,Fiji,New Zealand",Italy,Family,True,Air Cooled,,495.0,2.92,4.91,2023-02-22,,Approved,Single product class,Available,http://www.fansdirect.com.au/,http://www.clint.it/,Eurovent
112571,Clint,MultiPower,MultiPower,"Australia,Fiji,New Zealand",Italy,Family,True,Air Cooled,,495.0,2.92,4.91,2023-02-22,,Approved,Single product class,Available,http://www.fansdirect.com.au/,http://www.clint.it/,Eurovent
112601,RHOSS,TCAEBY4360,,"Fiji,New Zealand",Italy,Single,True,Air Cooled,,362.0,2.94,4.23,2118-02-26,,Approved,Single product class,Available,http://www.rhoss.com/,http://www.Rhoss.it,Eurovent
112602,RHOSS,TCAEBY4390,,"Fiji,New Zealand",Italy,Single,True,Air Cooled,,392.0,2.88,4.22,2118-02-26,,Approved,Single product class,Available,http://www.rhoss.com/,http://www.Rhoss.it,Eurovent
112603,RHOSS,TCAEBY4435,,"Fiji,New Zealand",Italy,Single,True,Air Cooled,,437.0,2.86,4.21,2118-02-26,,Approved,Single product class,Available,http://www.rhoss.com/,http://www.Rhoss.it,Eurovent
112604,RHOSS,TCAEBY5500,,"Fiji,New Zealand",Italy,Single,True,Air Cooled,,499.0,3.01,4.28,2118-02-26,,Approved,Single product class,Available,http://www.rhoss.com/,http://www.Rhoss.it,Eurovent
112605,RHOSS,TCAEBY6540,,"Fiji,New Zealand",Italy,Single,True,Air Cooled,,542.0,2.95,4.27,2118-02-26,,Approved,Single product class,Available,http://www.rhoss.com/,http://www.Rhoss.it,Eurovent
112606,RHOSS,TCAEBY6590,,"Fiji,New Zealand",Italy,Single,True,Air Cooled,,591.0,2.82,4.21,2118-02-26,,Approved,Single product class,Available,http://www.rhoss.com/,http://www.Rhoss.it,Eurovent
112607,RHOSS,TCAEBY6635,,"Fiji,New Zealand",Italy,Single,True,Air Cooled,,641.0,2.98,4.26,2118-02-26,,Approved,Single product class,Available,http://www.rhoss.com/,http://www.Rhoss.it,Eurovent
112608,RHOSS,TCAEBY6670,,"Fiji,New Zealand",Italy,Single,True,Air Cooled,,671.0,2.95,4.18,2118-02-26,,Approved,Single product class,Available,http://www.rhoss.com/,http://www.Rhoss.it,Eurovent
112609,RHOSS,TCAEBY7730,,"Fiji,New Zealand",Italy,Single,True,Air Cooled,,733.0,2.97,4.32,2118-02-26,,Approved,Single product class,Available,http://www.rhoss.com/,http://www.Rhoss.it,Eurovent
112610,RHOSS,TCAEBY8790,,"Fiji,New Zealand",Italy,Single,True,Air Cooled,,785.0,2.88,4.24,2118-02-26,,Approved,Single product class,Available,http://www.rhoss.com/,http://www.Rhoss.it,Eurovent
112611,RHOSS,TCAEBY8830,,"Fiji,New Zealand",Italy,Single,True,Air Cooled,,829.0,2.85,4.23,2118-02-26,,Approved,Single product class,Available,http://www.rhoss.com/,http://www.Rhoss.it,Eurovent
112612,RHOSS,TCAEBY8860,,"Fiji,New Zealand",Italy,Single,True,Air Cooled,,864.0,2.83,4.2,2118-02-26,,Approved,Single product class,Available,http://www.rhoss.com/,http://www.Rhoss.it,Eurovent
112613,RHOSS,TCAETY4385,,"Fiji,New Zealand",Italy,Single,True,Air Cooled,,387.0,3.28,4.46,2118-02-26,,Approved,Single product class,Available,http://www.rhoss.com/,http://www.Rhoss.it,Eurovent
112614,RHOSS,TCAETY4415,,"Fiji,New Zealand",Italy,Single,True,Air Cooled,,416.0,3.22,4.44,2118-02-26,,Approved,Single product class,Available,http://www.rhoss.com/,http://www.Rhoss.it,Eurovent
112615,RHOSS,TCAETY4460,,"Fiji,New Zealand",Italy,Single,True,Air Cooled,,463.0,3.17,4.43,2118-02-26,,Approved,Single product class,Available,http://www.rhoss.com/,http://www.Rhoss.it,Eurovent
112616,RHOSS,TCAETY5525,,"Fiji,New Zealand",Italy,Single,True,Air Cooled,,527.0,3.23,4.49,2118-02-26,,Approved,Single product class,Available,http://www.rhoss.com/,http://www.Rhoss.it,Eurovent
112617,RHOSS,TCAETY6570,,"Fiji,New Zealand",Italy,Single,True,Air Cooled,,572.0,3.21,4.47,2118-02-26,,Approved,Single product class,Available,http://www.rhoss.com/,http://www.Rhoss.it,Eurovent
112618,RHOSS,TCAETY6625,,"Fiji,New Zealand",Italy,Single,True,Air Cooled,,626.0,3.15,4.45,2118-02-26,,Approved,Single product class,Available,http://www.rhoss.com/,http://www.Rhoss.it,Eurovent
112619,RHOSS,TCAETY6665,,"Fiji,New Zealand",Italy,Single,True,Air Cooled,,669.0,3.2,4.5,2118-02-26,,Approved,Single product class,Available,http://www.rhoss.com/,http://www.Rhoss.it,Eurovent
112620,RHOSS,TCAETY6700,,"Fiji,New Zealand",Italy,Single,True,Air Cooled,,699.0,3.17,4.42,2118-02-26,,Approved,Single product class,Available,http://www.rhoss.com/,http://www.Rhoss.it,Eurovent
112621,RHOSS,TCAETY7760,,"Fiji,New Zealand",Italy,Single,True,Air Cooled,,758.0,3.16,4.53,2118-02-26,,Approved,Single product class,Available,http://www.rhoss.com/,http://www.Rhoss.it,Eurovent
112622,RHOSS,TCAETY8820,,"Fiji,New Zealand",Italy,Single,True,Air Cooled,,820.0,3.18,4.53,2118-02-26,,Approved,Single product class,Available,http://www.rhoss.com/,http://www.Rhoss.it,Eurovent
112623,RHOSS,TCAETY8870,,"Fiji,New Zealand",Italy,Single,True,Air Cooled,,870.0,3.16,4.5,2118-02-26,,Approved,Single product class,Available,http://www.rhoss.com/,http://www.Rhoss.it,Eurovent
112624,RHOSS,TCAETY8920,,"Fiji,New Zealand",Italy,Single,True,Air Cooled,,917.0,3.15,4.32,2118-02-26,,Approved,Single product class,Available,http://www.rhoss.com/,http://www.Rhoss.it,Eurovent
112627,CARRIER,23XRV5559,23XRV5559,"Australia,Fiji,New Zealand","United States of America,France,China",Family,True,Water Cooled,,2017.0,6.11,10.22,2023-04-03,,Approved,Single product class,Available,,http://www.ahi-carrier.com.au,AHRI
112627,CARRIER,23XRV5959,23XRV5559,"Australia,Fiji,New Zealand","United States of America,France,China",Family,True,Water Cooled,,2017.0,6.11,10.22,2023-04-03,,Approved,Single product class,Available,,http://www.ahi-carrier.com.au,AHRI
113328,CARRIER,30XW-V200,,"Australia,Fiji,New Zealand","United States of America,France,China",Single,True,Water Cooled,,832.0,5.55,9.66,2023-03-29,,Approved,Single product class,Available,,http://www.ahi-carrier.com.au,AHRI
113329,CARRIER,30KAV0500,,"Australia,Fiji,New Zealand","United States of America,France,China",Single,True,Air Cooled,,490.2,3.015,5.69,2023-10-09,,Approved,Single product class,Available,,http://www.ahi-carrier.com.au,AHRI
113330,CARRIER,30KAV0550,,"Australia,Fiji,New Zealand","United States of America,France,China",Single,True,Air Cooled,,541.1,3.18,5.654,2023-05-04,,Approved,Single product class,Available,,http://www.ahi-carrier.com.au,AHRI
113897,Climaveneta,NECS/B1414,,Australia,Italy,Single,True,Air Cooled,,376.0,2.89,4.68,2023-05-02,,Approved,Single product class,Available,http://www.MitsubishiElectric.com.au/,http://www.mitsubishielectric.com.au,Eurovent
113898,Climaveneta,NECS/B1314,,Australia,Italy,Single,True,Air Cooled,,351.0,2.83,4.6,2023-05-11,,Approved,Single product class,Available,http://www.MitsubishiElectric.com.au/,http://www.mitsubishielectric.com.au,Eurovent
113899,Climaveneta,FX /K /2702,,Australia,Italy,Single,True,Air Cooled,,595.0,2.94,4.84,2023-04-27,,Approved,Single product class,Available,http://www.MitsubishiElectric.com.au/,http://www.mitsubishielectric.com.au,Eurovent
113921,Climaveneta,FX /CA /2722,FX /CA /2722,Australia,Italy,Family,True,Air Cooled,,674.0,3.11,4.93,2023-04-30,,Approved,Single product class,Available,http://www.MitsubishiElectric.com.au/,http://www.mitsubishielectric.com.au,Eurovent
113921,Climaveneta,FX /CA /2722 /NR,FX /CA /2722,Australia,Italy,Family,True,Air Cooled,,674.0,3.11,4.93,2023-04-30,,Approved,Single product class,Available,http://www.MitsubishiElectric.com.au/,http://www.mitsubishielectric.com.au,Eurovent
113921,Climaveneta,FX /CA /NR /2722,FX /CA /2722,Australia,Italy,Family,True,Air Cooled,,674.0,3.11,4.93,2023-04-30,,Approved,Single product class,Available,http://www.MitsubishiElectric.com.au/,http://www.mitsubishielectric.com.au,Eurovent
114047,QUANTUM,G 135-S3O-LL,,Australia,Germany,Single,True,Water Cooled,,1225.0,5.96,10.44,2023-05-02,,Approved,Single product class,Available,http://engie-refrigeration.de,http://engie-refrigeration.de/en/products/chillers,AHRI
114488,Smardt,AD040.1E,AD040.1E,"Australia,Fiji,New Zealand","Australia,United States of America,China",Family,True,Air Cooled,,400.0,3.105,6.39,2023-05-23,,Approved,Single product class,Available,http://www.smardt.com,http://www.smardt.com/,AHRI
114488,Smardt,AD040.1EHxx.F3AKDA.A006AA.x10,AD040.1E,"Australia,Fiji,New Zealand","Australia,United States of America,China",Family,True,Air Cooled,,400.0,3.105,6.39,2023-05-23,,Approved,Single product class,Available,http://www.smardt.com,http://www.smardt.com/,AHRI
114488,Smardt,AD040.1EHxx.F3AKDA.A006NA.x10,AD040.1E,"Australia,Fiji,New Zealand","Australia,United States of America,China",Family,True,Air Cooled,,400.0,3.105,6.39,2023-05-23,,Approved,Single product class,Available,http://www.smardt.com,http://www.smardt.com/,AHRI
114488,Smardt,AD040.1EHxx.F3AKDA.A008AA.x10,AD040.1E,"Australia,Fiji,New Zealand","Australia,United States of America,China",Family,True,Air Cooled,,400.0,3.105,6.39,2023-05-23,,Approved,Single product class,Available,http://www.smardt.com,http://www.smardt.com/,AHRI
114488,Smardt,AD040.1EHxx.F3AKDA.A008NA.x10,AD040.1E,"Australia,Fiji,New Zealand","Australia,United States of America,China",Family,True,Air Cooled,,400.0,3.105,6.39,2023-05-23,,Approved,Single product class,Available,http://www.smardt.com,http://www.smardt.com/,AHRI
114488,Smardt,AD040.1EHxx.F4AKDA.A006AA.x10,AD040.1E,"Australia,Fiji,New Zealand","Australia,United States of America,China",Family,True,Air Cooled,,400.0,3.105,6.39,2023-05-23,,Approved,Single product class,Available,http://www.smardt.com,http://www.smardt.com/,AHRI
114488,Smardt,AD040.1EHxx.F4AKDA.A006NA.x10,AD040.1E,"Australia,Fiji,New Zealand","Australia,United States of America,China",Family,True,Air Cooled,,400.0,3.105,6.39,2023-05-23,,Approved,Single product class,Available,http://www.smardt.com,http://www.smardt.com/,AHRI
114488,Smardt,AD040.1EHxx.F4AKDA.A008AA.x10,AD040.1E,"Australia,Fiji,New Zealand","Australia,United States of America,China",Family,True,Air Cooled,,400.0,3.105,6.39,2023-05-23,,Approved,Single product class,Available,http://www.smardt.com,http://www.smardt.com/,AHRI
114488,Smardt,AD040.1EHxx.F4AKDA.A008NA.x10,AD040.1E,"Australia,Fiji,New Zealand","Australia,United States of America,China",Family,True,Air Cooled,,400.0,3.105,6.39,2023-05-23,,Approved,Single product class,Available,http://www.smardt.com,http://www.smardt.com/,AHRI
114493,Smardt,AD054.2B,AD054.2B,"Australia,Fiji,New Zealand","Australia,Canada,China",Family,True,Air Cooled,,540.0,3.243,6.743,2023-05-22,,Approved,Single product class,Available,http://www.smardt.com,http://www.smardt.com/,AHRI
114493,Smardt,AD054.2Bxxx.F2AEHA.A008AA.x1x,AD054.2B,"Australia,Fiji,New Zealand","Australia,Canada,China",Family,True,Air Cooled,,540.0,3.243,6.743,2023-05-22,,Approved,Single product class,Available,http://www.smardt.com,http://www.smardt.com/,AHRI
114493,Smardt,AD054.2Bxxx.F2AEHA.A008NA.x1x,AD054.2B,"Australia,Fiji,New Zealand","Australia,Canada,China",Family,True,Air Cooled,,540.0,3.243,6.743,2023-05-22,,Approved,Single product class,Available,http://www.smardt.com,http://www.smardt.com/,AHRI
114493,Smardt,AD054.2Bxxx.F2AEHA.A010AA.x1x,AD054.2B,"Australia,Fiji,New Zealand","Australia,Canada,China",Family,True,Air Cooled,,540.0,3.243,6.743,2023-05-22,,Approved,Single product class,Available,http://www.smardt.com,http://www.smardt.com/,AHRI
114493,Smardt,AD054.2Bxxx.F2AEHA.A010NA.x1x,AD054.2B,"Australia,Fiji,New Zealand","Australia,Canada,China",Family,True,Air Cooled,,540.0,3.243,6.743,2023-05-22,,Approved,Single product class,Available,http://www.smardt.com,http://www.smardt.com/,AHRI
114493,Smardt,AD054.2Bxxx.F3AEHA.A008AA.x1x,AD054.2B,"Australia,Fiji,New Zealand","Australia,Canada,China",Family,True,Air Cooled,,540.0,3.243,6.743,2023-05-22,,Approved,Single product class,Available,http://www.smardt.com,http://www.smardt.com/,AHRI
114493,Smardt,AD054.2Bxxx.F3AEHA.A008NA.x1x,AD054.2B,"Australia,Fiji,New Zealand","Australia,Canada,China",Family,True,Air Cooled,,540.0,3.243,6.743,2023-05-22,,Approved,Single product class,Available,http://www.smardt.com,http://www.smardt.com/,AHRI
114493,Smardt,AD054.2Bxxx.F3AEHA.A010AA.x1x,AD054.2B,"Australia,Fiji,New Zealand","Australia,Canada,China",Family,True,Air Cooled,,540.0,3.243,6.743,2023-05-22,,Approved,Single product class,Available,http://www.smardt.com,http://www.smardt.com/,AHRI
114493,Smardt,AD054.2Bxxx.F3AEHA.A010NA.x1x,AD054.2B,"Australia,Fiji,New Zealand","Australia,Canada,China",Family,True,Air Cooled,,540.0,3.243,6.743,2023-05-22,,Approved,Single product class,Available,http://www.smardt.com,http://www.smardt.com/,AHRI
114494,Smardt,AD065.2E,AD065.2E,"Australia,Fiji,New Zealand","Canada,China,Australia",Family,True,Air Cooled,,650.0,3.349,6.756,2023-05-23,,Approved,Single product class,Available,http://www.smardt.com,http://www.smardt.com/,AHRI
114494,Smardt,AD065.2Exxx.F2AKHA.A010AA.x1x,AD065.2E,"Australia,Fiji,New Zealand","Canada,China,Australia",Family,True,Air Cooled,,650.0,3.349,6.756,2023-05-23,,Approved,Single product class,Available,http://www.smardt.com,http://www.smardt.com/,AHRI
114494,Smardt,AD065.2Exxx.F2AKHA.A010NA.x1x,AD065.2E,"Australia,Fiji,New Zealand","Canada,China,Australia",Family,True,Air Cooled,,650.0,3.349,6.756,2023-05-23,,Approved,Single product class,Available,http://www.smardt.com,http://www.smardt.com/,AHRI
114494,Smardt,AD065.2Exxx.F2AKHA.A012AA.x1x,AD065.2E,"Australia,Fiji,New Zealand","Canada,China,Australia",Family,True,Air Cooled,,650.0,3.349,6.756,2023-05-23,,Approved,Single product class,Available,http://www.smardt.com,http://www.smardt.com/,AHRI
114494,Smardt,AD065.2Exxx.F2AKHA.A012NA.x1x,AD065.2E,"Australia,Fiji,New Zealand","Canada,China,Australia",Family,True,Air Cooled,,650.0,3.349,6.756,2023-05-23,,Approved,Single product class,Available,http://www.smardt.com,http://www.smardt.com/,AHRI
114494,Smardt,AD065.2Exxx.F3AKHA.A010AA.x1x,AD065.2E,"Australia,Fiji,New Zealand","Canada,China,Australia",Family,True,Air Cooled,,650.0,3.349,6.756,2023-05-23,,Approved,Single product class,Available,http://www.smardt.com,http://www.smardt.com/,AHRI
114494,Smardt,AD065.2Exxx.F3AKHA.A010NA.x1x,AD065.2E,"Australia,Fiji,New Zealand","Canada,China,Australia",Family,True,Air Cooled,,650.0,3.349,6.756,2023-05-23,,Approved,Single product class,Available,http://www.smardt.com,http://www.smardt.com/,AHRI
114494,Smardt,AD065.2Exxx.F3AKHA.A012AA.x1x,AD065.2E,"Australia,Fiji,New Zealand","Canada,China,Australia",Family,True,Air Cooled,,650.0,3.349,6.756,2023-05-23,,Approved,Single product class,Available,http://www.smardt.com,http://www.smardt.com/,AHRI
114494,Smardt,AD065.2Exxx.F3AKHA.A012NA.x1x,AD065.2E,"Australia,Fiji,New Zealand","Canada,China,Australia",Family,True,Air Cooled,,650.0,3.349,6.756,2023-05-23,,Approved,Single product class,Available,http://www.smardt.com,http://www.smardt.com/,AHRI
114497,Smardt,AD120.3E,AD120.3E,"Australia,Fiji,New Zealand","Canada,China,Australia",Family,True,Air Cooled,,1180.0,3.002,6.639,2023-05-22,,Approved,Single product class,Available,http://www.smardt.com,http://www.smardt.com/,AHRI
114497,Smardt,AD120.3Exxx.F2ARMA.A016AA.x10,AD120.3E,"Australia,Fiji,New Zealand","Canada,China,Australia",Family,True,Air Cooled,,1180.0,3.002,6.639,2023-05-22,,Approved,Single product class,Available,http://www.smardt.com,http://www.smardt.com/,AHRI
114497,Smardt,AD120.3Exxx.F2ARMA.A016NA.x10,AD120.3E,"Australia,Fiji,New Zealand","Canada,China,Australia",Family,True,Air Cooled,,1180.0,3.002,6.639,2023-05-22,,Approved,Single product class,Available,http://www.smardt.com,http://www.smardt.com/,AHRI
114497,Smardt,AD120.3Exxx.F2ARMA.A018AA.x10,AD120.3E,"Australia,Fiji,New Zealand","Canada,China,Australia",Family,True,Air Cooled,,1180.0,3.002,6.639,2023-05-22,,Approved,Single product class,Available,http://www.smardt.com,http://www.smardt.com/,AHRI
114497,Smardt,AD120.3Exxx.F2ARMA.A018NA.x10,AD120.3E,"Australia,Fiji,New Zealand","Canada,China,Australia",Family,True,Air Cooled,,1180.0,3.002,6.639,2023-05-22,,Approved,Single product class,Available,http://www.smardt.com,http://www.smardt.com/,AHRI
114497,Smardt,AD120.3Exxx.F3ARMA.A016AA.x10,AD120.3E,"Australia,Fiji,New Zealand","Canada,China,Australia",Family,True,Air Cooled,,1180.0,3.002,6.639,2023-05-22,,Approved,Single product class,Available,http://www.smardt.com,http://www.smardt.com/,AHRI
114497,Smardt,AD120.3Exxx.F3ARMA.A016NA.x10,AD120.3E,"Australia,Fiji,New Zealand","Canada,China,Australia",Family,True,Air Cooled,,1180.0,3.002,6.639,2023-05-22,,Approved,Single product class,Available,http://www.smardt.com,http://www.smardt.com/,AHRI
114497,Smardt,AD120.3Exxx.F3ARMA.A018AA.x10,AD120.3E,"Australia,Fiji,New Zealand","Canada,China,Australia",Family,True,Air Cooled,,1180.0,3.002,6.639,2023-05-22,,Approved,Single product class,Available,http://www.smardt.com,http://www.smardt.com/,AHRI
114497,Smardt,AD120.3Exxx.F3ARMA.A018NA.x10,AD120.3E,"Australia,Fiji,New Zealand","Canada,China,Australia",Family,True,Air Cooled,,1180.0,3.002,6.639,2023-05-22,,Approved,Single product class,Available,http://www.smardt.com,http://www.smardt.com/,AHRI
114758,Climaveneta,FX / K /1922,FX /K /1922,Australia,Italy,Family,True,Air Cooled,,426.0,2.97,4.87,2023-05-30,,Approved,Single product class,Available,http://www.MitsubishiElectric.com.au/,http://www.mitsubishielectric.com.au,Eurovent
114758,Climaveneta,FX /K /1922,FX /K /1922,Australia,Italy,Family,True,Air Cooled,,426.0,2.97,4.87,2023-05-30,,Approved,Single product class,Available,http://www.MitsubishiElectric.com.au/,http://www.mitsubishielectric.com.au,Eurovent
114758,Climaveneta,FX /K /1922 NR,FX /K /1922,Australia,Italy,Family,True,Air Cooled,,426.0,2.97,4.87,2023-05-30,,Approved,Single product class,Available,http://www.MitsubishiElectric.com.au/,http://www.mitsubishielectric.com.au,Eurovent
114758,Climaveneta,FX /K /NR /1922,FX /K /1922,Australia,Italy,Family,True,Air Cooled,,426.0,2.97,4.87,2023-05-30,,Approved,Single product class,Available,http://www.MitsubishiElectric.com.au/,http://www.mitsubishielectric.com.au,Eurovent
114759,Climaveneta,NECS /B2015,,Australia,Italy,Single,True,Air Cooled,,521.0,2.84,4.42,2023-05-30,,Approved,Single product class,Available,http://www.MitsubishiElectric.com.au/,http://www.mitsubishielectric.com.au,Eurovent
114760,DAIKIN,EWAQ430F-XR,,"Australia,New Zealand",Italy,Single,True,Air Cooled,,432.0,2.979,4.99,2023-05-31,,Approved,Single product class,Available,http://www.daikin.com.au/,http://www.daikin.com.au,Eurovent
114761,Climaveneta,FX / K /2722,FX /K /2722,Australia,Italy,Family,True,Air Cooled,,648.0,2.75,4.83,2023-05-30,,Approved,Single product class,Available,http://www.MitsubishiElectric.com.au/,http://www.mitsubishielectric.com.au,Eurovent
114761,Climaveneta,FX /K /2722,FX /K /2722,Australia,Italy,Family,True,Air Cooled,,648.0,2.75,4.83,2023-05-30,,Approved,Single product class,Available,http://www.MitsubishiElectric.com.au/,http://www.mitsubishielectric.com.au,Eurovent
114761,Climaveneta,FX /K /2722 NR,FX /K /2722,Australia,Italy,Family,True,Air Cooled,,648.0,2.75,4.83,2023-05-30,,Approved,Single product class,Available,http://www.MitsubishiElectric.com.au/,http://www.mitsubishielectric.com.au,Eurovent
114761,Climaveneta,FX /K /NR /2722,FX /K /2722,Australia,Italy,Family,True,Air Cooled,,648.0,2.75,4.83,2023-05-30,,Approved,Single product class,Available,http://www.MitsubishiElectric.com.au/,http://www.mitsubishielectric.com.au,Eurovent
114767,DAIKIN,EWAQ350F-XL,,"Australia,New Zealand",Italy,Single,True,Air Cooled,,355.0,3.108,4.58,2023-05-31,,Approved,Single product class,Available,http://www.daikin.com.au/,http://www.daikin.com.au,Eurovent
114768,DAIKIN,EWAQ390F-XR,,"Australia,New Zealand",Italy,Single,True,Air Cooled,,385.0,3.03,5.04,2023-05-31,,Approved,Single product class,Available,http://www.daikin.com.au/,http://www.daikin.com.au,Eurovent
114769,DAIKIN,EWAQ520F-XL,,"Australia,New Zealand",Italy,Single,True,Air Cooled,,527.0,3.135,4.9,2023-05-31,,Approved,Single product class,Available,http://www.daikin.com.au/,http://www.daikin.com.au,Eurovent
114853,DAIKIN,HXEV400SSTT-TG,,"Australia,New Zealand",China,Single,True,Water Cooled,,540.0,5.699,11.22,2023-06-07,,Approved,Single product class,Available,http://www.daikin.com.au/,http://www.daikin.com.au,Eurovent
114875,CARRIER,19DVF24F24,,"Australia,Fiji,New Zealand","United States of America,France,China",Single,True,Water Cooled,AHRI,1934.0,6.882,11.5,2023-09-18,,Approved,Single product class,Available,,http://www.ahi-carrier.com.au,
114901,CARRIER,30RB0672,,"Australia,Fiji,New Zealand","United States of America,France,China",Single,True,Air Cooled,,652.0,2.84,4.48,2023-07-26,,Approved,Single product class,Available,,http://www.ahi-carrier.com.au,Eurovent
114903,CARRIER,30XW1712P,,"Australia,Fiji,New Zealand","United States of America,France,China",Single,True,Water Cooled,,1757.0,6.124,7.849,2024-08-09,,Approved,Single product class,Available,,http://www.ahi-carrier.com.au,AHRI
114904,DAIKIN,HXEV400TSTTG,,"Australia,New Zealand",China,Single,True,Water Cooled,,1595.0,6.005,11.5,2023-06-11,,Approved,Single product class,Available,http://www.daikin.com.au/,http://www.daikin.com.au,Eurovent
114907,DAIKIN,HXEV700DSTTG,,"Australia,New Zealand",China,Single,True,Water Cooled,,1400.0,6.081,11.77,2023-06-08,,Approved,Single product class,Available,http://www.daikin.com.au/,http://www.daikin.com.au,Eurovent
115000,DAIKIN,EWAD380TZSLB2,,"Australia,New Zealand",Italy,Single,True,Air Cooled,,395.4,2.857,5.34,2023-06-14,,Approved,Single product class,Available,http://www.daikin.com.au/,http://www.daikin.com.au,Eurovent
115001,DAIKIN,EWAD450TZSLB2,,"Australia,New Zealand",Italy,Single,True,Air Cooled,,448.0,2.787,5.3,2023-06-15,,Approved,Single product class,Available,http://www.daikin.com.au/,http://www.daikin.com.au,Eurovent
115002,DAIKIN,EWAD540TZXRB2,,"Australia,New Zealand",Italy,Single,True,Air Cooled,,514.3,3.061,6.2,2023-06-14,,Approved,Single product class,Available,http://www.daikin.com.au/,http://www.daikin.com.au,Eurovent
115003,DAIKIN,EWAD600TZPR,,"Australia,New Zealand",Italy,Single,True,Air Cooled,,590.0,2.96,7.1,2023-07-10,,Approved,Single product class,Available,http://www.daikin.com.au/,http://www.daikin.com.au,Eurovent
115365,YORK,YCWL0386HE,,"Australia,Fiji,New Zealand",Mexico,Single,True,Water Cooled,AHRI,392.5,5.376,8.502,2023-07-06,,Approved,Single product class,Available,http://www.johnsoncontrols.com.au/,http://www.johnsoncontrols.com.au,
115386,YORK,YCWL0447HE,,"Australia,Fiji,New Zealand",Mexico,Single,True,Water Cooled,AHRI,445.6,5.238,7.344,2023-07-05,,Approved,Single product class,Available,http://www.johnsoncontrols.com.au/,http://www.johnsoncontrols.com.au,
115388,YORK,YVAA0200C,,"Australia,Fiji,New Zealand","Mexico,China",Single,True,Air Cooled,,705.1,2.705,4.836,2023-07-06,,Approved,Single product class,Available,http://www.johnsoncontrols.com.au/,http://www.johnsoncontrols.com.au,AHRI
115390,YORK,YVAA0213A,,"Australia,Fiji,New Zealand","Mexico,China",Single,True,Air Cooled,,744.0,3.036,5.269,2023-07-19,,Approved,Single product class,Available,http://www.johnsoncontrols.com.au/,http://www.johnsoncontrols.com.au,AHRI
115392,YORK,YVWABBBBFX,,"Australia,Fiji,New Zealand","Mexico,China",Single,True,Water Cooled,,505.0,5.114,8.361,2023-07-18,,Approved,Single product class,Available,http://www.johnsoncontrols.com.au/,http://www.johnsoncontrols.com.au,AHRI
115393,YORK,YVWAMCMBFE,,"Australia,Fiji,New Zealand","Mexico,China",Single,True,Water Cooled,,850.0,5.517,8.858,2023-07-19,,Approved,Single product class,Available,http://www.johnsoncontrols.com.au/,http://www.johnsoncontrols.com.au,AHRI
115394,YORK,YKC4CSQ45xxG,,"Australia,Fiji,New Zealand","United States of America,Australia",Single,True,Water Cooled,,1170.0,5.822,9.321,2023-08-07,,Approved,Single product class,Available,http://www.johnsoncontrols.com.au/,http://www.johnsoncontrols.com.au,AHRI
115395,YORK,YMC2-S1470AB; M2C-233FAC; EB3310-321-B; CB2910-260-C,,"Australia,Fiji,New Zealand","United States of America,China",Single,True,Water Cooled,,1470.0,6.275,10.56,2023-08-07,,Approved,Single product class,Available,http://www.johnsoncontrols.com.au/,http://www.johnsoncontrols.com.au,AHRI
115396,YORK,YMC2-S1480AB; M2C-233FAC; EB2910-321-C; CB2910-260-D,,"Australia,Fiji,New Zealand","United States of America,China",Single,True,Water Cooled,,1480.0,6.29,10.62,2023-08-07,,Approved,Single product class,Available,http://www.johnsoncontrols.com.au/,http://www.johnsoncontrols.com.au,AHRI
115571,CARRIER,30XW-V408,,"Australia,Fiji,New Zealand","United States of America,France,China",Single,True,Water Cooled,,1449.0,6.23,10.1,2023-07-18,,Approved,Single product class,Available,,http://www.ahi-carrier.com.au,AHRI
